
 4320 atoms
 4320 bonds
 5760 angles
 4320 impropers
 3 atom types
 3 bond types
 6 angle types
 3 improper types
 0.000000 35.751600 xlo xhi
 0.000000 95.790596 ylo yhi
 0.000000 207.770004 zlo zhi

 Atoms # full

1 1 1 0.00 2.940 34.670 2.390 #  CL1
2 1 2 0.00 1.030 36.230 2.730 #  CL2
3 1 3 0.00 4.420 33.230 2.480 #  CL3
4 2 1 0.00 2.250 34.950 7.590 #  CL1
5 2 2 0.00 4.130 33.400 7.910 #  CL2
6 2 3 0.00 0.760 36.330 7.760 #  CL3
7 3 1 0.00 2.940 34.670 12.780 #  CL1
8 3 2 0.00 1.030 36.230 13.120 #  CL2
9 3 3 0.00 4.420 33.230 12.870 #  CL3
10 4 1 0.00 2.250 34.950 17.980 #  CL1
11 4 2 0.00 4.130 33.400 18.300 #  CL2
12 4 3 0.00 0.760 36.330 18.140 #  CL3
13 5 1 0.00 2.940 34.670 23.170 #  CL1
14 5 2 0.00 1.030 36.230 23.510 #  CL2
15 5 3 0.00 4.420 33.230 23.260 #  CL3
16 6 1 0.00 2.250 34.950 28.370 #  CL1
17 6 2 0.00 4.130 33.400 28.690 #  CL2
18 6 3 0.00 0.760 36.330 28.530 #  CL3
19 7 1 0.00 2.930 34.670 33.560 #  CL1
20 7 2 0.00 1.030 36.230 33.890 #  CL2
21 7 3 0.00 4.420 33.230 33.650 #  CL3
22 8 1 0.00 2.250 34.950 38.760 #  CL1
23 8 2 0.00 4.130 33.400 39.080 #  CL2
24 8 3 0.00 0.760 36.330 38.920 #  CL3
25 9 1 0.00 2.930 34.670 43.950 #  CL1
26 9 2 0.00 1.030 36.230 44.280 #  CL2
27 9 3 0.00 4.420 33.230 44.040 #  CL3
28 10 1 0.00 2.250 34.950 49.140 #  CL1
29 10 2 0.00 4.130 33.400 49.470 #  CL2
30 10 3 0.00 0.760 36.330 49.310 #  CL3
31 11 1 0.00 2.930 34.670 54.330 #  CL1
32 11 2 0.00 1.030 36.230 54.670 #  CL2
33 11 3 0.00 4.420 33.230 54.430 #  CL3
34 12 1 0.00 2.250 34.950 59.530 #  CL1
35 12 2 0.00 4.130 33.400 59.850 #  CL2
36 12 3 0.00 0.770 36.330 59.700 #  CL3
37 13 1 0.00 2.940 34.670 64.720 #  CL1
38 13 2 0.00 1.030 36.230 65.060 #  CL2
39 13 3 0.00 4.420 33.230 64.810 #  CL3
40 14 1 0.00 2.250 34.950 69.920 #  CL1
41 14 2 0.00 4.130 33.400 70.240 #  CL2
42 14 3 0.00 0.760 36.330 70.090 #  CL3
43 15 1 0.00 2.940 34.670 75.110 #  CL1
44 15 2 0.00 1.030 36.230 75.450 #  CL2
45 15 3 0.00 4.420 33.230 75.200 #  CL3
46 16 1 0.00 2.250 34.950 80.310 #  CL1
47 16 2 0.00 4.130 33.400 80.630 #  CL2
48 16 3 0.00 0.760 36.330 80.470 #  CL3
49 17 1 0.00 2.940 34.670 85.500 #  CL1
50 17 2 0.00 1.030 36.230 85.840 #  CL2
51 17 3 0.00 4.420 33.230 85.590 #  CL3
52 18 1 0.00 2.250 34.950 90.700 #  CL1
53 18 2 0.00 4.130 33.400 91.020 #  CL2
54 18 3 0.00 0.760 36.330 90.860 #  CL3
55 19 1 0.00 2.940 34.670 95.890 #  CL1
56 19 2 0.00 1.030 36.230 96.220 #  CL2
57 19 3 0.00 4.420 33.230 95.980 #  CL3
58 20 1 0.00 2.250 34.950 101.090 #  CL1
59 20 2 0.00 4.130 33.400 101.410 #  CL2
60 20 3 0.00 0.760 36.330 101.250 #  CL3
61 21 1 0.00 2.930 34.670 106.280 #  CL1
62 21 2 0.00 1.030 36.230 106.610 #  CL2
63 21 3 0.00 4.420 33.230 106.370 #  CL3
64 22 1 0.00 2.250 34.950 111.470 #  CL1
65 22 2 0.00 4.130 33.400 111.800 #  CL2
66 22 3 0.00 0.760 36.330 111.640 #  CL3
67 23 1 0.00 2.930 34.670 116.670 #  CL1
68 23 2 0.00 1.030 36.230 117.000 #  CL2
69 23 3 0.00 4.420 33.230 116.760 #  CL3
70 24 1 0.00 2.250 34.950 121.860 #  CL1
71 24 2 0.00 4.130 33.400 122.180 #  CL2
72 24 3 0.00 0.770 36.330 122.030 #  CL3
73 25 1 0.00 2.940 34.670 127.050 #  CL1
74 25 2 0.00 1.030 36.230 127.390 #  CL2
75 25 3 0.00 4.420 33.230 127.150 #  CL3
76 26 1 0.00 2.250 34.950 132.250 #  CL1
77 26 2 0.00 4.130 33.400 132.570 #  CL2
78 26 3 0.00 0.770 36.330 132.420 #  CL3
79 27 1 0.00 2.940 34.670 137.440 #  CL1
80 27 2 0.00 1.030 36.230 137.780 #  CL2
81 27 3 0.00 4.420 33.230 137.530 #  CL3
82 28 1 0.00 2.250 34.950 142.640 #  CL1
83 28 2 0.00 4.130 33.400 142.960 #  CL2
84 28 3 0.00 0.760 36.330 142.810 #  CL3
85 29 1 0.00 2.940 34.670 147.830 #  CL1
86 29 2 0.00 1.030 36.230 148.170 #  CL2
87 29 3 0.00 4.420 33.230 147.920 #  CL3
88 30 1 0.00 2.250 34.950 153.030 #  CL1
89 30 2 0.00 4.130 33.400 153.350 #  CL2
90 30 3 0.00 0.760 36.330 153.190 #  CL3
91 31 1 0.00 2.940 34.670 158.220 #  CL1
92 31 2 0.00 1.030 36.230 158.560 #  CL2
93 31 3 0.00 4.420 33.230 158.310 #  CL3
94 32 1 0.00 2.250 34.950 163.420 #  CL1
95 32 2 0.00 4.130 33.400 163.740 #  CL2
96 32 3 0.00 0.760 36.330 163.580 #  CL3
97 33 1 0.00 2.930 34.670 168.610 #  CL1
98 33 2 0.00 1.030 36.230 168.940 #  CL2
99 33 3 0.00 4.420 33.230 168.700 #  CL3
100 34 1 0.00 2.250 34.950 173.810 #  CL1
101 34 2 0.00 4.130 33.400 174.130 #  CL2
102 34 3 0.00 0.760 36.330 173.970 #  CL3
103 35 1 0.00 2.930 34.670 179.000 #  CL1
104 35 2 0.00 1.030 36.230 179.330 #  CL2
105 35 3 0.00 4.420 33.230 179.090 #  CL3
106 36 1 0.00 2.250 34.950 184.190 #  CL1
107 36 2 0.00 4.130 33.400 184.520 #  CL2
108 36 3 0.00 0.760 36.330 184.360 #  CL3
109 37 1 0.00 2.930 34.670 189.380 #  CL1
110 37 2 0.00 1.030 36.230 189.720 #  CL2
111 37 3 0.00 4.420 33.230 189.480 #  CL3
112 38 1 0.00 2.250 34.950 194.580 #  CL1
113 38 2 0.00 4.130 33.400 194.900 #  CL2
114 38 3 0.00 0.770 36.330 194.750 #  CL3
115 39 1 0.00 2.940 34.670 199.770 #  CL1
116 39 2 0.00 1.030 36.230 200.110 #  CL2
117 39 3 0.00 4.420 33.230 199.870 #  CL3
118 40 1 0.00 2.250 34.950 204.970 #  CL1
119 40 2 0.00 4.130 33.400 205.290 #  CL2
120 40 3 0.00 0.770 36.330 205.140 #  CL3
121 41 1 0.00 2.940 39.990 2.390 #  CL1
122 41 2 0.00 1.030 41.550 2.730 #  CL2
123 41 3 0.00 4.420 38.550 2.480 #  CL3
124 42 1 0.00 2.250 40.270 7.590 #  CL1
125 42 2 0.00 4.130 38.720 7.910 #  CL2
126 42 3 0.00 0.760 41.650 7.760 #  CL3
127 43 1 0.00 2.940 39.990 12.780 #  CL1
128 43 2 0.00 1.030 41.550 13.120 #  CL2
129 43 3 0.00 4.420 38.550 12.870 #  CL3
130 44 1 0.00 2.250 40.270 17.980 #  CL1
131 44 2 0.00 4.130 38.720 18.300 #  CL2
132 44 3 0.00 0.760 41.650 18.140 #  CL3
133 45 1 0.00 2.940 39.990 23.170 #  CL1
134 45 2 0.00 1.030 41.550 23.510 #  CL2
135 45 3 0.00 4.420 38.550 23.260 #  CL3
136 46 1 0.00 2.250 40.270 28.370 #  CL1
137 46 2 0.00 4.130 38.720 28.690 #  CL2
138 46 3 0.00 0.760 41.650 28.530 #  CL3
139 47 1 0.00 2.930 39.990 33.560 #  CL1
140 47 2 0.00 1.030 41.550 33.890 #  CL2
141 47 3 0.00 4.420 38.550 33.650 #  CL3
142 48 1 0.00 2.250 40.270 38.760 #  CL1
143 48 2 0.00 4.130 38.720 39.080 #  CL2
144 48 3 0.00 0.760 41.650 38.920 #  CL3
145 49 1 0.00 2.930 39.990 43.950 #  CL1
146 49 2 0.00 1.030 41.550 44.280 #  CL2
147 49 3 0.00 4.420 38.550 44.040 #  CL3
148 50 1 0.00 2.250 40.270 49.140 #  CL1
149 50 2 0.00 4.130 38.720 49.470 #  CL2
150 50 3 0.00 0.760 41.650 49.310 #  CL3
151 51 1 0.00 2.930 39.990 54.330 #  CL1
152 51 2 0.00 1.030 41.550 54.670 #  CL2
153 51 3 0.00 4.420 38.550 54.430 #  CL3
154 52 1 0.00 2.250 40.270 59.530 #  CL1
155 52 2 0.00 4.130 38.720 59.850 #  CL2
156 52 3 0.00 0.770 41.650 59.700 #  CL3
157 53 1 0.00 2.940 39.990 64.720 #  CL1
158 53 2 0.00 1.030 41.550 65.060 #  CL2
159 53 3 0.00 4.420 38.550 64.810 #  CL3
160 54 1 0.00 2.250 40.270 69.920 #  CL1
161 54 2 0.00 4.130 38.720 70.240 #  CL2
162 54 3 0.00 0.760 41.650 70.090 #  CL3
163 55 1 0.00 2.940 39.990 75.110 #  CL1
164 55 2 0.00 1.030 41.550 75.450 #  CL2
165 55 3 0.00 4.420 38.550 75.200 #  CL3
166 56 1 0.00 2.250 40.270 80.310 #  CL1
167 56 2 0.00 4.130 38.720 80.630 #  CL2
168 56 3 0.00 0.760 41.650 80.470 #  CL3
169 57 1 0.00 2.940 39.990 85.500 #  CL1
170 57 2 0.00 1.030 41.550 85.840 #  CL2
171 57 3 0.00 4.420 38.550 85.590 #  CL3
172 58 1 0.00 2.250 40.270 90.700 #  CL1
173 58 2 0.00 4.130 38.720 91.020 #  CL2
