# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.601569e+03,9.760207e-01,1.142996e+01,6.165235e-01,9.193860e+00,8.825157e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.209661e-01,2.048013e+01
2.000000e+00,2.602742e+03,9.685447e-01,1.028473e+01,7.619969e-01,9.082259e+00,8.935268e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.290537e-01,2.176561e+01
3.000000e+00,2.600847e+03,9.822720e-01,1.038655e+01,7.241473e-01,9.118820e+00,8.943660e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.354988e-01,2.118142e+01
4.000000e+00,2.601185e+03,9.790990e-01,1.088569e+01,6.525712e-01,9.150693e+00,9.080131e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,5.990680e-01,2.569376e+01
5.000000e+00,2.605098e+03,9.575982e-01,8.373201e+00,6.964554e-01,8.927153e+00,8.475912e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,6.978376e-01,9.488011e-01,2.725223e+01
6.000000e+00,2.597179e+03,9.681137e-01,9.861159e+00,7.300649e-01,9.095793e+00,8.732099e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.411017e-01,1.906245e+01
7.000000e+00,2.609955e+03,9.417275e-01,9.868977e+00,6.826848e-01,9.012501e+00,8.677927e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.393960e-01,1.065800e+01
8.000000e+00,2.603239e+03,9.659067e-01,9.776223e+00,7.424067e-01,9.092628e+00,8.879901e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,9.343115e-01,3.265307e+01
9.000000e+00,2.606597e+03,9.520443e-01,1.003074e+01,7.543860e-01,9.092304e+00,8.985941e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.734791e-01,9.392518e+00
1.000000e+01,2.606061e+03,9.539411e-01,1.031943e+01,6.676438e-01,9.133963e+00,8.718347e-01,1.000000e+00,0.000000e+00,0.000000e+00,7.184908e-01,0.000000e+00,6.216287e-01,2.057524e+01
