# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,7.249000e+01,9.327000e+01,1.271000e+02,2.601000e+01,3.257000e+01,2.563000e+01,2.291000e+01,2.181000e+01,1.883000e+01,5.139000e-01,4.697000e-01,5.128000e-01
2.000000e+00,6.359000e+01,8.181000e+01,1.115000e+02,2.632000e+01,3.296000e+01,2.594000e+01,2.319000e+01,2.207000e+01,1.906000e+01,5.124000e-01,4.683000e-01,5.113000e-01
3.000000e+00,6.765000e+01,8.704000e+01,1.186000e+02,3.248000e+01,4.068000e+01,3.201000e+01,2.861000e+01,2.724000e+01,2.352000e+01,8.358000e-01,7.638000e-01,8.340000e-01
4.000000e+00,6.223000e+01,8.007000e+01,1.091000e+02,2.526000e+01,3.164000e+01,2.489000e+01,2.225000e+01,2.118000e+01,1.829000e+01,5.135000e-01,4.693000e-01,5.124000e-01
5.000000e+00,7.613000e+01,9.795000e+01,1.335000e+02,3.112000e+01,3.897000e+01,3.067000e+01,2.741000e+01,2.610000e+01,2.253000e+01,3.795000e-01,3.468000e-01,3.787000e-01
6.000000e+00,7.716000e+01,9.927000e+01,1.353000e+02,2.821000e+01,3.533000e+01,2.780000e+01,2.485000e+01,2.366000e+01,2.042000e+01,3.991000e-01,3.647000e-01,3.983000e-01
7.000000e+00,7.741000e+01,9.960000e+01,1.357000e+02,2.691000e+01,3.370000e+01,2.652000e+01,2.371000e+01,2.257000e+01,1.948000e+01,6.974000e-01,6.374000e-01,6.959000e-01
8.000000e+00,7.962000e+01,1.024000e+02,1.396000e+02,2.946000e+01,3.690000e+01,2.903000e+01,2.595000e+01,2.471000e+01,2.133000e+01,4.744000e-01,4.336000e-01,4.734000e-01
9.000000e+00,7.907000e+01,1.017000e+02,1.386000e+02,3.184000e+01,3.988000e+01,3.138000e+01,2.805000e+01,2.670000e+01,2.305000e+01,7.748000e-01,7.081000e-01,7.732000e-01
1.000000e+01,6.479000e+01,8.336000e+01,1.136000e+02,3.205000e+01,4.014000e+01,3.158000e+01,2.823000e+01,2.688000e+01,2.320000e+01,7.160000e-01,6.544000e-01,7.145000e-01
1.100000e+01,6.645000e+01,8.549000e+01,1.165000e+02,2.990000e+01,3.745000e+01,2.946000e+01,2.634000e+01,2.507000e+01,2.165000e+01,5.360000e-01,4.899000e-01,5.349000e-01
1.200000e+01,7.477000e+01,9.620000e+01,1.311000e+02,2.950000e+01,3.695000e+01,2.907000e+01,2.599000e+01,2.474000e+01,2.136000e+01,6.796000e-01,6.211000e-01,6.782000e-01
1.300000e+01,6.706000e+01,8.628000e+01,1.176000e+02,2.811000e+01,3.520000e+01,2.770000e+01,2.476000e+01,2.357000e+01,2.035000e+01,8.354000e-01,7.635000e-01,8.336000e-01
1.400000e+01,6.895000e+01,8.871000e+01,1.209000e+02,3.091000e+01,3.871000e+01,3.046000e+01,2.723000e+01,2.592000e+01,2.238000e+01,4.679000e-01,4.276000e-01,4.669000e-01
1.500000e+01,6.964000e+01,8.960000e+01,1.221000e+02,2.596000e+01,3.251000e+01,2.558000e+01,2.287000e+01,2.177000e+01,1.880000e+01,1.662000e-01,1.519000e-01,1.659000e-01
1.600000e+01,7.790000e+01,1.002000e+02,1.366000e+02,3.474000e+01,4.351000e+01,3.423000e+01,3.060000e+01,2.913000e+01,2.515000e+01,2.148000e-01,1.963000e-01,2.143000e-01
1.700000e+01,7.889000e+01,1.015000e+02,1.383000e+02,3.355000e+01,4.202000e+01,3.306000e+01,2.955000e+01,2.814000e+01,2.429000e+01,5.795000e-01,5.296000e-01,5.783000e-01
1.800000e+01,7.149000e+01,9.198000e+01,1.253000e+02,3.014000e+01,3.775000e+01,2.970000e+01,2.655000e+01,2.528000e+01,2.182000e+01,6.203000e-01,5.669000e-01,6.190000e-01
1.900000e+01,7.359000e+01,9.468000e+01,1.290000e+02,2.594000e+01,3.249000e+01,2.556000e+01,2.285000e+01,2.175000e+01,1.878000e+01,8.320000e-01,7.604000e-01,8.303000e-01
2.000000e+01,7.285000e+01,9.373000e+01,1.277000e+02,2.873000e+01,3.598000e+01,2.831000e+01,2.531000e+01,2.409000e+01,2.080000e+01,2.896000e-01,2.647000e-01,2.890000e-01
2.100000e+01,6.501000e+01,8.364000e+01,1.140000e+02,2.554000e+01,3.199000e+01,2.517000e+01,2.250000e+01,2.142000e+01,1.849000e+01,2.308000e-01,2.109000e-01,2.303000e-01
2.200000e+01,7.221000e+01,9.291000e+01,1.266000e+02,3.236000e+01,4.053000e+01,3.189000e+01,2.851000e+01,2.714000e+01,2.343000e+01,3.618000e-01,3.306000e-01,3.610000e-01
2.300000e+01,7.089000e+01,9.121000e+01,1.243000e+02,3.161000e+01,3.959000e+01,3.115000e+01,2.785000e+01,2.651000e+01,2.289000e+01,4.322000e-01,3.950000e-01,4.313000e-01
2.400000e+01,7.097000e+01,9.131000e+01,1.244000e+02,3.255000e+01,4.077000e+01,3.207000e+01,2.867000e+01,2.730000e+01,2.357000e+01,3.612000e-01,3.301000e-01,3.604000e-01
2.500000e+01,7.640000e+01,9.830000e+01,1.339000e+02,3.313000e+01,4.149000e+01,3.265000e+01,2.918000e+01,2.778000e+01,2.399000e+01,4.692000e-01,4.288000e-01,4.682000e-01
2.600000e+01,6.278000e+01,8.077000e+01,1.101000e+02,2.994000e+01,3.750000e+01,2.950000e+01,2.637000e+01,2.511000e+01,2.168000e+01,4.417000e-01,4.037000e-01,4.408000e-01
2.700000e+01,7.918000e+01,1.019000e+02,1.388000e+02,3.231000e+01,4.047000e+01,3.184000e+01,2.846000e+01,2.710000e+01,2.339000e+01,2.654000e-01,2.425000e-01,2.648000e-01
