# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,7.505000e+01,9.656000e+01,1.316000e+02,2.507000e+01,3.140000e+01,2.470000e+01,2.208000e+01,2.102000e+01,1.815000e+01,8.229000e-01,7.520000e-01,8.212000e-01
2.000000e+00,7.355000e+01,9.463000e+01,1.289000e+02,3.279000e+01,4.107000e+01,3.231000e+01,2.888000e+01,2.750000e+01,2.374000e+01,7.253000e-01,6.629000e-01,7.238000e-01
3.000000e+00,6.225000e+01,8.009000e+01,1.091000e+02,3.472000e+01,4.348000e+01,3.421000e+01,3.058000e+01,2.912000e+01,2.514000e+01,6.657000e-01,6.084000e-01,6.643000e-01
4.000000e+00,6.690000e+01,8.607000e+01,1.173000e+02,2.738000e+01,3.429000e+01,2.698000e+01,2.412000e+01,2.296000e+01,1.982000e+01,4.990000e-01,4.560000e-01,4.980000e-01
5.000000e+00,6.994000e+01,8.998000e+01,1.226000e+02,3.296000e+01,4.128000e+01,3.248000e+01,2.903000e+01,2.764000e+01,2.386000e+01,1.665000e-01,1.522000e-01,1.662000e-01
6.000000e+00,6.294000e+01,8.098000e+01,1.103000e+02,3.026000e+01,3.790000e+01,2.982000e+01,2.666000e+01,2.538000e+01,2.191000e+01,2.587000e-01,2.364000e-01,2.582000e-01
7.000000e+00,7.410000e+01,9.534000e+01,1.299000e+02,3.496000e+01,4.378000e+01,3.445000e+01,3.080000e+01,2.932000e+01,2.531000e+01,4.774000e-01,4.363000e-01,4.764000e-01
8.000000e+00,7.330000e+01,9.431000e+01,1.285000e+02,2.937000e+01,3.678000e+01,2.894000e+01,2.587000e+01,2.463000e+01,2.126000e+01,5.686000e-01,5.196000e-01,5.674000e-01
9.000000e+00,7.900000e+01,1.016000e+02,1.385000e+02,2.613000e+01,3.273000e+01,2.575000e+01,2.302000e+01,2.191000e+01,1.892000e+01,4.818000e-01,4.403000e-01,4.808000e-01
1.000000e+01,7.633000e+01,9.821000e+01,1.338000e+02,2.516000e+01,3.151000e+01,2.479000e+01,2.216000e+01,2.110000e+01,1.822000e+01,7.856000e-01,7.180000e-01,7.840000e-01
1.100000e+01,6.439000e+01,8.284000e+01,1.129000e+02,3.484000e+01,4.363000e+01,3.433000e+01,3.069000e+01,2.922000e+01,2.522000e+01,7.702000e-01,7.039000e-01,7.686000e-01
1.200000e+01,7.320000e+01,9.418000e+01,1.283000e+02,3.132000e+01,3.923000e+01,3.086000e+01,2.759000e+01,2.626000e+01,2.268000e+01,2.936000e-01,2.683000e-01,2.930000e-01
1.300000e+01,7.055000e+01,9.077000e+01,1.237000e+02,2.906000e+01,3.639000e+01,2.864000e+01,2.560000e+01,2.437000e+01,2.104000e+01,1.599000e-01,1.461000e-01,1.596000e-01
1.400000e+01,7.373000e+01,9.486000e+01,1.293000e+02,3.107000e+01,3.891000e+01,3.062000e+01,2.737000e+01,2.606000e+01,2.249000e+01,2.622000e-01,2.396000e-01,2.616000e-01
1.500000e+01,6.847000e+01,8.809000e+01,1.200000e+02,2.649000e+01,3.318000e+01,2.610000e+01,2.334000e+01,2.221000e+01,1.918000e+01,8.004000e-01,7.315000e-01,7.987000e-01
1.600000e+01,7.750000e+01,9.971000e+01,1.359000e+02,3.172000e+01,3.973000e+01,3.126000e+01,2.794000e+01,2.660000e+01,2.297000e+01,2.032000e-01,1.857000e-01,2.028000e-01
1.700000e+01,6.443000e+01,8.290000e+01,1.130000e+02,2.636000e+01,3.301000e+01,2.598000e+01,2.322000e+01,2.211000e+01,1.908000e+01,7.695000e-01,7.032000e-01,7.679000e-01
1.800000e+01,6.089000e+01,7.834000e+01,1.067000e+02,2.512000e+01,3.146000e+01,2.475000e+01,2.213000e+01,2.107000e+01,1.819000e+01,6.909000e-01,6.314000e-01,6.894000e-01
1.900000e+01,6.775000e+01,8.717000e+01,1.188000e+02,2.687000e+01,3.365000e+01,2.648000e+01,2.367000e+01,2.253000e+01,1.945000e+01,7.587000e-01,6.934000e-01,7.571000e-01
2.000000e+01,7.775000e+01,1.000000e+02,1.363000e+02,3.323000e+01,4.162000e+01,3.274000e+01,2.927000e+01,2.787000e+01,2.406000e+01,8.025000e-01,7.334000e-01,8.008000e-01
2.100000e+01,7.566000e+01,9.734000e+01,1.326000e+02,3.321000e+01,4.159000e+01,3.273000e+01,2.925000e+01,2.785000e+01,2.404000e+01,2.782000e-01,2.542000e-01,2.776000e-01
2.200000e+01,7.227000e+01,9.298000e+01,1.267000e+02,3.164000e+01,3.963000e+01,3.118000e+01,2.787000e+01,2.653000e+01,2.291000e+01,5.530000e-01,5.054000e-01,5.518000e-01
2.300000e+01,6.177000e+01,7.947000e+01,1.083000e+02,3.378000e+01,4.231000e+01,3.329000e+01,2.976000e+01,2.833000e+01,2.446000e+01,5.854000e-01,5.350000e-01,5.842000e-01
2.400000e+01,7.301000e+01,9.393000e+01,1.280000e+02,2.687000e+01,3.365000e+01,2.648000e+01,2.367000e+01,2.253000e+01,1.945000e+01,7.543000e-01,6.894000e-01,7.527000e-01
2.500000e+01,7.443000e+01,9.576000e+01,1.305000e+02,2.732000e+01,3.422000e+01,2.692000e+01,2.407000e+01,2.291000e+01,1.978000e+01,5.343000e-01,4.883000e-01,5.332000e-01
2.600000e+01,6.676000e+01,8.589000e+01,1.170000e+02,2.883000e+01,3.611000e+01,2.841000e+01,2.540000e+01,2.418000e+01,2.087000e+01,4.656000e-01,4.255000e-01,4.646000e-01
2.700000e+01,7.545000e+01,9.707000e+01,1.323000e+02,3.324000e+01,4.163000e+01,3.275000e+01,2.928000e+01,2.788000e+01,2.407000e+01,5.964000e-01,5.450000e-01,5.951000e-01
2.800000e+01,7.493000e+01,9.640000e+01,1.314000e+02,2.664000e+01,3.336000e+01,2.625000e+01,2.347000e+01,2.234000e+01,1.929000e+01,5.859000e-01,5.355000e-01,5.847000e-01
2.900000e+01,7.714000e+01,9.925000e+01,1.352000e+02,2.783000e+01,3.485000e+01,2.742000e+01,2.452000e+01,2.334000e+01,2.015000e+01,2.449000e-01,2.238000e-01,2.444000e-01
3.000000e+01,7.837000e+01,1.008000e+02,1.374000e+02,2.962000e+01,3.710000e+01,2.919000e+01,2.609000e+01,2.484000e+01,2.144000e+01,1.715000e-01,1.567000e-01,1.711000e-01
3.100000e+01,6.484000e+01,8.342000e+01,1.137000e+02,3.459000e+01,4.332000e+01,3.408000e+01,3.047000e+01,2.901000e+01,2.504000e+01,5.081000e-01,4.644000e-01,5.070000e-01
3.200000e+01,7.011000e+01,9.020000e+01,1.229000e+02,2.894000e+01,3.624000e+01,2.852000e+01,2.549000e+01,2.427000e+01,2.095000e+01,7.337000e-01,6.705000e-01,7.322000e-01
3.300000e+01,6.638000e+01,8.540000e+01,1.164000e+02,3.177000e+01,3.979000e+01,3.131000e+01,2.799000e+01,2.664000e+01,2.300000e+01,7.095000e-01,6.484000e-01,7.080000e-01
3.400000e+01,7.269000e+01,9.352000e+01,1.274000e+02,2.585000e+01,3.237000e+01,2.547000e+01,2.277000e+01,2.168000e+01,1.872000e+01,4.100000e-01,3.747000e-01,4.091000e-01
3.500000e+01,6.295000e+01,8.099000e+01,1.104000e+02,2.994000e+01,3.750000e+01,2.950000e+01,2.637000e+01,2.511000e+01,2.168000e+01,6.501000e-01,5.941000e-01,6.487000e-01
3.600000e+01,7.795000e+01,1.003000e+02,1.367000e+02,2.935000e+01,3.676000e+01,2.892000e+01,2.585000e+01,2.461000e+01,2.125000e+01,2.992000e-01,2.734000e-01,2.986000e-01
3.700000e+01,7.537000e+01,9.697000e+01,1.321000e+02,2.778000e+01,3.479000e+01,2.737000e+01,2.447000e+01,2.330000e+01,2.011000e+01,3.025000e-01,2.765000e-01,3.019000e-01
3.800000e+01,7.010000e+01,9.019000e+01,1.229000e+02,3.095000e+01,3.876000e+01,3.050000e+01,2.726000e+01,2.595000e+01,2.241000e+01,6.435000e-01,5.881000e-01,6.421000e-01
3.900000e+01,6.813000e+01,8.766000e+01,1.194000e+02,3.143000e+01,3.936000e+01,3.097000e+01,2.769000e+01,2.636000e+01,2.276000e+01,6.847000e-01,6.257000e-01,6.833000e-01
4.000000e+01,7.201000e+01,9.265000e+01,1.262000e+02,2.525000e+01,3.162000e+01,2.488000e+01,2.224000e+01,2.117000e+01,1.828000e+01,5.747000e-01,5.252000e-01,5.735000e-01
4.100000e+01,6.341000e+01,8.158000e+01,1.112000e+02,3.418000e+01,4.281000e+01,3.368000e+01,3.011000e+01,2.866000e+01,2.475000e+01,3.461000e-01,3.163000e-01,3.454000e-01
4.200000e+01,7.115000e+01,9.154000e+01,1.247000e+02,3.355000e+01,4.202000e+01,3.306000e+01,2.955000e+01,2.814000e+01,2.429000e+01,5.871000e-01,5.366000e-01,5.859000e-01
4.300000e+01,6.015000e+01,7.739000e+01,1.054000e+02,2.806000e+01,3.514000e+01,2.765000e+01,2.472000e+01,2.353000e+01,2.032000e+01,4.743000e-01,4.335000e-01,4.733000e-01
4.400000e+01,6.365000e+01,8.189000e+01,1.116000e+02,3.329000e+01,4.169000e+01,3.280000e+01,2.933000e+01,2.792000e+01,2.410000e+01,1.981000e-01,1.810000e-01,1.977000e-01
4.500000e+01,6.245000e+01,8.035000e+01,1.095000e+02,3.315000e+01,4.152000e+01,3.267000e+01,2.920000e+01,2.780000e+01,2.400000e+01,2.057000e-01,1.880000e-01,2.053000e-01
4.600000e+01,6.667000e+01,8.578000e+01,1.169000e+02,2.956000e+01,3.702000e+01,2.913000e+01,2.604000e+01,2.479000e+01,2.140000e+01,6.122000e-01,5.595000e-01,6.109000e-01
4.700000e+01,7.012000e+01,9.022000e+01,1.229000e+02,3.458000e+01,4.331000e+01,3.408000e+01,3.046000e+01,2.900000e+01,2.504000e+01,4.180000e-01,3.820000e-01,4.171000e-01
4.800000e+01,7.035000e+01,9.051000e+01,1.233000e+02,2.661000e+01,3.333000e+01,2.622000e+01,2.344000e+01,2.232000e+01,1.927000e+01,1.806000e-01,1.651000e-01,1.802000e-01
