# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.722267e+03,-1.000000e+00,5.271037e-01,2.137648e+01,-1.000000e+00,9.517309e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.876985e+03,-1.000000e+00,5.271837e-01,8.819019e+00,7.185372e-01,8.972536e+00,8.705369e-01,2.945370e+00
3.000000e+00,3.013799e+03,-1.000000e+00,5.272053e-01,1.630077e+01,-1.000000e+00,9.399598e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,2.570340e+03,9.034998e-01,5.271727e-01,1.228267e+01,6.245269e-01,9.227617e+00,8.846839e-01,1.206355e+01
5.000000e+00,2.454008e+03,-1.000000e+00,5.271753e-01,9.787912e+00,7.666868e-01,9.072908e+00,9.000748e-01,3.333808e+00
6.000000e+00,2.823500e+03,-1.000000e+00,5.271780e-01,1.784165e+01,-1.000000e+00,9.447319e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,2.939230e+03,-1.000000e+00,5.271967e-01,1.477165e+01,-1.000000e+00,9.345892e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.931282e+03,-1.000000e+00,5.272297e-01,1.826425e+01,-1.000000e+00,9.452132e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,2.469543e+03,-1.000000e+00,5.271593e-01,1.524860e+01,-1.000000e+00,9.372460e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,2.656261e+03,-1.000000e+00,5.271867e-01,2.200825e+01,-1.000000e+00,9.538491e+00,-1.000000e+00,-1.500000e+01
1.100000e+01,2.677204e+03,-1.000000e+00,5.272100e-01,2.278712e+01,-1.000000e+00,9.547081e+00,-1.000000e+00,-1.500000e+01
1.200000e+01,3.013139e+03,-1.000000e+00,5.272420e-01,1.360703e+01,-1.000000e+00,9.300240e+00,8.579139e-01,-5.710431e+00
1.300000e+01,2.617567e+03,9.240449e-01,5.271800e-01,1.942213e+01,-1.000000e+00,9.485025e+00,-1.000000e+00,-5.379775e+00
1.400000e+01,2.704791e+03,-1.000000e+00,5.271620e-01,2.094298e+01,-1.000000e+00,9.518517e+00,-1.000000e+00,-1.500000e+01
1.500000e+01,3.128166e+03,-1.000000e+00,5.271327e-01,1.160739e+01,6.385655e-01,9.192761e+00,9.074251e-01,2.729953e+00
1.600000e+01,2.541312e+03,-1.000000e+00,5.271557e-01,1.098449e+01,6.724041e-01,9.143396e+00,9.307292e-01,3.015666e+00
1.700000e+01,2.718542e+03,-1.000000e+00,5.271543e-01,2.404792e+01,-1.000000e+00,9.565646e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,2.462406e+03,-1.000000e+00,5.271983e-01,1.608330e+01,-1.000000e+00,9.395586e+00,-1.000000e+00,-1.500000e+01
1.900000e+01,3.197235e+03,-1.000000e+00,5.271507e-01,2.108930e+01,-1.000000e+00,9.516118e+00,-1.000000e+00,-1.500000e+01
2.000000e+01,3.153602e+03,-1.000000e+00,5.271783e-01,1.638327e+01,-1.000000e+00,9.399869e+00,-1.000000e+00,-1.500000e+01
2.100000e+01,3.123390e+03,-1.000000e+00,5.271913e-01,2.256284e+01,-1.000000e+00,9.546231e+00,-1.000000e+00,-1.500000e+01
2.200000e+01,2.694913e+03,-1.000000e+00,5.272223e-01,1.378721e+01,-1.000000e+00,9.298091e+00,8.594854e-01,-5.702573e+00
2.300000e+01,2.663344e+03,-1.000000e+00,5.272380e-01,1.724280e+01,-1.000000e+00,9.433454e+00,-1.000000e+00,-1.500000e+01
2.400000e+01,3.207117e+03,-1.000000e+00,5.271330e-01,2.130301e+01,-1.000000e+00,9.516199e+00,-1.000000e+00,-1.500000e+01
2.500000e+01,2.976974e+03,-1.000000e+00,5.272000e-01,1.687944e+01,-1.000000e+00,9.415949e+00,-1.000000e+00,-1.500000e+01
2.600000e+01,2.714008e+03,-1.000000e+00,5.271967e-01,1.362701e+01,-1.000000e+00,9.292767e+00,8.622881e-01,-5.688560e+00
2.700000e+01,2.514647e+03,-1.000000e+00,5.271653e-01,1.750515e+01,-1.000000e+00,9.448055e+00,-1.000000e+00,-1.500000e+01
2.800000e+01,2.589407e+03,9.399988e-01,5.271560e-01,1.260591e+01,6.125276e-01,9.247426e+00,8.807752e-01,1.216651e+01
2.900000e+01,2.914001e+03,-1.000000e+00,5.271943e-01,1.032371e+01,7.084794e-01,9.097674e+00,9.104766e-01,3.094780e+00
3.000000e+01,2.716794e+03,-1.000000e+00,5.271643e-01,1.581118e+01,-1.000000e+00,9.378396e+00,-1.000000e+00,-1.500000e+01
3.100000e+01,3.110762e+03,-1.000000e+00,5.271343e-01,1.468674e+01,-1.000000e+00,9.343303e+00,-1.000000e+00,-1.500000e+01
3.200000e+01,2.760385e+03,-1.000000e+00,5.271220e-01,2.092949e+01,-1.000000e+00,9.515922e+00,-1.000000e+00,-1.500000e+01
3.300000e+01,2.956729e+03,-1.000000e+00,5.271753e-01,1.365355e+01,-1.000000e+00,9.305018e+00,8.540943e-01,-5.729529e+00
3.400000e+01,2.804560e+03,-1.000000e+00,5.271580e-01,1.106556e+01,6.558187e-01,9.159221e+00,9.243754e-01,2.900971e+00
3.500000e+01,2.728154e+03,-1.000000e+00,5.271473e-01,1.287156e+01,-1.000000e+00,9.255357e+00,8.759660e-01,-5.620170e+00
3.600000e+01,3.010639e+03,-1.000000e+00,5.272610e-01,1.756027e+01,-1.000000e+00,9.444210e+00,-1.000000e+00,-1.500000e+01
3.700000e+01,2.513365e+03,-1.000000e+00,5.271437e-01,1.076516e+01,6.850403e-01,9.129672e+00,9.240104e-01,3.045254e+00
3.800000e+01,2.665726e+03,-1.000000e+00,5.271127e-01,9.956232e+00,7.565469e-01,9.078993e+00,9.005827e-01,3.285648e+00
3.900000e+01,3.017981e+03,-1.000000e+00,5.271383e-01,9.357726e+00,7.558886e-01,9.030152e+00,8.863397e-01,3.211142e+00
4.000000e+01,2.495485e+03,-1.000000e+00,5.271510e-01,1.928719e+01,-1.000000e+00,9.481375e+00,-1.000000e+00,-1.500000e+01
4.100000e+01,2.861508e+03,-1.000000e+00,5.271563e-01,1.930139e+01,-1.000000e+00,9.487366e+00,-1.000000e+00,-1.500000e+01
4.200000e+01,2.545666e+03,-1.000000e+00,5.272337e-01,1.978653e+01,-1.000000e+00,9.500476e+00,-1.000000e+00,-1.500000e+01
4.300000e+01,2.947540e+03,-1.000000e+00,5.271507e-01,1.567325e+01,-1.000000e+00,9.392678e+00,-1.000000e+00,-1.500000e+01
4.400000e+01,3.114287e+03,-1.000000e+00,5.271580e-01,1.984190e+01,-1.000000e+00,9.493037e+00,-1.000000e+00,-1.500000e+01
4.500000e+01,3.219000e+03,-1.000000e+00,5.271547e-01,1.470520e+01,-1.000000e+00,9.338448e+00,-1.000000e+00,-1.500000e+01
4.600000e+01,2.699195e+03,-1.000000e+00,5.271630e-01,9.715021e+00,7.459825e-01,9.044889e+00,8.990807e-01,3.225316e+00
4.700000e+01,2.844005e+03,-1.000000e+00,5.272360e-01,1.420847e+01,-1.000000e+00,9.322516e+00,-1.000000e+00,-1.500000e+01
4.800000e+01,2.569378e+03,9.021002e-01,5.271913e-01,2.084051e+01,-1.000000e+00,9.518280e+00,-1.000000e+00,-5.489499e+00
4.900000e+01,2.580347e+03,9.200135e-01,5.271803e-01,2.077525e+01,-1.000000e+00,9.506157e+00,-1.000000e+00,-5.399933e+00
5.000000e+01,2.873348e+03,-1.000000e+00,5.272173e-01,9.680114e+00,7.817911e-01,9.053515e+00,8.923302e-01,3.370607e+00
5.100000e+01,2.631995e+03,9.001456e-01,5.272640e-01,1.776287e+01,-1.000000e+00,9.448817e+00,-1.000000e+00,-5.499272e+00
5.200000e+01,2.516230e+03,-1.000000e+00,5.271743e-01,1.605872e+01,-1.000000e+00,9.387855e+00,-1.000000e+00,-1.500000e+01
5.300000e+01,2.741457e+03,-1.000000e+00,5.272310e-01,1.800109e+01,-1.000000e+00,9.458223e+00,-1.000000e+00,-1.500000e+01
5.400000e+01,2.670506e+03,-1.000000e+00,5.271833e-01,9.516998e+00,7.791936e-01,9.035371e+00,8.919583e-01,3.355760e+00
5.500000e+01,2.585490e+03,9.304893e-01,5.271937e-01,1.805050e+01,-1.000000e+00,9.453773e+00,-1.000000e+00,-5.347553e+00
5.600000e+01,2.493827e+03,-1.000000e+00,5.272393e-01,2.281561e+01,-1.000000e+00,9.552884e+00,-1.000000e+00,-1.500000e+01
5.700000e+01,2.763170e+03,-1.000000e+00,5.271970e-01,2.009217e+01,-1.000000e+00,9.488494e+00,-1.000000e+00,-1.500000e+01
5.800000e+01,2.928667e+03,-1.000000e+00,5.271990e-01,2.252298e+01,-1.000000e+00,9.541863e+00,-1.000000e+00,-1.500000e+01
5.900000e+01,2.639587e+03,8.901610e-01,5.271487e-01,1.777871e+01,-1.000000e+00,9.434124e+00,-1.000000e+00,-5.549195e+00
6.000000e+01,2.882338e+03,-1.000000e+00,5.271223e-01,2.388248e+01,-1.000000e+00,9.566313e+00,-1.000000e+00,-1.500000e+01
6.100000e+01,2.515497e+03,-1.000000e+00,5.271747e-01,1.565886e+01,-1.000000e+00,9.386378e+00,-1.000000e+00,-1.500000e+01
6.200000e+01,3.034931e+03,-1.000000e+00,5.272150e-01,1.544803e+01,-1.000000e+00,9.373052e+00,-1.000000e+00,-1.500000e+01
6.300000e+01,3.071731e+03,-1.000000e+00,5.271710e-01,1.641935e+01,-1.000000e+00,9.406955e+00,-1.000000e+00,-1.500000e+01
6.400000e+01,3.205133e+03,-1.000000e+00,5.271653e-01,2.321779e+01,-1.000000e+00,9.563147e+00,-1.000000e+00,-1.500000e+01
6.500000e+01,2.855574e+03,-1.000000e+00,5.271397e-01,1.268778e+01,-1.000000e+00,9.248625e+00,8.778078e-01,-5.610961e+00
6.600000e+01,2.796054e+03,-1.000000e+00,5.271047e-01,2.211025e+01,-1.000000e+00,9.542510e+00,-1.000000e+00,-1.500000e+01
6.700000e+01,3.185585e+03,-1.000000e+00,5.272130e-01,2.247614e+01,-1.000000e+00,9.540718e+00,-1.000000e+00,-1.500000e+01
6.800000e+01,3.012650e+03,-1.000000e+00,5.271330e-01,2.152725e+01,-1.000000e+00,9.519713e+00,-1.000000e+00,-1.500000e+01
6.900000e+01,2.527312e+03,-1.000000e+00,5.271387e-01,1.937841e+01,-1.000000e+00,9.484049e+00,-1.000000e+00,-1.500000e+01
