# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.457605e+03,-1.000000e+00,5.272263e-01,2.479729e+01,-1.000000e+00,9.576752e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.761618e+03,-1.000000e+00,5.271237e-01,1.954243e+01,-1.000000e+00,9.487825e+00,-1.000000e+00,-1.500000e+01
3.000000e+00,2.715333e+03,-1.000000e+00,5.272387e-01,1.564300e+01,-1.000000e+00,9.384760e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,3.131621e+03,-1.000000e+00,5.271460e-01,2.208093e+01,-1.000000e+00,9.543589e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,2.982737e+03,-1.000000e+00,5.272183e-01,1.988702e+01,-1.000000e+00,9.500111e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,2.778154e+03,-1.000000e+00,5.271987e-01,1.924582e+01,-1.000000e+00,9.478548e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,2.981330e+03,-1.000000e+00,5.271273e-01,1.769963e+01,-1.000000e+00,9.443866e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.651887e+03,-1.000000e+00,5.272360e-01,1.829249e+01,-1.000000e+00,9.461334e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,2.998447e+03,-1.000000e+00,5.271490e-01,1.581926e+01,-1.000000e+00,9.384140e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,2.850986e+03,-1.000000e+00,5.270853e-01,1.050286e+01,7.143026e-01,9.121615e+00,9.145587e-01,3.144306e+00
1.100000e+01,2.909220e+03,-1.000000e+00,5.272760e-01,1.386132e+01,-1.000000e+00,9.305553e+00,8.573554e-01,-5.713223e+00
1.200000e+01,2.977946e+03,-1.000000e+00,5.272063e-01,1.876968e+01,-1.000000e+00,9.478528e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,3.111730e+03,-1.000000e+00,5.271453e-01,1.181447e+01,6.344128e-01,9.208430e+00,8.960910e-01,2.652519e+00
1.400000e+01,2.788693e+03,-1.000000e+00,5.271890e-01,1.411169e+01,-1.000000e+00,9.321451e+00,-1.000000e+00,-1.500000e+01
1.500000e+01,3.225564e+03,-1.000000e+00,5.272280e-01,1.061679e+01,6.731000e-01,9.134825e+00,9.321772e-01,3.026386e+00
1.600000e+01,3.139291e+03,-1.000000e+00,5.271693e-01,2.553067e+01,-1.000000e+00,9.589596e+00,-1.000000e+00,-1.500000e+01
1.700000e+01,2.796280e+03,-1.000000e+00,5.271477e-01,2.086977e+01,-1.000000e+00,9.515763e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,2.647903e+03,8.804863e-01,5.272197e-01,2.194240e+01,-1.000000e+00,9.534755e+00,-1.000000e+00,-5.597569e+00
1.900000e+01,2.750411e+03,-1.000000e+00,5.272500e-01,1.493761e+01,-1.000000e+00,9.362661e+00,-1.000000e+00,-1.500000e+01
2.000000e+01,2.735110e+03,-1.000000e+00,5.271993e-01,1.698450e+01,-1.000000e+00,9.422474e+00,-1.000000e+00,-1.500000e+01
2.100000e+01,2.670742e+03,-1.000000e+00,5.271907e-01,2.217210e+01,-1.000000e+00,9.537525e+00,-1.000000e+00,-1.500000e+01
2.200000e+01,2.561086e+03,8.909957e-01,5.271320e-01,2.238038e+01,-1.000000e+00,9.545228e+00,-1.000000e+00,-5.545021e+00
2.300000e+01,2.772136e+03,-1.000000e+00,5.271253e-01,1.797818e+01,-1.000000e+00,9.450189e+00,-1.000000e+00,-1.500000e+01
2.400000e+01,2.875550e+03,-1.000000e+00,5.271620e-01,1.922717e+01,-1.000000e+00,9.481053e+00,-1.000000e+00,-1.500000e+01
2.500000e+01,2.579722e+03,9.188522e-01,5.272013e-01,2.199213e+01,-1.000000e+00,9.526044e+00,-1.000000e+00,-5.405739e+00
2.600000e+01,2.777404e+03,-1.000000e+00,5.271330e-01,1.050144e+01,7.076402e-01,9.115900e+00,9.167903e-01,3.122152e+00
2.700000e+01,2.588713e+03,9.381856e-01,5.272603e-01,2.385676e+01,-1.000000e+00,9.567569e+00,-1.000000e+00,-5.309072e+00
2.800000e+01,2.917653e+03,-1.000000e+00,5.271957e-01,2.191433e+01,-1.000000e+00,9.538647e+00,-1.000000e+00,-1.500000e+01
2.900000e+01,2.833405e+03,-1.000000e+00,5.271697e-01,1.866890e+01,-1.000000e+00,9.476708e+00,-1.000000e+00,-1.500000e+01
3.000000e+01,2.470128e+03,-1.000000e+00,5.272233e-01,1.429722e+01,-1.000000e+00,9.328085e+00,-1.000000e+00,-1.500000e+01
3.100000e+01,2.946240e+03,-1.000000e+00,5.272480e-01,1.124935e+01,6.499124e-01,9.168190e+00,9.218079e-01,2.858601e+00
3.200000e+01,3.114393e+03,-1.000000e+00,5.272653e-01,2.333093e+01,-1.000000e+00,9.553090e+00,-1.000000e+00,-1.500000e+01
3.300000e+01,2.873124e+03,-1.000000e+00,5.271907e-01,2.135012e+01,-1.000000e+00,9.519015e+00,-1.000000e+00,-1.500000e+01
3.400000e+01,2.839276e+03,-1.000000e+00,5.271300e-01,2.031362e+01,-1.000000e+00,9.504775e+00,-1.000000e+00,-1.500000e+01
3.500000e+01,2.951949e+03,-1.000000e+00,5.271813e-01,1.352399e+01,-1.000000e+00,9.291720e+00,8.602694e-01,-5.698653e+00
3.600000e+01,3.075247e+03,-1.000000e+00,5.272287e-01,1.281466e+01,6.225507e-01,9.261729e+00,8.698425e-01,2.461966e+00
3.700000e+01,2.805850e+03,-1.000000e+00,5.271350e-01,1.256398e+01,6.196542e-01,9.248726e+00,8.746495e-01,2.471519e+00
3.800000e+01,2.675532e+03,-1.000000e+00,5.272883e-01,1.702488e+01,-1.000000e+00,9.432789e+00,-1.000000e+00,-1.500000e+01
3.900000e+01,3.219264e+03,-1.000000e+00,5.271173e-01,1.403364e+01,-1.000000e+00,9.326445e+00,-1.000000e+00,-1.500000e+01
4.000000e+01,2.737615e+03,-1.000000e+00,5.271570e-01,1.823568e+01,-1.000000e+00,9.447465e+00,-1.000000e+00,-1.500000e+01
4.100000e+01,2.980256e+03,-1.000000e+00,5.272880e-01,1.068754e+01,6.923691e-01,9.137148e+00,9.205068e-01,3.064379e+00
4.200000e+01,2.894014e+03,-1.000000e+00,5.271857e-01,2.369804e+01,-1.000000e+00,9.565968e+00,-1.000000e+00,-1.500000e+01
4.300000e+01,2.921543e+03,-1.000000e+00,5.271713e-01,1.885397e+01,-1.000000e+00,9.469655e+00,-1.000000e+00,-1.500000e+01
4.400000e+01,2.665386e+03,-1.000000e+00,5.271340e-01,1.525966e+01,-1.000000e+00,9.355225e+00,-1.000000e+00,-1.500000e+01
4.500000e+01,2.684189e+03,-1.000000e+00,5.272013e-01,1.971528e+01,-1.000000e+00,9.494762e+00,-1.000000e+00,-1.500000e+01
4.600000e+01,2.831974e+03,-1.000000e+00,5.271747e-01,1.370657e+01,-1.000000e+00,9.293913e+00,8.622100e-01,-5.688950e+00
4.700000e+01,2.661363e+03,-1.000000e+00,5.272100e-01,2.272416e+01,-1.000000e+00,9.552033e+00,-1.000000e+00,-1.500000e+01
4.800000e+01,2.604367e+03,9.606302e-01,5.271710e-01,1.022150e+01,7.330741e-01,9.112225e+00,9.129531e-01,1.303329e+01
4.900000e+01,2.539648e+03,-1.000000e+00,5.271723e-01,9.193804e+00,7.387692e-01,9.015629e+00,8.869295e-01,3.128494e+00
5.000000e+01,2.714578e+03,-1.000000e+00,5.271933e-01,1.847907e+01,-1.000000e+00,9.465693e+00,-1.000000e+00,-1.500000e+01
5.100000e+01,3.037223e+03,-1.000000e+00,5.271927e-01,1.934816e+01,-1.000000e+00,9.482726e+00,-1.000000e+00,-1.500000e+01
5.200000e+01,2.670234e+03,-1.000000e+00,5.271617e-01,1.970447e+01,-1.000000e+00,9.483679e+00,-1.000000e+00,-1.500000e+01
5.300000e+01,2.968803e+03,-1.000000e+00,5.271290e-01,2.263132e+01,-1.000000e+00,9.540737e+00,-1.000000e+00,-1.500000e+01
5.400000e+01,2.469213e+03,-1.000000e+00,5.272240e-01,2.089416e+01,-1.000000e+00,9.514643e+00,-1.000000e+00,-1.500000e+01
5.500000e+01,2.506005e+03,-1.000000e+00,5.272550e-01,1.745438e+01,-1.000000e+00,9.440068e+00,-1.000000e+00,-1.500000e+01
5.600000e+01,2.641825e+03,8.874433e-01,5.272407e-01,1.316618e+01,-1.000000e+00,9.269353e+00,8.694431e-01,3.784432e+00
5.700000e+01,2.904780e+03,-1.000000e+00,5.271290e-01,1.222038e+01,6.267207e-01,9.227773e+00,8.863001e-01,2.565104e+00
5.800000e+01,2.910050e+03,-1.000000e+00,5.271377e-01,2.368297e+01,-1.000000e+00,9.562070e+00,-1.000000e+00,-1.500000e+01
5.900000e+01,2.532892e+03,-1.000000e+00,5.271863e-01,2.240942e+01,-1.000000e+00,9.541077e+00,-1.000000e+00,-1.500000e+01
6.000000e+01,3.060667e+03,-1.000000e+00,5.271980e-01,1.959625e+01,-1.000000e+00,9.491604e+00,-1.000000e+00,-1.500000e+01
6.100000e+01,2.747369e+03,-1.000000e+00,5.272133e-01,1.743586e+01,-1.000000e+00,9.442711e+00,-1.000000e+00,-1.500000e+01
6.200000e+01,2.679212e+03,-1.000000e+00,5.272320e-01,1.220807e+01,6.197275e-01,9.236637e+00,8.827050e-01,2.512163e+00
6.300000e+01,2.480076e+03,-1.000000e+00,5.272550e-01,1.919476e+01,-1.000000e+00,9.471860e+00,-1.000000e+00,-1.500000e+01
6.400000e+01,3.034507e+03,-1.000000e+00,5.272000e-01,2.182996e+01,-1.000000e+00,9.532401e+00,-1.000000e+00,-1.500000e+01
6.500000e+01,2.711407e+03,-1.000000e+00,5.272833e-01,1.317887e+01,-1.000000e+00,9.275443e+00,8.694279e-01,-5.652860e+00
6.600000e+01,2.939126e+03,-1.000000e+00,5.272353e-01,2.062208e+01,-1.000000e+00,9.511262e+00,-1.000000e+00,-1.500000e+01
6.700000e+01,3.063494e+03,-1.000000e+00,5.272210e-01,2.020786e+01,-1.000000e+00,9.498259e+00,-1.000000e+00,-1.500000e+01
6.800000e+01,2.513176e+03,-1.000000e+00,5.271547e-01,2.308800e+01,-1.000000e+00,9.551340e+00,-1.000000e+00,-1.500000e+01
6.900000e+01,2.832704e+03,-1.000000e+00,5.271987e-01,1.873411e+01,-1.000000e+00,9.465185e+00,-1.000000e+00,-1.500000e+01
7.000000e+01,2.575404e+03,9.113587e-01,5.271817e-01,2.254011e+01,-1.000000e+00,9.549145e+00,-1.000000e+00,-5.443206e+00
7.100000e+01,2.580252e+03,9.198348e-01,5.271717e-01,1.651004e+01,-1.000000e+00,9.408676e+00,-1.000000e+00,-5.400826e+00
7.200000e+01,3.150026e+03,-1.000000e+00,5.271590e-01,1.408097e+01,-1.000000e+00,9.311269e+00,8.555486e-01,-5.722257e+00
7.300000e+01,2.669113e+03,-1.000000e+00,5.272263e-01,1.728028e+01,-1.000000e+00,9.432204e+00,-1.000000e+00,-1.500000e+01
7.400000e+01,3.112346e+03,-1.000000e+00,5.271837e-01,1.787295e+01,-1.000000e+00,9.450075e+00,-1.000000e+00,-1.500000e+01
7.500000e+01,3.021022e+03,-1.000000e+00,5.271343e-01,2.083039e+01,-1.000000e+00,9.514575e+00,-1.000000e+00,-1.500000e+01
7.600000e+01,2.818626e+03,-1.000000e+00,5.272137e-01,1.811482e+01,-1.000000e+00,9.450866e+00,-1.000000e+00,-1.500000e+01
7.700000e+01,2.741474e+03,-1.000000e+00,5.271927e-01,2.056872e+01,-1.000000e+00,9.504460e+00,-1.000000e+00,-1.500000e+01
7.800000e+01,3.166097e+03,-1.000000e+00,5.271933e-01,1.729091e+01,-1.000000e+00,9.429272e+00,-1.000000e+00,-1.500000e+01
7.900000e+01,3.208886e+03,-1.000000e+00,5.272100e-01,2.219706e+01,-1.000000e+00,9.534526e+00,-1.000000e+00,-1.500000e+01
8.000000e+01,3.210947e+03,-1.000000e+00,5.270480e-01,1.164062e+01,6.437915e-01,9.192551e+00,9.085632e-01,2.761774e+00
8.100000e+01,3.030239e+03,-1.000000e+00,5.271557e-01,1.334069e+01,-1.000000e+00,9.293335e+00,8.596454e-01,-5.701773e+00
8.200000e+01,2.879082e+03,-1.000000e+00,5.272003e-01,2.255295e+01,-1.000000e+00,9.546350e+00,-1.000000e+00,-1.500000e+01
8.300000e+01,2.983626e+03,-1.000000e+00,5.271087e-01,1.833145e+01,-1.000000e+00,9.468022e+00,-1.000000e+00,-1.500000e+01
8.400000e+01,2.882230e+03,-1.000000e+00,5.272377e-01,1.067405e+01,6.790316e-01,9.117809e+00,9.257492e-01,3.023904e+00
8.500000e+01,2.677646e+03,-1.000000e+00,5.271587e-01,2.375124e+01,-1.000000e+00,9.570948e+00,-1.000000e+00,-1.500000e+01
8.600000e+01,3.220500e+03,-1.000000e+00,5.271417e-01,2.297337e+01,-1.000000e+00,9.553352e+00,-1.000000e+00,-1.500000e+01
8.700000e+01,3.118926e+03,-1.000000e+00,5.271733e-01,1.210088e+01,6.281225e-01,9.212025e+00,8.968601e-01,2.624913e+00
8.800000e+01,2.739096e+03,-1.000000e+00,5.273200e-01,1.935067e+01,-1.000000e+00,9.481904e+00,-1.000000e+00,-1.500000e+01
8.900000e+01,2.547120e+03,-1.000000e+00,5.272240e-01,2.132714e+01,-1.000000e+00,9.520280e+00,-1.000000e+00,-1.500000e+01
9.000000e+01,2.872991e+03,-1.000000e+00,5.271933e-01,1.658720e+01,-1.000000e+00,9.408988e+00,-1.000000e+00,-1.500000e+01
9.100000e+01,2.717633e+03,-1.000000e+00,5.272797e-01,2.016241e+01,-1.000000e+00,9.498956e+00,-1.000000e+00,-1.500000e+01
9.200000e+01,3.125384e+03,-1.000000e+00,5.271983e-01,2.343262e+01,-1.000000e+00,9.561014e+00,-1.000000e+00,-1.500000e+01
9.300000e+01,2.623767e+03,9.127345e-01,5.271343e-01,9.838369e+00,7.452321e-01,9.060184e+00,9.008235e-01,1.279395e+01
9.400000e+01,3.168353e+03,-1.000000e+00,5.272157e-01,1.096297e+01,6.790660e-01,9.149942e+00,9.245768e-01,3.018214e+00
9.500000e+01,3.090204e+03,-1.000000e+00,5.272487e-01,1.084093e+01,6.864939e-01,9.151660e+00,9.286944e-01,3.075942e+00
