# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,3.059091e+03,-1.000000e+00,5.272380e-01,1.747666e+01,-1.000000e+00,9.443715e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.554247e+03,8.828815e-01,5.272070e-01,9.966067e+00,7.439520e-01,9.071757e+00,9.036698e-01,1.265252e+01
3.000000e+00,3.227935e+03,-1.000000e+00,5.272003e-01,2.074030e+01,-1.000000e+00,9.506781e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,2.492654e+03,-1.000000e+00,5.272360e-01,1.053190e+01,7.310192e-01,9.121505e+00,9.128312e-01,3.219252e+00
5.000000e+00,2.531601e+03,-1.000000e+00,5.270753e-01,1.800305e+01,-1.000000e+00,9.455077e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,3.187609e+03,-1.000000e+00,5.271497e-01,2.113241e+01,-1.000000e+00,9.509170e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,2.710214e+03,-1.000000e+00,5.271237e-01,1.576521e+01,-1.000000e+00,9.386290e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,3.182482e+03,-1.000000e+00,5.272300e-01,2.208021e+01,-1.000000e+00,9.533822e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,2.555388e+03,8.841811e-01,5.272150e-01,1.811734e+01,-1.000000e+00,9.457947e+00,-1.000000e+00,-5.579095e+00
1.000000e+01,2.524339e+03,-1.000000e+00,5.271380e-01,1.830025e+01,-1.000000e+00,9.460443e+00,-1.000000e+00,-1.500000e+01
1.100000e+01,2.530267e+03,-1.000000e+00,5.272490e-01,1.284574e+01,-1.000000e+00,9.265317e+00,8.692116e-01,-5.653942e+00
1.200000e+01,2.626885e+03,9.076976e-01,5.271683e-01,2.260809e+01,-1.000000e+00,9.543593e+00,-1.000000e+00,-5.461512e+00
1.300000e+01,2.537521e+03,-1.000000e+00,5.272000e-01,2.376244e+01,-1.000000e+00,9.571069e+00,-1.000000e+00,-1.500000e+01
1.400000e+01,2.954733e+03,-1.000000e+00,5.271813e-01,2.063017e+01,-1.000000e+00,9.513134e+00,-1.000000e+00,-1.500000e+01
1.500000e+01,2.753374e+03,-1.000000e+00,5.271390e-01,1.253576e+01,-1.000000e+00,9.244862e+00,8.818105e-01,-5.590947e+00
1.600000e+01,2.742867e+03,-1.000000e+00,5.271780e-01,1.321514e+01,-1.000000e+00,9.276996e+00,8.654604e-01,-5.672698e+00
1.700000e+01,2.470488e+03,-1.000000e+00,5.272313e-01,1.503304e+01,-1.000000e+00,9.362801e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,2.649424e+03,8.788316e-01,5.272160e-01,2.002456e+01,-1.000000e+00,9.489318e+00,-1.000000e+00,-5.605842e+00
1.900000e+01,2.865896e+03,-1.000000e+00,5.271883e-01,9.937983e+00,7.382056e-01,9.067160e+00,9.017778e-01,3.199917e+00
2.000000e+01,2.855484e+03,-1.000000e+00,5.272050e-01,1.729713e+01,-1.000000e+00,9.432244e+00,-1.000000e+00,-1.500000e+01
2.100000e+01,3.110083e+03,-1.000000e+00,5.271210e-01,2.163460e+01,-1.000000e+00,9.532855e+00,-1.000000e+00,-1.500000e+01
2.200000e+01,2.684399e+03,-1.000000e+00,5.271483e-01,1.964100e+01,-1.000000e+00,9.491917e+00,-1.000000e+00,-1.500000e+01
2.300000e+01,3.057840e+03,-1.000000e+00,5.273230e-01,1.467215e+01,-1.000000e+00,9.334700e+00,-1.000000e+00,-1.500000e+01
2.400000e+01,2.836970e+03,-1.000000e+00,5.271397e-01,1.140073e+01,6.631836e-01,9.172175e+00,9.162554e-01,2.897195e+00
2.500000e+01,2.696973e+03,-1.000000e+00,5.271833e-01,2.046360e+01,-1.000000e+00,9.502799e+00,-1.000000e+00,-1.500000e+01
2.600000e+01,2.871547e+03,-1.000000e+00,5.271160e-01,1.009550e+01,7.183985e-01,9.075131e+00,9.111321e-01,3.147653e+00
2.700000e+01,2.953231e+03,-1.000000e+00,5.271480e-01,2.475281e+01,-1.000000e+00,9.578189e+00,-1.000000e+00,-1.500000e+01
2.800000e+01,2.995756e+03,-1.000000e+00,5.271747e-01,1.754632e+01,-1.000000e+00,9.436719e+00,-1.000000e+00,-1.500000e+01
2.900000e+01,2.766936e+03,-1.000000e+00,5.271667e-01,1.092315e+01,6.822642e-01,9.150126e+00,9.280918e-01,3.051780e+00
3.000000e+01,2.658462e+03,-1.000000e+00,5.272137e-01,2.145395e+01,-1.000000e+00,9.525441e+00,-1.000000e+00,-1.500000e+01
3.100000e+01,2.577974e+03,9.157168e-01,5.271780e-01,1.669321e+01,-1.000000e+00,9.408076e+00,-1.000000e+00,-5.421416e+00
3.200000e+01,2.541404e+03,-1.000000e+00,5.271673e-01,2.082154e+01,-1.000000e+00,9.519976e+00,-1.000000e+00,-1.500000e+01
3.300000e+01,2.471330e+03,-1.000000e+00,5.271497e-01,1.683310e+01,-1.000000e+00,9.420056e+00,-1.000000e+00,-1.500000e+01
3.400000e+01,2.491264e+03,-1.000000e+00,5.271730e-01,1.848791e+01,-1.000000e+00,9.468231e+00,-1.000000e+00,-1.500000e+01
3.500000e+01,2.796434e+03,-1.000000e+00,5.271453e-01,1.408288e+01,-1.000000e+00,9.318820e+00,-1.000000e+00,-1.500000e+01
3.600000e+01,2.945496e+03,-1.000000e+00,5.271417e-01,2.159324e+01,-1.000000e+00,9.527036e+00,-1.000000e+00,-1.500000e+01
3.700000e+01,2.894880e+03,-1.000000e+00,5.272350e-01,1.805055e+01,-1.000000e+00,9.455041e+00,-1.000000e+00,-1.500000e+01
