# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,6.373000e+01,8.200000e+01,1.117000e+02,3.226000e+01,4.040000e+01,3.179000e+01,2.842000e+01,2.705000e+01,2.336000e+01,7.267000e-01,6.641000e-01,7.252000e-01
2.000000e+00,7.227000e+01,9.298000e+01,1.267000e+02,3.313000e+01,4.149000e+01,3.265000e+01,2.918000e+01,2.778000e+01,2.399000e+01,5.164000e-01,4.719000e-01,5.153000e-01
3.000000e+00,7.499000e+01,9.648000e+01,1.315000e+02,3.130000e+01,3.920000e+01,3.084000e+01,2.757000e+01,2.625000e+01,2.266000e+01,7.412000e-01,6.774000e-01,7.396000e-01
4.000000e+00,6.382000e+01,8.211000e+01,1.119000e+02,3.424000e+01,4.288000e+01,3.374000e+01,3.016000e+01,2.871000e+01,2.479000e+01,2.977000e-01,2.721000e-01,2.971000e-01
5.000000e+00,6.004000e+01,7.725000e+01,1.053000e+02,3.347000e+01,4.192000e+01,3.298000e+01,2.948000e+01,2.807000e+01,2.423000e+01,2.576000e-01,2.354000e-01,2.571000e-01
6.000000e+00,6.082000e+01,7.825000e+01,1.066000e+02,3.060000e+01,3.832000e+01,3.015000e+01,2.696000e+01,2.566000e+01,2.215000e+01,1.741000e-01,1.591000e-01,1.737000e-01
7.000000e+00,6.563000e+01,8.444000e+01,1.151000e+02,2.539000e+01,3.180000e+01,2.502000e+01,2.237000e+01,2.129000e+01,1.838000e+01,5.107000e-01,4.667000e-01,5.096000e-01
8.000000e+00,7.422000e+01,9.549000e+01,1.301000e+02,3.492000e+01,4.373000e+01,3.441000e+01,3.076000e+01,2.928000e+01,2.528000e+01,6.402000e-01,5.851000e-01,6.389000e-01
9.000000e+00,6.839000e+01,8.799000e+01,1.199000e+02,3.219000e+01,4.031000e+01,3.172000e+01,2.836000e+01,2.699000e+01,2.331000e+01,6.322000e-01,5.778000e-01,6.309000e-01
1.000000e+01,7.077000e+01,9.105000e+01,1.241000e+02,3.126000e+01,3.915000e+01,3.080000e+01,2.754000e+01,2.621000e+01,2.263000e+01,2.362000e-01,2.159000e-01,2.357000e-01
