# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.879860e+03,-1.000000e+00,5.271907e-01,1.788943e+01,-1.000000e+00,9.454346e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.499004e+03,-1.000000e+00,5.271917e-01,2.189449e+01,-1.000000e+00,9.530584e+00,-1.000000e+00,-1.500000e+01
3.000000e+00,2.686005e+03,-1.000000e+00,5.271260e-01,1.212078e+01,6.282854e-01,9.228154e+00,8.862386e-01,2.572620e+00
4.000000e+00,2.897877e+03,-1.000000e+00,5.271187e-01,2.379546e+01,-1.000000e+00,9.565329e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,2.746986e+03,-1.000000e+00,5.272277e-01,2.283218e+01,-1.000000e+00,9.552515e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,2.487695e+03,-1.000000e+00,5.272483e-01,2.026473e+01,-1.000000e+00,9.500021e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,2.699741e+03,-1.000000e+00,5.272283e-01,1.620078e+01,-1.000000e+00,9.396117e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.806190e+03,-1.000000e+00,5.271713e-01,1.728496e+01,-1.000000e+00,9.431821e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,2.855276e+03,-1.000000e+00,5.271883e-01,1.833677e+01,-1.000000e+00,9.456138e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,2.899609e+03,-1.000000e+00,5.271957e-01,1.905995e+01,-1.000000e+00,9.480028e+00,-1.000000e+00,-1.500000e+01
1.100000e+01,3.108902e+03,-1.000000e+00,5.271687e-01,1.917353e+01,-1.000000e+00,9.477348e+00,-1.000000e+00,-1.500000e+01
1.200000e+01,2.804657e+03,-1.000000e+00,5.272317e-01,9.140538e+00,7.499564e-01,9.006421e+00,8.807918e-01,3.153741e+00
1.300000e+01,3.138855e+03,-1.000000e+00,5.271603e-01,1.445247e+01,-1.000000e+00,9.329787e+00,-1.000000e+00,-1.500000e+01
