# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,7.526000e+01,9.683000e+01,1.319000e+02,3.284000e+01,4.113000e+01,3.236000e+01,2.893000e+01,2.754000e+01,2.378000e+01,5.447000e-01,4.978000e-01,5.436000e-01
2.000000e+00,6.218000e+01,8.000000e+01,1.090000e+02,3.397000e+01,4.254000e+01,3.347000e+01,2.992000e+01,2.849000e+01,2.459000e+01,6.132000e-01,5.604000e-01,6.119000e-01
3.000000e+00,6.339000e+01,8.156000e+01,1.111000e+02,2.980000e+01,3.732000e+01,2.936000e+01,2.625000e+01,2.499000e+01,2.158000e+01,6.583000e-01,6.016000e-01,6.569000e-01
4.000000e+00,6.836000e+01,8.795000e+01,1.198000e+02,2.630000e+01,3.294000e+01,2.592000e+01,2.317000e+01,2.206000e+01,1.904000e+01,2.859000e-01,2.613000e-01,2.853000e-01
5.000000e+00,7.620000e+01,9.804000e+01,1.336000e+02,3.303000e+01,4.137000e+01,3.255000e+01,2.910000e+01,2.770000e+01,2.391000e+01,2.872000e-01,2.625000e-01,2.866000e-01
6.000000e+00,6.578000e+01,8.463000e+01,1.153000e+02,2.581000e+01,3.232000e+01,2.543000e+01,2.274000e+01,2.164000e+01,1.869000e+01,4.037000e-01,3.689000e-01,4.029000e-01
7.000000e+00,6.584000e+01,8.471000e+01,1.154000e+02,3.340000e+01,4.183000e+01,3.291000e+01,2.942000e+01,2.801000e+01,2.418000e+01,3.269000e-01,2.988000e-01,3.262000e-01
8.000000e+00,7.297000e+01,9.388000e+01,1.279000e+02,3.142000e+01,3.935000e+01,3.096000e+01,2.768000e+01,2.635000e+01,2.275000e+01,2.435000e-01,2.225000e-01,2.430000e-01
9.000000e+00,7.357000e+01,9.466000e+01,1.290000e+02,2.997000e+01,3.753000e+01,2.953000e+01,2.640000e+01,2.513000e+01,2.170000e+01,7.998000e-01,7.309000e-01,7.981000e-01
1.000000e+01,6.935000e+01,8.923000e+01,1.216000e+02,2.515000e+01,3.150000e+01,2.478000e+01,2.215000e+01,2.109000e+01,1.821000e+01,2.129000e-01,1.946000e-01,2.125000e-01
1.100000e+01,6.970000e+01,8.968000e+01,1.222000e+02,2.890000e+01,3.619000e+01,2.848000e+01,2.546000e+01,2.424000e+01,2.092000e+01,6.267000e-01,5.727000e-01,6.254000e-01
1.200000e+01,7.246000e+01,9.323000e+01,1.270000e+02,2.624000e+01,3.286000e+01,2.586000e+01,2.311000e+01,2.200000e+01,1.900000e+01,3.680000e-01,3.363000e-01,3.672000e-01
1.300000e+01,6.228000e+01,8.013000e+01,1.092000e+02,2.869000e+01,3.593000e+01,2.827000e+01,2.527000e+01,2.406000e+01,2.077000e+01,5.018000e-01,4.586000e-01,5.007000e-01
1.400000e+01,6.875000e+01,8.845000e+01,1.205000e+02,3.240000e+01,4.058000e+01,3.193000e+01,2.854000e+01,2.717000e+01,2.346000e+01,7.901000e-01,7.221000e-01,7.884000e-01
1.500000e+01,7.724000e+01,9.938000e+01,1.354000e+02,3.147000e+01,3.941000e+01,3.101000e+01,2.772000e+01,2.639000e+01,2.278000e+01,3.981000e-01,3.638000e-01,3.973000e-01
