# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.607622e+03,9.486375e-01,9.399585e+00,6.813992e-01,8.973614e+00,-1.000000e+00,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.228706e-01,-2.354634e-01
2.000000e+00,2.604835e+03,9.586611e-01,1.104644e+01,6.149495e-01,9.188624e+00,8.727800e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.363642e-01,2.391377e+01
3.000000e+00,2.601394e+03,9.773684e-01,1.005630e+01,7.068768e-01,9.075991e+00,9.097228e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.614707e-01,1.877719e+01
4.000000e+00,2.602485e+03,9.700117e-01,1.111234e+01,-1.000000e+00,9.190342e+00,8.701700e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.127471e-01,1.276464e+01
5.000000e+00,2.601934e+03,9.734495e-01,8.544985e+00,6.782899e-01,8.927395e+00,-1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.229595e-01,1.087349e+01
6.000000e+00,2.601556e+03,9.761199e-01,1.108347e+01,6.450346e-01,9.186292e+00,8.850529e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.062075e-01,2.156207e+01
7.000000e+00,2.604800e+03,9.588052e-01,1.076308e+01,6.790064e-01,9.141224e+00,9.217525e-01,-1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,9.231104e-01,2.241337e+01
8.000000e+00,2.605399e+03,9.564188e-01,1.155986e+01,-1.000000e+00,9.196233e+00,8.733206e-01,1.000000e+00,0.000000e+00,0.000000e+00,8.276585e-01,0.000000e+00,3.526226e-01,1.091181e+01
9.000000e+00,2.605454e+03,9.562040e-01,1.099727e+01,-1.000000e+00,9.167017e+00,8.682808e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.406210e-01,1.282553e+01
1.000000e+01,2.605566e+03,9.557795e-01,1.114098e+01,6.667522e-01,9.171887e+00,9.003547e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.222863e-01,1.872586e+01
