# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.763575e+03,7.994720e-01,5.271800e-01,2.409630e+01,4.435665e-01,9.572750e+00,7.927532e-01,1.017896e+01
2.000000e+00,2.636725e+03,8.937757e-01,5.272123e-01,1.780270e+01,5.068792e-01,9.456684e+00,8.162005e-01,1.108428e+01
3.000000e+00,3.019076e+03,7.135333e-01,5.271947e-01,1.499027e+01,5.526065e-01,9.363270e+00,8.390931e-01,1.052616e+01
4.000000e+00,3.058676e+03,7.042172e-01,5.271527e-01,1.495560e+01,5.493650e-01,9.350022e+00,8.422435e-01,1.047913e+01
5.000000e+00,3.147656e+03,6.854235e-01,5.272603e-01,1.467202e+01,5.558246e-01,9.334118e+00,8.483233e-01,1.044786e+01
6.000000e+00,2.932273e+03,7.366552e-01,5.272700e-01,2.268670e+01,4.540109e-01,9.544023e+00,7.978765e-01,9.942713e+00
7.000000e+00,2.507342e+03,8.411991e-01,5.271737e-01,1.781230e+01,5.084308e-01,9.451529e+00,8.157674e-01,1.082699e+01
8.000000e+00,2.659878e+03,8.682394e-01,5.271920e-01,1.156053e+01,6.598522e-01,9.193241e+00,9.023303e-01,1.215211e+01
9.000000e+00,2.821215e+03,7.741800e-01,5.272547e-01,1.803374e+01,5.049434e-01,9.447972e+00,8.178606e-01,1.048492e+01
1.000000e+01,3.164849e+03,6.820815e-01,5.271560e-01,1.351855e+01,5.834082e-01,9.293205e+00,8.620257e-01,1.063758e+01
1.100000e+01,2.899205e+03,7.466962e-01,5.270733e-01,9.650829e+00,7.503501e-01,9.043502e+00,8.983562e-01,1.197701e+01
1.200000e+01,2.790785e+03,7.868532e-01,5.271320e-01,2.214485e+01,4.610113e-01,9.539293e+00,7.985179e-01,1.023191e+01
1.300000e+01,3.070795e+03,7.014939e-01,5.272207e-01,1.957046e+01,4.856622e-01,9.493277e+00,8.079656e-01,9.975609e+00
1.400000e+01,2.810343e+03,7.785545e-01,5.271377e-01,2.015043e+01,4.802303e-01,9.504646e+00,8.054971e-01,1.032141e+01
1.500000e+01,2.690696e+03,8.426229e-01,5.272043e-01,1.413373e+01,5.684251e-01,9.308324e+00,8.576205e-01,1.134334e+01
1.600000e+01,2.722093e+03,8.218951e-01,5.271323e-01,9.050802e+00,7.449749e-01,8.993810e+00,8.786476e-01,1.222759e+01
1.700000e+01,2.812528e+03,7.776628e-01,5.271457e-01,2.042580e+01,4.780990e-01,9.507030e+00,8.045498e-01,1.030156e+01
1.800000e+01,3.203545e+03,6.748542e-01,5.272437e-01,1.243181e+01,6.167249e-01,9.242717e+00,8.801645e-01,1.085872e+01
1.900000e+01,2.924142e+03,7.390512e-01,5.272243e-01,1.589100e+01,5.312226e-01,9.390996e+00,8.325153e-01,1.051395e+01
2.000000e+01,2.546185e+03,8.742270e-01,5.271860e-01,2.360774e+01,4.470959e-01,9.562052e+00,7.945870e-01,1.057955e+01
2.100000e+01,2.828590e+03,7.713004e-01,5.271537e-01,9.292693e+00,7.703792e-01,9.017936e+00,8.807789e-01,1.211229e+01
2.200000e+01,2.743867e+03,8.095653e-01,5.271957e-01,1.854300e+01,4.992050e-01,9.472633e+00,8.117646e-01,1.060267e+01
2.300000e+01,2.816964e+03,7.758715e-01,5.271890e-01,1.743352e+01,5.077958e-01,9.430445e+00,8.225857e-01,1.053126e+01
2.400000e+01,2.769522e+03,7.965940e-01,5.271677e-01,1.984408e+01,4.795444e-01,9.496954e+00,8.071468e-01,1.041643e+01
2.500000e+01,2.448612e+03,8.056066e-01,5.272070e-01,1.924617e+01,4.889814e-01,9.486414e+00,8.081572e-01,1.051373e+01
2.600000e+01,2.737357e+03,8.131091e-01,5.272147e-01,1.422641e+01,5.677680e-01,9.326562e+00,8.498076e-01,1.115342e+01
2.700000e+01,2.862667e+03,7.588143e-01,5.271743e-01,1.892129e+01,4.899072e-01,9.471242e+00,8.126186e-01,1.030670e+01
2.800000e+01,2.994773e+03,7.195999e-01,5.271703e-01,2.142802e+01,4.671459e-01,9.524175e+00,8.017870e-01,9.942664e+00
2.900000e+01,3.143680e+03,6.862086e-01,5.271710e-01,1.486517e+01,5.624844e-01,9.357558e+00,8.387302e-01,1.043712e+01
