# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.525781e+03,8.554651e-01,5.271807e-01,1.249562e+01,6.112413e-01,9.238325e+00,8.844040e-01,1.175555e+01
2.000000e+00,2.710248e+03,8.292426e-01,5.272350e-01,1.504399e+01,5.412061e-01,9.363673e+00,8.391155e-01,1.104782e+01
3.000000e+00,3.099369e+03,6.952884e-01,5.272057e-01,1.797076e+01,5.090959e-01,9.450648e+00,8.163773e-01,1.010381e+01
4.000000e+00,2.708975e+03,8.300632e-01,5.271943e-01,1.987627e+01,4.788004e-01,9.495657e+00,8.078815e-01,1.058373e+01
5.000000e+00,2.971045e+03,7.258111e-01,5.271883e-01,1.204721e+01,6.325196e-01,9.227094e+00,8.864579e-01,1.122394e+01
6.000000e+00,2.594312e+03,9.553156e-01,5.272640e-01,1.421305e+01,5.651295e-01,9.320329e+00,8.522965e-01,1.186371e+01
7.000000e+00,2.568413e+03,9.007211e-01,5.272087e-01,1.440569e+01,5.701798e-01,9.339651e+00,8.444120e-01,1.157656e+01
8.000000e+00,2.822547e+03,7.736546e-01,5.272283e-01,1.977718e+01,4.822310e-01,9.497897e+00,8.069704e-01,1.031428e+01
9.000000e+00,2.661301e+03,8.668900e-01,5.271537e-01,1.239534e+01,6.221278e-01,9.237752e+00,8.809933e-01,1.185006e+01
1.000000e+01,3.007495e+03,7.163888e-01,5.271363e-01,2.321312e+01,4.505348e-01,9.546449e+00,7.967424e-01,9.818330e+00
1.100000e+01,2.596905e+03,9.666491e-01,5.271883e-01,1.329228e+01,5.957341e-01,9.278569e+00,8.675034e-01,1.214943e+01
1.200000e+01,3.124691e+03,6.900234e-01,5.272547e-01,1.008275e+01,7.286906e-01,9.093571e+00,9.078736e-01,1.163294e+01
1.300000e+01,2.694960e+03,8.395530e-01,5.271717e-01,1.471876e+01,5.500826e-01,9.340568e+00,8.460235e-01,1.117830e+01
1.400000e+01,2.765450e+03,7.985566e-01,5.271687e-01,1.790138e+01,5.042087e-01,9.448663e+00,8.171507e-01,1.059958e+01
1.500000e+01,2.538259e+03,8.664770e-01,5.272020e-01,1.068651e+01,6.807257e-01,9.129912e+00,9.261141e-01,1.236658e+01
1.600000e+01,2.543733e+03,8.717560e-01,5.272857e-01,1.920080e+01,4.910027e-01,9.476419e+00,8.110385e-01,1.086899e+01
1.700000e+01,2.572602e+03,9.069032e-01,5.272350e-01,2.250894e+01,4.558751e-01,9.550574e+00,7.962215e-01,1.079500e+01
1.800000e+01,2.768241e+03,7.972079e-01,5.271600e-01,2.401659e+01,4.423710e-01,9.562991e+00,7.942254e-01,1.016902e+01
1.900000e+01,2.814232e+03,7.769714e-01,5.272093e-01,2.314445e+01,4.496786e-01,9.557486e+00,7.950108e-01,1.010830e+01
2.000000e+01,3.178801e+03,6.794301e-01,5.271957e-01,1.804219e+01,5.054858e-01,9.447642e+00,8.178103e-01,1.001363e+01
2.100000e+01,2.967438e+03,7.267819e-01,5.271747e-01,2.327198e+01,4.484188e-01,9.552687e+00,7.961666e-01,9.856836e+00
2.200000e+01,2.582429e+03,9.240371e-01,5.271763e-01,2.346822e+01,4.491515e-01,9.556770e+00,7.951238e-01,1.084156e+01
2.300000e+01,2.795836e+03,7.846537e-01,5.271960e-01,1.723389e+01,5.115560e-01,9.437291e+00,8.201328e-01,1.058171e+01
2.400000e+01,2.971114e+03,7.257926e-01,5.272107e-01,1.230559e+01,6.369053e-01,9.237776e+00,8.800901e-01,1.121394e+01
2.500000e+01,3.211503e+03,6.734154e-01,5.271957e-01,1.257869e+01,6.066536e-01,9.239744e+00,8.865348e-01,1.083302e+01
2.600000e+01,2.502013e+03,8.374282e-01,5.272047e-01,2.034237e+01,4.708757e-01,9.505754e+00,8.059536e-01,1.057129e+01
2.700000e+01,3.152069e+03,6.845577e-01,5.272220e-01,1.842242e+01,5.011277e-01,9.460242e+00,8.144486e-01,1.000067e+01
2.800000e+01,2.572755e+03,9.071392e-01,5.272530e-01,1.618932e+01,5.337140e-01,9.394801e+00,8.297471e-01,1.135300e+01
2.900000e+01,2.793522e+03,7.856561e-01,5.272280e-01,2.326286e+01,4.497845e-01,9.551788e+00,7.963211e-01,1.015881e+01
3.000000e+01,3.211816e+03,6.733592e-01,5.271883e-01,1.879630e+01,4.927375e-01,9.475579e+00,8.116199e-01,9.888583e+00
3.100000e+01,2.639308e+03,8.905064e-01,5.272157e-01,1.814899e+01,4.985358e-01,9.460300e+00,8.146029e-01,1.101823e+01
3.200000e+01,2.623137e+03,9.137985e-01,5.273087e-01,1.889677e+01,4.929303e-01,9.472469e+00,8.116615e-01,1.109195e+01
3.300000e+01,3.203754e+03,6.748163e-01,5.271747e-01,1.916429e+01,4.872100e-01,9.484860e+00,8.093105e-01,9.856684e+00
3.400000e+01,2.504200e+03,8.389588e-01,5.271843e-01,1.572034e+01,5.347428e-01,9.385740e+00,8.322737e-01,1.102988e+01
3.500000e+01,3.120995e+03,6.907789e-01,5.272253e-01,1.600136e+01,5.296298e-01,9.390219e+00,8.339415e-01,1.027175e+01
3.600000e+01,2.925816e+03,7.385542e-01,5.271320e-01,2.417353e+01,4.412000e-01,9.564771e+00,7.936545e-01,9.867044e+00
3.700000e+01,2.703712e+03,8.335256e-01,5.272143e-01,9.332810e+00,7.465232e-01,9.025591e+00,8.905284e-01,1.235289e+01
3.800000e+01,3.093945e+03,6.964439e-01,5.272173e-01,1.828617e+01,5.014929e-01,9.454913e+00,8.160485e-01,1.006993e+01
3.900000e+01,2.576755e+03,9.136137e-01,5.272130e-01,1.092191e+01,6.721242e-01,9.147182e+00,9.288573e-01,1.257298e+01
4.000000e+01,2.688866e+03,8.439702e-01,5.271620e-01,2.067054e+01,4.750062e-01,9.510249e+00,8.043348e-01,1.061656e+01
4.100000e+01,3.127086e+03,6.895362e-01,5.271530e-01,2.329234e+01,4.459773e-01,9.557012e+00,7.945779e-01,9.650457e+00
4.200000e+01,3.119257e+03,6.911357e-01,5.272230e-01,8.992494e+00,7.328977e-01,9.002817e+00,8.734409e-01,1.148737e+01
4.300000e+01,2.886401e+03,7.508101e-01,5.272237e-01,1.279639e+01,5.987416e-01,9.260093e+00,8.727975e-01,1.111175e+01
4.400000e+01,2.639749e+03,8.899604e-01,5.271650e-01,1.478439e+01,5.605924e-01,9.338353e+00,8.461582e-01,1.148356e+01
4.500000e+01,2.581951e+03,9.230896e-01,5.271593e-01,2.397121e+01,4.448491e-01,9.568220e+00,7.938348e-01,1.080887e+01
4.600000e+01,3.146660e+03,6.856197e-01,5.272013e-01,1.762683e+01,5.066773e-01,9.447923e+00,8.184325e-01,1.005365e+01
4.700000e+01,2.921976e+03,7.396972e-01,5.271843e-01,1.706555e+01,5.158063e-01,9.429842e+00,8.217221e-01,1.038613e+01
4.800000e+01,3.142106e+03,6.865206e-01,5.271943e-01,1.673516e+01,5.251016e-01,9.418059e+00,8.241792e-01,1.017901e+01
4.900000e+01,2.787821e+03,7.881630e-01,5.270960e-01,1.448121e+01,5.639532e-01,9.332986e+00,8.471366e-01,1.099626e+01
5.000000e+01,2.707868e+03,8.307820e-01,5.272050e-01,2.304122e+01,4.476314e-01,9.551977e+00,7.970358e-01,1.037725e+01
