# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.612680e+03,9.347237e-01,5.272227e-01,1.503841e+01,5.463434e-01,9.365961e+00,8.389259e-01,1.159997e+01
2.000000e+00,2.506047e+03,8.402697e-01,5.271487e-01,1.816950e+01,5.044252e-01,9.449819e+00,8.167384e-01,1.080717e+01
3.000000e+00,2.802816e+03,7.816800e-01,5.272150e-01,1.855163e+01,4.972741e-01,9.454933e+00,8.167738e-01,1.047864e+01
4.000000e+00,2.762118e+03,8.001883e-01,5.272093e-01,1.356687e+01,5.860531e-01,9.298143e+00,8.605673e-01,1.123404e+01
5.000000e+00,2.675689e+03,8.542485e-01,5.272120e-01,1.029693e+01,7.202401e-01,9.084521e+00,9.062445e-01,1.240367e+01
6.000000e+00,2.513242e+03,8.455443e-01,5.271753e-01,1.982018e+01,4.863577e-01,9.492792e+00,8.078514e-01,1.069877e+01
7.000000e+00,2.825443e+03,7.725208e-01,5.272053e-01,2.072307e+01,4.720669e-01,9.515229e+00,8.035258e-01,1.024057e+01
8.000000e+00,3.106093e+03,6.938696e-01,5.272300e-01,1.963419e+01,4.830830e-01,9.482507e+00,8.101582e-01,9.935554e+00
9.000000e+00,3.167560e+03,6.815622e-01,5.272067e-01,2.005492e+01,4.770304e-01,9.490895e+00,8.081063e-01,9.833495e+00
1.000000e+01,2.843720e+03,7.655988e-01,5.272040e-01,1.972051e+01,4.853800e-01,9.486516e+00,8.091301e-01,1.030054e+01
1.100000e+01,2.719830e+03,8.232606e-01,5.272440e-01,1.098118e+01,6.666977e-01,9.146547e+00,9.273748e-01,1.208667e+01
1.200000e+01,3.225036e+03,6.710039e-01,5.271400e-01,1.672171e+01,5.223860e-01,9.411870e+00,8.266431e-01,1.010016e+01
1.300000e+01,2.908743e+03,7.437171e-01,5.271680e-01,2.286795e+01,4.559745e-01,9.546350e+00,7.967833e-01,9.982374e+00
1.400000e+01,3.121261e+03,6.907244e-01,5.271857e-01,1.321885e+01,5.923691e-01,9.286788e+00,8.640327e-01,1.073563e+01
1.500000e+01,2.756483e+03,8.030012e-01,5.271690e-01,2.170993e+01,4.604891e-01,9.530212e+00,8.005403e-01,1.032015e+01
1.600000e+01,2.678761e+03,8.517537e-01,5.272150e-01,1.496525e+01,5.468983e-01,9.338024e+00,8.482587e-01,1.123455e+01
1.700000e+01,2.997362e+03,7.189400e-01,5.271527e-01,1.630095e+01,5.322984e-01,9.401477e+00,8.279514e-01,1.039595e+01
1.800000e+01,3.074671e+03,7.006347e-01,5.272220e-01,1.354734e+01,5.913566e-01,9.303265e+00,8.562050e-01,1.074098e+01
1.900000e+01,2.924847e+03,7.388415e-01,5.270903e-01,1.100920e+01,6.549033e-01,9.141127e+00,9.355295e-01,1.164637e+01
2.000000e+01,2.717372e+03,8.247631e-01,5.271910e-01,1.524909e+01,5.499894e-01,9.364353e+00,8.393690e-01,1.107061e+01
2.100000e+01,2.558146e+03,8.874091e-01,5.272327e-01,1.594780e+01,5.340851e-01,9.385984e+00,8.320431e-01,1.126769e+01
2.200000e+01,3.127468e+03,6.894585e-01,5.272017e-01,2.235813e+01,4.579505e-01,9.542933e+00,7.985076e-01,9.729583e+00
2.300000e+01,2.514822e+03,8.467408e-01,5.272350e-01,1.225098e+01,6.287642e-01,9.232508e+00,8.835759e-01,1.179540e+01
2.400000e+01,3.168530e+03,6.813768e-01,5.271007e-01,2.305754e+01,4.512496e-01,9.548043e+00,7.964645e-01,9.645455e+00
2.500000e+01,2.893589e+03,7.484841e-01,5.271990e-01,1.012498e+01,7.301574e-01,9.076260e+00,9.050036e-01,1.191823e+01
2.600000e+01,2.478451e+03,8.222218e-01,5.272057e-01,1.310482e+01,6.028761e-01,9.274111e+00,8.663499e-01,1.145724e+01
2.700000e+01,2.636057e+03,8.946440e-01,5.271957e-01,1.571870e+01,5.373375e-01,9.385411e+00,8.331259e-01,1.132554e+01
2.800000e+01,3.100645e+03,6.950180e-01,5.272430e-01,2.227699e+01,4.546716e-01,9.541640e+00,7.982695e-01,9.739795e+00
2.900000e+01,3.104503e+03,6.942038e-01,5.272787e-01,2.075246e+01,4.721663e-01,9.509400e+00,8.047410e-01,9.855555e+00
3.000000e+01,2.665882e+03,8.626766e-01,5.271487e-01,1.974405e+01,4.761186e-01,9.485467e+00,8.102122e-01,1.074504e+01
3.100000e+01,2.879365e+03,7.531296e-01,5.272517e-01,1.100564e+01,6.939387e-01,9.154842e+00,9.245365e-01,1.185802e+01
3.200000e+01,2.948180e+03,7.320940e-01,5.272293e-01,2.289457e+01,4.502299e-01,9.555379e+00,7.958725e-01,9.890982e+00
3.300000e+01,2.556779e+03,8.857925e-01,5.271353e-01,1.826484e+01,5.061006e-01,9.459686e+00,8.140191e-01,1.102956e+01
