# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.611082e+03,9.387138e-01,9.559605e+00,8.011812e-01,9.048780e+00,8.799975e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,5.093131e-01,3.064603e+01
2.000000e+00,2.604172e+03,9.614831e-01,1.007023e+01,7.652721e-01,9.094517e+00,8.877153e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.242093e-01,9.693399e+00
3.000000e+00,2.605556e+03,9.558171e-01,1.031345e+01,6.672631e-01,9.126059e+00,8.785126e-01,-1.000000e+00,0.000000e+00,0.000000e+00,6.994875e-01,0.000000e+00,5.044536e-01,1.003023e+01
4.000000e+00,2.603538e+03,9.644255e-01,1.071626e+01,6.827334e-01,9.145788e+00,9.069176e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.780725e-01,4.300916e-01,1.992084e+01
5.000000e+00,2.603590e+03,9.641735e-01,1.045473e+01,6.922988e-01,9.133660e+00,8.938386e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.046024e-01,2.227457e+01
6.000000e+00,2.601835e+03,9.741242e-01,9.570283e+00,7.972355e-01,9.035470e+00,8.784294e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,3.096402e-01,2.229715e+01
7.000000e+00,2.603070e+03,9.667812e-01,1.037161e+01,6.286846e-01,9.129549e+00,8.662029e-01,1.000000e+00,0.000000e+00,0.000000e+00,7.056468e-01,0.000000e+00,2.863087e-01,1.873989e+01
8.000000e+00,2.603168e+03,9.662732e-01,1.064041e+01,6.159596e-01,9.156501e+00,8.773388e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.392726e-01,1.049422e+01
9.000000e+00,2.607496e+03,9.490423e-01,1.029089e+01,6.929465e-01,9.117605e+00,8.892892e-01,1.000000e+00,0.000000e+00,0.000000e+00,6.835560e-01,0.000000e+00,8.117585e-01,2.171518e+01
1.000000e+01,2.602238e+03,9.715004e-01,9.786533e+00,6.746496e-01,9.102426e+00,8.546300e-01,-1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,5.036328e-01,1.252206e+01
1.100000e+01,2.602928e+03,9.675294e-01,1.117524e+01,-1.000000e+00,9.186864e+00,8.738078e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.345046e-01,1.037921e+01
1.200000e+01,2.601205e+03,9.789238e-01,1.058524e+01,6.451415e-01,9.158550e+00,8.895153e-01,1.000000e+00,0.000000e+00,5.000000e-01,6.744292e-01,0.000000e+00,3.261446e-01,2.169863e+01
1.300000e+01,2.602914e+03,9.676067e-01,9.768966e+00,7.291289e-01,9.086978e+00,8.689965e-01,-1.000000e+00,5.000000e-01,5.000000e-01,7.947419e-01,0.000000e+00,7.265924e-01,1.646162e+01
1.400000e+01,2.606293e+03,9.531082e-01,1.094582e+01,-1.000000e+00,9.166220e+00,8.806400e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.904239e-01,6.208602e-01
1.500000e+01,2.602734e+03,9.685907e-01,1.074288e+01,6.462171e-01,9.151544e+00,8.920559e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,7.244779e-01,3.115671e+01
