# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.482000e+00,6.191000e+00,1.482000e+00,6.191000e+00,1.311000e+00,4.946000e+00,1.005000e+00,4.073000e+00,1.049000e+00,3.976000e+00,7.778000e-01,4.946000e+00,1.008000e+00,3.725000e+00,5.380000e-01,4.946000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.513000e+00,5.845000e+00,1.513000e+00,5.845000e+00,1.159000e+00,4.628000e+00,8.897000e-01,3.811000e+00,9.954000e-01,3.721000e+00,6.622000e-01,4.628000e+00,8.300000e-01,3.793000e+00,9.074000e-01,4.628000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.423000e+00,6.258000e+00,1.423000e+00,6.258000e+00,1.229000e+00,5.395000e+00,8.895000e-01,4.443000e+00,8.894000e-01,4.337000e+00,8.812000e-01,5.395000e+00,1.121000e+00,3.878000e+00,6.871000e-01,5.395000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.589000e+00,6.048000e+00,1.589000e+00,6.048000e+00,1.230000e+00,4.558000e+00,1.105000e+00,3.754000e+00,1.270000e+00,3.664000e+00,1.376000e+00,4.558000e+00,1.015000e+00,3.879000e+00,8.986000e-01,4.558000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.516000e+00,6.070000e+00,1.516000e+00,6.070000e+00,1.236000e+00,5.106000e+00,1.076000e+00,4.205000e+00,8.253000e-01,4.105000e+00,1.458000e+00,5.106000e+00,1.400000e+00,3.838000e+00,1.422000e+00,5.106000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.551000e+00,6.056000e+00,1.551000e+00,6.056000e+00,1.333000e+00,4.787000e+00,5.555000e-01,3.942000e+00,1.093000e+00,3.849000e+00,1.471000e+00,4.787000e+00,8.081000e-01,3.847000e+00,1.353000e+00,4.787000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.466000e+00,6.004000e+00,1.466000e+00,6.004000e+00,8.188000e-01,5.343000e+00,1.299000e+00,4.400000e+00,9.887000e-01,4.296000e+00,5.045000e-01,5.343000e+00,9.419000e-01,4.069000e+00,7.771000e-01,5.343000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.491000e+00,6.079000e+00,1.491000e+00,6.079000e+00,5.693000e-01,4.680000e+00,5.661000e-01,3.854000e+00,7.921000e-01,3.762000e+00,1.417000e+00,4.680000e+00,1.095000e+00,3.830000e+00,1.347000e+00,4.680000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.539000e+00,6.094000e+00,1.539000e+00,6.094000e+00,6.519000e-01,4.772000e+00,1.457000e+00,3.930000e+00,7.416000e-01,3.837000e+00,1.058000e+00,4.772000e+00,1.178000e+00,3.969000e+00,5.653000e-01,4.772000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.480000e+00,6.176000e+00,1.480000e+00,6.176000e+00,5.536000e-01,5.594000e+00,1.138000e+00,4.607000e+00,9.214000e-01,4.497000e+00,1.015000e+00,5.594000e+00,1.241000e+00,3.893000e+00,1.397000e+00,5.594000e+00
