# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.606475e+03,9.524685e-01,1.069724e+01,7.052298e-01,9.139161e+00,9.137298e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,9.959397e-01,3.283684e+01
2.000000e+00,2.601526e+03,9.763436e-01,9.835744e+00,7.705359e-01,9.079732e+00,8.867477e-01,-1.000000e+00,0.000000e+00,0.000000e+00,7.389497e-01,0.000000e+00,2.857587e-01,9.596930e+00
3.000000e+00,2.597442e+03,9.695866e-01,9.015640e+00,7.399678e-01,8.976610e+00,8.687557e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,8.229590e-01,2.700635e+01
4.000000e+00,2.604227e+03,9.612414e-01,1.085325e+01,6.865434e-01,9.132379e+00,9.143337e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.488885e-01,1.955504e+01
5.000000e+00,2.609155e+03,9.439848e-01,1.031786e+01,6.742657e-01,9.119971e+00,8.792432e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.360979e-01,2.416796e+01
6.000000e+00,2.600988e+03,9.808791e-01,1.009192e+01,7.501703e-01,9.103334e+00,8.823499e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.274276e-01,2.020413e+01
7.000000e+00,2.600457e+03,9.869095e-01,1.008830e+01,7.204182e-01,9.096188e+00,9.061376e-01,-1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,8.022250e-01,9.995917e-01,2.306528e+01
8.000000e+00,2.599963e+03,9.962656e-01,1.046313e+01,6.631374e-01,9.129891e+00,8.796017e-01,-1.000000e+00,0.000000e+00,0.000000e+00,7.092057e-01,0.000000e+00,2.520856e-01,8.955452e+00
9.000000e+00,2.599663e+03,9.887389e-01,1.102636e+01,6.513138e-01,9.164587e+00,8.990062e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.496099e-01,3.180260e-01,9.285425e+00
1.000000e+01,2.601228e+03,9.787330e-01,1.046681e+01,6.805225e-01,9.123013e+00,8.946830e-01,-1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.402500e-01,1.447094e+01
1.100000e+01,2.605737e+03,9.551341e-01,1.059809e+01,6.384666e-01,9.138763e+00,8.752258e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.410467e-01,8.159280e-01,2.642377e+01
1.200000e+01,2.605072e+03,9.577010e-01,9.776313e+00,7.085728e-01,9.087374e+00,8.629096e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.555585e-01,4.128339e-01,1.971009e+01
1.300000e+01,2.604843e+03,9.586286e-01,1.133533e+01,-1.000000e+00,9.192223e+00,8.683938e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,2.763646e-01,1.301693e+01
1.400000e+01,2.600994e+03,9.808259e-01,1.040281e+01,6.764680e-01,9.122014e+00,8.789978e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,4.599716e-01,2.248132e+01
1.500000e+01,2.596795e+03,9.660824e-01,9.017440e+00,7.412696e-01,8.967389e+00,8.691402e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,7.081484e-01,2.642320e+01
1.600000e+01,2.603763e+03,9.633513e-01,1.069710e+01,6.958810e-01,9.153106e+00,9.102624e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,9.312604e-01,3.250377e+01
1.700000e+01,2.602623e+03,9.692136e-01,1.055821e+01,6.996903e-01,9.132586e+00,8.945316e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.346701e-01,9.490528e+00
1.800000e+01,2.606119e+03,9.537327e-01,1.000984e+01,7.972428e-01,9.086900e+00,8.900303e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.675692e-01,1.954288e+01
1.900000e+01,2.600827e+03,9.824784e-01,9.653933e+00,7.692880e-01,9.065559e+00,8.745199e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.517116e-01,1.188999e+01
2.000000e+01,2.609803e+03,9.421482e-01,1.043797e+01,6.829043e-01,9.131865e+00,8.931845e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.558572e-01,1.887047e+01
2.100000e+01,2.601806e+03,9.743243e-01,9.541312e+00,7.551914e-01,9.072776e+00,8.735225e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.540878e-01,1.128563e+01
2.200000e+01,2.606923e+03,9.509296e-01,1.061529e+01,7.094400e-01,9.139531e+00,9.139258e-01,1.000000e+00,0.000000e+00,0.000000e+00,8.207030e-01,0.000000e+00,4.674889e-01,2.020892e+01
2.300000e+01,2.598282e+03,9.749394e-01,1.074366e+01,6.766649e-01,9.146628e+00,9.064876e-01,-1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,5.418441e-01,1.299968e+01
2.400000e+01,2.605050e+03,9.577870e-01,9.445904e+00,7.610268e-01,9.054683e+00,8.641265e-01,-1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,9.663559e-01,2.274648e+01
2.500000e+01,2.600552e+03,9.856391e-01,9.629684e+00,7.225640e-01,9.053033e+00,9.042434e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,4.241460e-01,2.518296e+01
2.600000e+01,2.601009e+03,9.806775e-01,8.713080e+00,6.796162e-01,8.900218e+00,-1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,4.036474e-01,1.531970e+01
2.700000e+01,2.605767e+03,9.550217e-01,1.008228e+01,7.018833e-01,9.062428e+00,9.083358e-01,-1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.788584e-01,1.472050e+01
2.800000e+01,2.607391e+03,9.493805e-01,1.008515e+01,7.406825e-01,9.095554e+00,8.828805e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.623712e-01,9.676574e+00
2.900000e+01,2.601366e+03,9.775916e-01,1.071177e+01,6.949153e-01,9.147972e+00,9.156704e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.762322e-01,9.322048e+00
3.000000e+01,2.599201e+03,9.827719e-01,1.084568e+01,6.650231e-01,9.144414e+00,9.339862e-01,1.000000e+00,0.000000e+00,0.000000e+00,7.102838e-01,0.000000e+00,3.382606e-01,1.960021e+01
3.100000e+01,2.605504e+03,9.560148e-01,1.073025e+01,6.880986e-01,9.140469e+00,9.054105e-01,-1.000000e+00,0.000000e+00,0.000000e+00,7.330597e-01,0.000000e+00,3.740624e-01,9.617932e+00
3.200000e+01,2.604222e+03,9.612636e-01,1.053013e+01,6.709120e-01,9.125678e+00,8.904075e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.013505e-01,3.678646e-01,9.452238e+00
