# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.718508e+03,-1.000000e+00,5.271557e-01,2.013118e+01,-1.000000e+00,9.499208e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.462942e+03,-1.000000e+00,5.272313e-01,2.138301e+01,-1.000000e+00,9.517235e+00,-1.000000e+00,-1.500000e+01
3.000000e+00,2.477714e+03,-1.000000e+00,5.272587e-01,2.255535e+01,-1.000000e+00,9.544178e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,2.474564e+03,-1.000000e+00,5.271567e-01,1.586263e+01,-1.000000e+00,9.393698e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,2.543395e+03,-1.000000e+00,5.272173e-01,1.973507e+01,-1.000000e+00,9.494260e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,2.694700e+03,-1.000000e+00,5.271467e-01,1.310994e+01,-1.000000e+00,9.271434e+00,8.667034e-01,-5.666483e+00
7.000000e+00,2.764978e+03,-1.000000e+00,5.272130e-01,1.935809e+01,-1.000000e+00,9.480519e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.502245e+03,-1.000000e+00,5.271253e-01,1.870059e+01,-1.000000e+00,9.469675e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,3.185900e+03,-1.000000e+00,5.270533e-01,1.066093e+01,6.787117e-01,9.129163e+00,9.257401e-01,3.022259e+00
1.000000e+01,3.010800e+03,-1.000000e+00,5.272200e-01,1.062479e+01,7.072720e-01,9.119028e+00,9.123465e-01,3.098093e+00
1.100000e+01,2.744699e+03,-1.000000e+00,5.272057e-01,1.205135e+01,6.213343e-01,9.224302e+00,8.886283e-01,2.549813e+00
1.200000e+01,2.469661e+03,-1.000000e+00,5.272150e-01,1.648098e+01,-1.000000e+00,9.407999e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,3.000721e+03,-1.000000e+00,5.272407e-01,1.194790e+01,6.283917e-01,9.210898e+00,8.956467e-01,2.620192e+00
1.400000e+01,2.636993e+03,8.934305e-01,5.271980e-01,2.295885e+01,-1.000000e+00,9.541747e+00,-1.000000e+00,-5.532847e+00
1.500000e+01,2.887591e+03,-1.000000e+00,5.272367e-01,1.562660e+01,-1.000000e+00,9.374158e+00,-1.000000e+00,-1.500000e+01
1.600000e+01,2.564042e+03,8.947740e-01,5.272110e-01,1.148440e+01,6.483115e-01,9.185576e+00,9.101336e-01,1.226610e+01
1.700000e+01,2.716200e+03,-1.000000e+00,5.272000e-01,1.751072e+01,-1.000000e+00,9.431490e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,3.015174e+03,-1.000000e+00,5.271513e-01,1.936617e+01,-1.000000e+00,9.479183e+00,-1.000000e+00,-1.500000e+01
1.900000e+01,3.228819e+03,-1.000000e+00,5.271987e-01,2.175486e+01,-1.000000e+00,9.522232e+00,-1.000000e+00,-1.500000e+01
2.000000e+01,2.895847e+03,-1.000000e+00,5.271937e-01,1.099561e+01,6.908355e-01,9.162012e+00,9.187111e-01,3.047733e+00
