# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,3.043345e+03,-1.000000e+00,5.271923e-01,1.521101e+01,-1.000000e+00,9.356929e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.823835e+03,-1.000000e+00,5.271867e-01,1.943664e+01,-1.000000e+00,9.491241e+00,-1.000000e+00,-1.500000e+01
3.000000e+00,3.090802e+03,-1.000000e+00,5.271737e-01,1.376970e+01,-1.000000e+00,9.312079e+00,8.548192e-01,-5.725904e+00
4.000000e+00,2.947737e+03,-1.000000e+00,5.271767e-01,1.495487e+01,-1.000000e+00,9.349880e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,3.183595e+03,-1.000000e+00,5.272440e-01,1.953269e+01,-1.000000e+00,9.487053e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,3.123885e+03,-1.000000e+00,5.272050e-01,1.367372e+01,-1.000000e+00,9.297988e+00,8.596307e-01,-5.701847e+00
7.000000e+00,3.028493e+03,-1.000000e+00,5.271723e-01,9.342758e+00,7.678333e-01,9.023548e+00,8.812523e-01,3.245428e+00
8.000000e+00,2.768394e+03,-1.000000e+00,5.271740e-01,2.315621e+01,-1.000000e+00,9.553534e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,3.198185e+03,-1.000000e+00,5.271653e-01,2.198056e+01,-1.000000e+00,9.534914e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,2.601586e+03,9.758981e-01,5.271923e-01,1.955604e+01,-1.000000e+00,9.482697e+00,-1.000000e+00,-5.120510e+00
1.100000e+01,3.081869e+03,-1.000000e+00,5.271883e-01,1.189793e+01,6.320588e-01,9.207301e+00,9.006293e-01,2.663440e+00
1.200000e+01,2.794661e+03,-1.000000e+00,5.271313e-01,1.662375e+01,-1.000000e+00,9.410150e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,2.619389e+03,9.205087e-01,5.271320e-01,1.662604e+01,-1.000000e+00,9.408498e+00,-1.000000e+00,-5.397456e+00
1.400000e+01,2.510151e+03,-1.000000e+00,5.272897e-01,1.815839e+01,-1.000000e+00,9.456943e+00,-1.000000e+00,-1.500000e+01
1.500000e+01,2.503019e+03,-1.000000e+00,5.271803e-01,1.152034e+01,6.510289e-01,9.181138e+00,9.116062e-01,2.813176e+00
1.600000e+01,3.157190e+03,-1.000000e+00,5.271860e-01,1.811254e+01,-1.000000e+00,9.451189e+00,-1.000000e+00,-1.500000e+01
1.700000e+01,3.200191e+03,-1.000000e+00,5.271850e-01,2.270564e+01,-1.000000e+00,9.541023e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,2.765268e+03,-1.000000e+00,5.271997e-01,2.021420e+01,-1.000000e+00,9.506219e+00,-1.000000e+00,-1.500000e+01
1.900000e+01,3.049327e+03,-1.000000e+00,5.271733e-01,9.370405e+00,7.764028e-01,9.028158e+00,8.859911e-01,3.311969e+00
2.000000e+01,2.985511e+03,-1.000000e+00,5.272357e-01,1.672610e+01,-1.000000e+00,9.415025e+00,-1.000000e+00,-1.500000e+01
2.100000e+01,3.190122e+03,-1.000000e+00,5.271537e-01,1.222548e+01,6.235224e-01,9.221122e+00,8.913139e-01,2.574181e+00
2.200000e+01,2.804512e+03,-1.000000e+00,5.271257e-01,1.838865e+01,-1.000000e+00,9.463163e+00,-1.000000e+00,-1.500000e+01
