# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,6.126000e+01,7.882000e+01,1.074000e+02,2.813000e+01,3.523000e+01,2.772000e+01,2.478000e+01,2.359000e+01,2.037000e+01,2.696000e-01,2.464000e-01,2.690000e-01
2.000000e+00,6.021000e+01,7.747000e+01,1.056000e+02,2.538000e+01,3.179000e+01,2.501000e+01,2.236000e+01,2.128000e+01,1.838000e+01,2.093000e-01,1.913000e-01,2.089000e-01
3.000000e+00,6.420000e+01,8.260000e+01,1.125000e+02,2.951000e+01,3.696000e+01,2.908000e+01,2.600000e+01,2.475000e+01,2.137000e+01,4.999000e-01,4.569000e-01,4.989000e-01
4.000000e+00,6.740000e+01,8.672000e+01,1.182000e+02,2.931000e+01,3.671000e+01,2.888000e+01,2.582000e+01,2.458000e+01,2.122000e+01,5.730000e-01,5.237000e-01,5.718000e-01
5.000000e+00,7.064000e+01,9.089000e+01,1.238000e+02,2.501000e+01,3.132000e+01,2.464000e+01,2.203000e+01,2.097000e+01,1.811000e+01,6.985000e-01,6.384000e-01,6.970000e-01
6.000000e+00,6.728000e+01,8.656000e+01,1.179000e+02,3.381000e+01,4.234000e+01,3.332000e+01,2.978000e+01,2.835000e+01,2.448000e+01,5.003000e-01,4.572000e-01,4.992000e-01
7.000000e+00,6.283000e+01,8.084000e+01,1.101000e+02,3.119000e+01,3.906000e+01,3.073000e+01,2.748000e+01,2.616000e+01,2.258000e+01,5.309000e-01,4.852000e-01,5.298000e-01
8.000000e+00,6.912000e+01,8.893000e+01,1.212000e+02,2.751000e+01,3.445000e+01,2.711000e+01,2.423000e+01,2.307000e+01,1.992000e+01,4.058000e-01,3.709000e-01,4.049000e-01
9.000000e+00,6.198000e+01,7.974000e+01,1.087000e+02,2.789000e+01,3.493000e+01,2.748000e+01,2.457000e+01,2.339000e+01,2.019000e+01,5.536000e-01,5.059000e-01,5.524000e-01
1.000000e+01,6.168000e+01,7.936000e+01,1.081000e+02,3.120000e+01,3.907000e+01,3.074000e+01,2.748000e+01,2.616000e+01,2.259000e+01,5.201000e-01,4.753000e-01,5.190000e-01
1.100000e+01,7.868000e+01,1.012000e+02,1.379000e+02,2.554000e+01,3.199000e+01,2.517000e+01,2.250000e+01,2.142000e+01,1.849000e+01,3.973000e-01,3.631000e-01,3.965000e-01
1.200000e+01,6.987000e+01,8.989000e+01,1.225000e+02,3.163000e+01,3.961000e+01,3.117000e+01,2.786000e+01,2.652000e+01,2.290000e+01,3.221000e-01,2.944000e-01,3.214000e-01
1.300000e+01,7.577000e+01,9.749000e+01,1.328000e+02,3.093000e+01,3.874000e+01,3.048000e+01,2.725000e+01,2.594000e+01,2.239000e+01,7.092000e-01,6.481000e-01,7.077000e-01
1.400000e+01,6.827000e+01,8.784000e+01,1.197000e+02,3.265000e+01,4.089000e+01,3.217000e+01,2.876000e+01,2.738000e+01,2.364000e+01,4.967000e-01,4.539000e-01,4.957000e-01
1.500000e+01,6.027000e+01,7.754000e+01,1.057000e+02,2.511000e+01,3.145000e+01,2.474000e+01,2.212000e+01,2.106000e+01,1.818000e+01,7.157000e-01,6.541000e-01,7.142000e-01
1.600000e+01,7.223000e+01,9.293000e+01,1.266000e+02,2.908000e+01,3.642000e+01,2.866000e+01,2.562000e+01,2.439000e+01,2.105000e+01,2.036000e-01,1.861000e-01,2.032000e-01
1.700000e+01,7.341000e+01,9.445000e+01,1.287000e+02,3.074000e+01,3.850000e+01,3.029000e+01,2.708000e+01,2.578000e+01,2.226000e+01,6.936000e-01,6.339000e-01,6.921000e-01
1.800000e+01,6.040000e+01,7.771000e+01,1.059000e+02,2.596000e+01,3.251000e+01,2.558000e+01,2.287000e+01,2.177000e+01,1.880000e+01,5.205000e-01,4.757000e-01,5.194000e-01
1.900000e+01,6.111000e+01,7.862000e+01,1.071000e+02,2.686000e+01,3.364000e+01,2.647000e+01,2.366000e+01,2.252000e+01,1.945000e+01,3.014000e-01,2.754000e-01,3.008000e-01
