# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3
1.000000e+00,6.034000e+01,7.763000e+01,1.058000e+02,3.265000e+01,4.089000e+01,3.217000e+01,2.876000e+01,2.738000e+01,2.364000e+01,8.471000e-01,7.742000e-01,8.453000e-01
2.000000e+00,6.799000e+01,8.748000e+01,1.192000e+02,3.202000e+01,4.010000e+01,3.155000e+01,2.821000e+01,2.685000e+01,2.318000e+01,5.553000e-01,5.075000e-01,5.541000e-01
3.000000e+00,6.697000e+01,8.616000e+01,1.174000e+02,3.243000e+01,4.062000e+01,3.196000e+01,2.857000e+01,2.720000e+01,2.348000e+01,3.788000e-01,3.462000e-01,3.780000e-01
4.000000e+00,7.732000e+01,9.948000e+01,1.355000e+02,3.135000e+01,3.926000e+01,3.089000e+01,2.762000e+01,2.629000e+01,2.270000e+01,7.080000e-01,6.470000e-01,7.065000e-01
5.000000e+00,7.369000e+01,9.481000e+01,1.292000e+02,3.192000e+01,3.998000e+01,3.145000e+01,2.812000e+01,2.677000e+01,2.311000e+01,5.582000e-01,5.101000e-01,5.570000e-01
6.000000e+00,6.844000e+01,8.805000e+01,1.200000e+02,2.912000e+01,3.647000e+01,2.869000e+01,2.565000e+01,2.442000e+01,2.108000e+01,5.599000e-01,5.117000e-01,5.587000e-01
7.000000e+00,7.347000e+01,9.453000e+01,1.288000e+02,3.390000e+01,4.246000e+01,3.341000e+01,2.986000e+01,2.843000e+01,2.454000e+01,4.473000e-01,4.088000e-01,4.464000e-01
8.000000e+00,6.524000e+01,8.394000e+01,1.144000e+02,3.480000e+01,4.358000e+01,3.429000e+01,3.066000e+01,2.918000e+01,2.520000e+01,4.660000e-01,4.259000e-01,4.650000e-01
9.000000e+00,7.392000e+01,9.511000e+01,1.296000e+02,3.170000e+01,3.970000e+01,3.124000e+01,2.792000e+01,2.658000e+01,2.295000e+01,3.823000e-01,3.494000e-01,3.815000e-01
1.000000e+01,7.043000e+01,9.062000e+01,1.235000e+02,2.785000e+01,3.488000e+01,2.744000e+01,2.453000e+01,2.336000e+01,2.016000e+01,2.132000e-01,1.948000e-01,2.128000e-01
1.100000e+01,7.193000e+01,9.255000e+01,1.261000e+02,2.599000e+01,3.255000e+01,2.561000e+01,2.289000e+01,2.180000e+01,1.882000e+01,3.388000e-01,3.096000e-01,3.381000e-01
1.200000e+01,7.342000e+01,9.446000e+01,1.287000e+02,3.331000e+01,4.172000e+01,3.282000e+01,2.934000e+01,2.793000e+01,2.412000e+01,5.100000e-01,4.661000e-01,5.089000e-01
