# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,3.181264e+03,-1.000000e+00,5.272007e-01,1.365473e+01,-1.000000e+00,9.307864e+00,8.554745e-01,-5.722628e+00
2.000000e+00,2.678676e+03,-1.000000e+00,5.272563e-01,2.040660e+01,-1.000000e+00,9.491632e+00,-1.000000e+00,-1.500000e+01
3.000000e+00,2.460899e+03,-1.000000e+00,5.271560e-01,1.677450e+01,-1.000000e+00,9.415130e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,2.599629e+03,9.881886e-01,5.271943e-01,2.137437e+01,-1.000000e+00,9.524706e+00,-1.000000e+00,-5.059057e+00
5.000000e+00,3.165112e+03,-1.000000e+00,5.271797e-01,2.373141e+01,-1.000000e+00,9.563921e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,2.561439e+03,8.914382e-01,5.271713e-01,9.238073e+00,7.433286e-01,9.003292e+00,8.805534e-01,1.257660e+01
7.000000e+00,2.612606e+03,9.349025e-01,5.271127e-01,1.484568e+01,-1.000000e+00,9.351804e+00,-1.000000e+00,-5.325488e+00
8.000000e+00,3.112160e+03,-1.000000e+00,5.271743e-01,9.619048e+00,7.655179e-01,9.027884e+00,8.922579e-01,3.288879e+00
9.000000e+00,2.877098e+03,-1.000000e+00,5.271453e-01,1.748843e+01,-1.000000e+00,9.431023e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,3.213905e+03,-1.000000e+00,5.271520e-01,1.408037e+01,-1.000000e+00,9.314624e+00,8.545151e-01,-5.727425e+00
1.100000e+01,3.158893e+03,-1.000000e+00,5.271420e-01,1.745918e+01,-1.000000e+00,9.438557e+00,-1.000000e+00,-1.500000e+01
1.200000e+01,2.814122e+03,-1.000000e+00,5.272020e-01,1.476526e+01,-1.000000e+00,9.351472e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,2.942176e+03,-1.000000e+00,5.271447e-01,2.381260e+01,-1.000000e+00,9.567531e+00,-1.000000e+00,-1.500000e+01
1.400000e+01,2.684625e+03,-1.000000e+00,5.271120e-01,1.751131e+01,-1.000000e+00,9.442608e+00,-1.000000e+00,-1.500000e+01
1.500000e+01,3.033318e+03,-1.000000e+00,5.271137e-01,2.544524e+01,-1.000000e+00,9.587082e+00,-1.000000e+00,-1.500000e+01
1.600000e+01,2.485377e+03,-1.000000e+00,5.271003e-01,1.349812e+01,-1.000000e+00,9.296415e+00,8.588793e-01,-5.705604e+00
1.700000e+01,2.795876e+03,-1.000000e+00,5.272253e-01,9.068487e+00,7.332880e-01,8.988156e+00,8.749742e-01,3.041311e+00
1.800000e+01,2.541407e+03,-1.000000e+00,5.272407e-01,1.684063e+01,-1.000000e+00,9.415093e+00,-1.000000e+00,-1.500000e+01
1.900000e+01,2.992017e+03,-1.000000e+00,5.272147e-01,1.847149e+01,-1.000000e+00,9.466146e+00,-1.000000e+00,-1.500000e+01
2.000000e+01,3.100130e+03,-1.000000e+00,5.271840e-01,1.423573e+01,-1.000000e+00,9.320439e+00,-1.000000e+00,-1.500000e+01
2.100000e+01,2.613702e+03,9.323190e-01,5.272203e-01,1.046770e+01,7.087394e-01,9.107244e+00,9.066030e-01,1.273831e+01
2.200000e+01,2.690073e+03,-1.000000e+00,5.271837e-01,1.933221e+01,-1.000000e+00,9.481405e+00,-1.000000e+00,-1.500000e+01
2.300000e+01,2.942424e+03,-1.000000e+00,5.272077e-01,1.848010e+01,-1.000000e+00,9.460494e+00,-1.000000e+00,-1.500000e+01
2.400000e+01,2.548023e+03,-1.000000e+00,5.272083e-01,2.200541e+01,-1.000000e+00,9.530690e+00,-1.000000e+00,-1.500000e+01
2.500000e+01,2.716242e+03,-1.000000e+00,5.272017e-01,1.576975e+01,-1.000000e+00,9.395549e+00,-1.000000e+00,-1.500000e+01
2.600000e+01,2.679137e+03,-1.000000e+00,5.271757e-01,2.211519e+01,-1.000000e+00,9.540765e+00,-1.000000e+00,-1.500000e+01
2.700000e+01,2.452966e+03,-1.000000e+00,5.272930e-01,1.985189e+01,-1.000000e+00,9.487494e+00,-1.000000e+00,-1.500000e+01
2.800000e+01,2.833739e+03,-1.000000e+00,5.271830e-01,1.890414e+01,-1.000000e+00,9.480274e+00,-1.000000e+00,-1.500000e+01
2.900000e+01,2.935082e+03,-1.000000e+00,5.272493e-01,1.890240e+01,-1.000000e+00,9.477329e+00,-1.000000e+00,-1.500000e+01
3.000000e+01,3.112269e+03,-1.000000e+00,5.271673e-01,1.898438e+01,-1.000000e+00,9.472950e+00,-1.000000e+00,-1.500000e+01
3.100000e+01,2.711725e+03,-1.000000e+00,5.271220e-01,2.355526e+01,-1.000000e+00,9.561204e+00,-1.000000e+00,-1.500000e+01
3.200000e+01,2.449039e+03,-1.000000e+00,5.272343e-01,2.050247e+01,-1.000000e+00,9.513631e+00,-1.000000e+00,-1.500000e+01
3.300000e+01,2.982331e+03,-1.000000e+00,5.270963e-01,1.090224e+01,6.814184e-01,9.145261e+00,9.266816e-01,3.040500e+00
3.400000e+01,2.976222e+03,-1.000000e+00,5.271227e-01,1.402280e+01,-1.000000e+00,9.316941e+00,8.547570e-01,-5.726215e+00
3.500000e+01,2.931167e+03,-1.000000e+00,5.271730e-01,1.802427e+01,-1.000000e+00,9.451762e+00,-1.000000e+00,-1.500000e+01
3.600000e+01,2.837372e+03,-1.000000e+00,5.271913e-01,1.810993e+01,-1.000000e+00,9.453671e+00,-1.000000e+00,-1.500000e+01
3.700000e+01,2.598591e+03,9.772530e-01,5.272567e-01,2.076403e+01,-1.000000e+00,9.516100e+00,-1.000000e+00,-5.113735e+00
3.800000e+01,3.211205e+03,-1.000000e+00,5.271393e-01,1.102375e+01,6.833927e-01,9.154897e+00,9.264880e-01,3.049404e+00
3.900000e+01,2.659159e+03,-1.000000e+00,5.271547e-01,1.733343e+01,-1.000000e+00,9.432539e+00,-1.000000e+00,-1.500000e+01
4.000000e+01,2.643842e+03,8.850694e-01,5.271327e-01,1.461970e+01,-1.000000e+00,9.341110e+00,-1.000000e+00,-5.574653e+00
4.100000e+01,3.162571e+03,-1.000000e+00,5.271770e-01,9.531630e+00,7.924681e-01,9.035800e+00,8.866514e-01,3.395598e+00
4.200000e+01,2.718724e+03,-1.000000e+00,5.271720e-01,1.852930e+01,-1.000000e+00,9.460491e+00,-1.000000e+00,-1.500000e+01
4.300000e+01,2.625507e+03,9.098794e-01,5.272927e-01,1.140879e+01,6.398044e-01,9.176112e+00,9.171546e-01,1.233419e+01
4.400000e+01,2.519957e+03,-1.000000e+00,5.272393e-01,1.370250e+01,-1.000000e+00,9.311164e+00,8.533579e-01,-5.733210e+00
4.500000e+01,3.019588e+03,-1.000000e+00,5.272140e-01,1.949118e+01,-1.000000e+00,9.476952e+00,-1.000000e+00,-1.500000e+01
4.600000e+01,3.068559e+03,-1.000000e+00,5.272347e-01,1.379341e+01,-1.000000e+00,9.311984e+00,8.538438e-01,-5.730781e+00
4.700000e+01,2.807390e+03,-1.000000e+00,5.271547e-01,1.745924e+01,-1.000000e+00,9.433580e+00,-1.000000e+00,-1.500000e+01
4.800000e+01,3.107641e+03,-1.000000e+00,5.272007e-01,1.805069e+01,-1.000000e+00,9.461625e+00,-1.000000e+00,-1.500000e+01
4.900000e+01,3.165667e+03,-1.000000e+00,5.271973e-01,1.906846e+01,-1.000000e+00,9.477614e+00,-1.000000e+00,-1.500000e+01
5.000000e+01,3.225775e+03,-1.000000e+00,5.271910e-01,2.091268e+01,-1.000000e+00,9.507736e+00,-1.000000e+00,-1.500000e+01
5.100000e+01,3.127088e+03,-1.000000e+00,5.271990e-01,1.291327e+01,-1.000000e+00,9.267699e+00,8.703280e-01,-5.648360e+00
5.200000e+01,2.862496e+03,-1.000000e+00,5.271097e-01,1.740971e+01,-1.000000e+00,9.441788e+00,-1.000000e+00,-1.500000e+01
5.300000e+01,2.757237e+03,-1.000000e+00,5.270807e-01,1.293647e+01,-1.000000e+00,9.268938e+00,8.690722e-01,-5.654639e+00
5.400000e+01,3.063089e+03,-1.000000e+00,5.271617e-01,2.001016e+01,-1.000000e+00,9.497267e+00,-1.000000e+00,-1.500000e+01
5.500000e+01,2.937000e+03,-1.000000e+00,5.272390e-01,1.052912e+01,7.049609e-01,9.117763e+00,9.123442e-01,3.086526e+00
5.600000e+01,3.147660e+03,-1.000000e+00,5.271723e-01,1.927802e+01,-1.000000e+00,9.478471e+00,-1.000000e+00,-1.500000e+01
5.700000e+01,2.842087e+03,-1.000000e+00,5.271887e-01,2.250134e+01,-1.000000e+00,9.538413e+00,-1.000000e+00,-1.500000e+01
