# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.675772e+03,-1.000000e+00,5.271563e-01,2.417859e+01,-1.000000e+00,9.574073e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.733199e+03,-1.000000e+00,5.271320e-01,9.685911e+00,7.857692e-01,9.055345e+00,8.897348e-01,3.377520e+00
3.000000e+00,2.607214e+03,9.499616e-01,5.271313e-01,1.506004e+01,-1.000000e+00,9.357688e+00,-1.000000e+00,-5.250192e+00
4.000000e+00,3.003912e+03,-1.000000e+00,5.271730e-01,1.668442e+01,-1.000000e+00,9.414616e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,2.699793e+03,-1.000000e+00,5.271837e-01,2.417739e+01,-1.000000e+00,9.566788e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,3.085191e+03,-1.000000e+00,5.272043e-01,2.312785e+01,-1.000000e+00,9.549417e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,3.164416e+03,-1.000000e+00,5.271587e-01,2.235975e+01,-1.000000e+00,9.533156e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.520039e+03,-1.000000e+00,5.272517e-01,9.227852e+00,7.449018e-01,9.026307e+00,8.815451e-01,3.132235e+00
9.000000e+00,2.780950e+03,-1.000000e+00,5.271820e-01,1.828788e+01,-1.000000e+00,9.461965e+00,-1.000000e+00,-1.500000e+01
1.000000e+01,2.800803e+03,-1.000000e+00,5.271643e-01,1.532218e+01,-1.000000e+00,9.374195e+00,-1.000000e+00,-1.500000e+01
1.100000e+01,2.770408e+03,-1.000000e+00,5.271363e-01,1.560143e+01,-1.000000e+00,9.375181e+00,-1.000000e+00,-1.500000e+01
1.200000e+01,2.841371e+03,-1.000000e+00,5.271180e-01,2.114402e+01,-1.000000e+00,9.514922e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,3.192988e+03,-1.000000e+00,5.271540e-01,1.717730e+01,-1.000000e+00,9.428081e+00,-1.000000e+00,-1.500000e+01
