# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_bond_length,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,reward_value
1.000000e+00,2.947687e+03,-1.000000e+00,5.271650e-01,2.157003e+01,-1.000000e+00,9.514169e+00,-1.000000e+00,-1.500000e+01
2.000000e+00,2.673611e+03,-1.000000e+00,5.271620e-01,9.947956e+00,7.529639e-01,9.078975e+00,8.994471e-01,3.262055e+00
3.000000e+00,3.157326e+03,-1.000000e+00,5.272090e-01,1.838690e+01,-1.000000e+00,9.458811e+00,-1.000000e+00,-1.500000e+01
4.000000e+00,2.680559e+03,-1.000000e+00,5.271690e-01,1.585812e+01,-1.000000e+00,9.382468e+00,-1.000000e+00,-1.500000e+01
5.000000e+00,3.122525e+03,-1.000000e+00,5.272180e-01,1.507105e+01,-1.000000e+00,9.363495e+00,-1.000000e+00,-1.500000e+01
6.000000e+00,2.547250e+03,-1.000000e+00,5.272680e-01,2.266777e+01,-1.000000e+00,9.545751e+00,-1.000000e+00,-1.500000e+01
7.000000e+00,3.165973e+03,-1.000000e+00,5.271200e-01,2.104288e+01,-1.000000e+00,9.523039e+00,-1.000000e+00,-1.500000e+01
8.000000e+00,2.721351e+03,-1.000000e+00,5.271777e-01,2.191304e+01,-1.000000e+00,9.534565e+00,-1.000000e+00,-1.500000e+01
9.000000e+00,2.674324e+03,-1.000000e+00,5.271300e-01,1.323308e+01,-1.000000e+00,9.288060e+00,8.615476e-01,-5.692262e+00
1.000000e+01,3.046166e+03,-1.000000e+00,5.271837e-01,2.143498e+01,-1.000000e+00,9.518571e+00,-1.000000e+00,-1.500000e+01
1.100000e+01,2.693595e+03,-1.000000e+00,5.271943e-01,2.450166e+01,-1.000000e+00,9.568899e+00,-1.000000e+00,-1.500000e+01
1.200000e+01,3.166051e+03,-1.000000e+00,5.271823e-01,2.136750e+01,-1.000000e+00,9.524378e+00,-1.000000e+00,-1.500000e+01
1.300000e+01,2.665063e+03,-1.000000e+00,5.272027e-01,2.352036e+01,-1.000000e+00,9.554696e+00,-1.000000e+00,-1.500000e+01
1.400000e+01,2.553001e+03,8.814857e-01,5.271467e-01,1.710867e+01,-1.000000e+00,9.425066e+00,-1.000000e+00,-5.592571e+00
1.500000e+01,3.200925e+03,-1.000000e+00,5.271510e-01,2.140304e+01,-1.000000e+00,9.525648e+00,-1.000000e+00,-1.500000e+01
1.600000e+01,2.501819e+03,-1.000000e+00,5.271680e-01,2.374981e+01,-1.000000e+00,9.563894e+00,-1.000000e+00,-1.500000e+01
1.700000e+01,3.229123e+03,-1.000000e+00,5.271623e-01,1.458946e+01,-1.000000e+00,9.340100e+00,-1.000000e+00,-1.500000e+01
1.800000e+01,3.068089e+03,-1.000000e+00,5.272247e-01,1.531256e+01,-1.000000e+00,9.372112e+00,-1.000000e+00,-1.500000e+01
1.900000e+01,3.081558e+03,-1.000000e+00,5.271520e-01,1.239972e+01,-1.000000e+00,9.239710e+00,8.830410e-01,-5.584795e+00
2.000000e+01,3.053605e+03,-1.000000e+00,5.272233e-01,1.216971e+01,6.282431e-01,9.232235e+00,8.821754e-01,2.552092e+00
2.100000e+01,3.213140e+03,-1.000000e+00,5.271637e-01,1.907982e+01,-1.000000e+00,9.474990e+00,-1.000000e+00,-1.500000e+01
2.200000e+01,3.182218e+03,-1.000000e+00,5.271363e-01,1.710456e+01,-1.000000e+00,9.420152e+00,-1.000000e+00,-1.500000e+01
2.300000e+01,2.755093e+03,-1.000000e+00,5.271733e-01,1.325812e+01,-1.000000e+00,9.288734e+00,8.621473e-01,-5.689263e+00
2.400000e+01,2.671511e+03,-1.000000e+00,5.271657e-01,1.802214e+01,-1.000000e+00,9.457725e+00,-1.000000e+00,-1.500000e+01
2.500000e+01,2.700121e+03,-1.000000e+00,5.271990e-01,1.978265e+01,-1.000000e+00,9.497115e+00,-1.000000e+00,-1.500000e+01
2.600000e+01,2.829577e+03,-1.000000e+00,5.272070e-01,2.013488e+01,-1.000000e+00,9.502728e+00,-1.000000e+00,-1.500000e+01
2.700000e+01,2.445145e+03,-1.000000e+00,5.271040e-01,2.482546e+01,-1.000000e+00,9.576228e+00,-1.000000e+00,-1.500000e+01
2.800000e+01,2.707594e+03,-1.000000e+00,5.271663e-01,9.298947e+00,7.434725e-01,8.999599e+00,8.788851e-01,3.111788e+00
