# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.430000e+00,6.307000e+00,1.430000e+00,6.307000e+00,9.611000e-01,5.142000e+00,9.611000e-01,4.235000e+00,9.611000e-01,4.134000e+00,9.611000e-01,5.142000e+00,5.076000e-01,4.067000e+00,9.611000e-01,5.142000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.488000e+00,6.323000e+00,1.488000e+00,6.323000e+00,1.064000e+00,5.157000e+00,1.064000e+00,4.247000e+00,1.064000e+00,4.146000e+00,1.064000e+00,5.157000e+00,5.046000e-01,4.052000e+00,1.064000e+00,5.157000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.456000e+00,6.044000e+00,1.456000e+00,6.044000e+00,1.092000e+00,5.156000e+00,1.092000e+00,4.246000e+00,1.092000e+00,4.145000e+00,1.092000e+00,5.156000e+00,5.293000e-01,4.052000e+00,1.092000e+00,5.156000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.580000e+00,6.396000e+00,1.580000e+00,6.396000e+00,9.983000e-01,5.163000e+00,9.983000e-01,4.252000e+00,9.983000e-01,4.151000e+00,9.983000e-01,5.163000e+00,5.800000e-01,4.075000e+00,9.983000e-01,5.163000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.583000e+00,6.047000e+00,1.583000e+00,6.047000e+00,1.050000e+00,5.171000e+00,1.050000e+00,4.259000e+00,1.050000e+00,4.157000e+00,1.050000e+00,5.171000e+00,5.845000e-01,4.057000e+00,1.050000e+00,5.171000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.482000e+00,6.052000e+00,1.482000e+00,6.052000e+00,9.140000e-01,5.106000e+00,9.140000e-01,4.205000e+00,9.140000e-01,4.105000e+00,9.140000e-01,5.106000e+00,5.834000e-01,4.066000e+00,9.140000e-01,5.106000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.521000e+00,6.188000e+00,1.521000e+00,6.188000e+00,9.175000e-01,5.169000e+00,9.175000e-01,4.257000e+00,9.175000e-01,4.155000e+00,9.175000e-01,5.169000e+00,5.287000e-01,4.067000e+00,9.175000e-01,5.169000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.429000e+00,6.315000e+00,1.429000e+00,6.315000e+00,1.082000e+00,5.107000e+00,1.082000e+00,4.206000e+00,1.082000e+00,4.106000e+00,1.082000e+00,5.107000e+00,5.675000e-01,4.064000e+00,1.082000e+00,5.107000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.591000e+00,6.135000e+00,1.591000e+00,6.135000e+00,9.637000e-01,5.172000e+00,9.637000e-01,4.260000e+00,9.637000e-01,4.158000e+00,9.637000e-01,5.172000e+00,5.027000e-01,4.054000e+00,9.637000e-01,5.172000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.566000e+00,6.540000e+00,1.566000e+00,6.540000e+00,9.912000e-01,5.172000e+00,9.912000e-01,4.259000e+00,9.912000e-01,4.158000e+00,9.912000e-01,5.172000e+00,5.541000e-01,4.074000e+00,9.912000e-01,5.172000e+00
