# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.601825e+03,9.741929e-01,1.001226e+01,7.027462e-01,9.066523e+00,9.068549e-01,1.000000e+00,0.000000e+00,1.000000e+00,6.825030e-01,0.000000e+00,7.997479e-01,2.691771e+01
2.000000e+00,2.601839e+03,9.740963e-01,1.146351e+01,-1.000000e+00,9.189654e+00,8.636119e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.944002e-01,0.000000e+00,9.482311e-01,2.392970e+01
3.000000e+00,2.607489e+03,9.490629e-01,9.772278e+00,7.710768e-01,9.055106e+00,8.913373e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,7.024885e-01,2.656983e+01
4.000000e+00,2.607688e+03,9.484267e-01,1.082653e+01,6.745782e-01,9.146935e+00,9.219797e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.514476e-01,1.898216e+01
5.000000e+00,2.602622e+03,9.692233e-01,1.023711e+01,6.888277e-01,9.120655e+00,8.831431e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,8.080874e-01,9.223802e-01,2.731787e+01
6.000000e+00,2.603688e+03,9.637052e-01,1.007132e+01,6.693187e-01,9.129446e+00,8.672801e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,3.582543e-01,8.236755e-01,3.161990e+01
7.000000e+00,2.602271e+03,9.712942e-01,1.025826e+01,7.389521e-01,9.121395e+00,8.921632e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,6.490055e-01,2.625707e+01
8.000000e+00,2.596932e+03,9.667908e-01,1.034102e+01,6.440967e-01,9.145484e+00,8.727109e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,8.806497e-01,9.691862e-01,3.226392e+01
9.000000e+00,2.604438e+03,9.603243e-01,1.035171e+01,6.970216e-01,9.124760e+00,9.010946e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.422743e-01,0.000000e+00,7.220221e-01,3.140231e+01
1.000000e+01,2.607467e+03,9.491366e-01,1.031530e+01,7.325396e-01,9.106154e+00,8.987875e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.163879e-01,2.448426e+01
1.100000e+01,2.601812e+03,9.742767e-01,1.036350e+01,6.493617e-01,9.132450e+00,8.740950e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.778109e-01,1.887772e+01
1.200000e+01,2.602558e+03,9.695887e-01,1.037590e+01,7.416803e-01,9.112268e+00,8.943526e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,5.681260e-01,3.086874e+01
1.300000e+01,2.600971e+03,9.810368e-01,9.474068e+00,7.476031e-01,9.050930e+00,8.609217e-01,1.000000e+00,5.000000e-01,5.000000e-01,6.839978e-01,0.000000e+00,4.069934e-01,2.498278e+01
