# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.441000e+00,6.542000e+00,1.441000e+00,6.542000e+00,1.041000e+00,5.124000e+00,1.041000e+00,4.220000e+00,1.041000e+00,4.119000e+00,1.041000e+00,5.124000e+00,5.976000e-01,4.065000e+00,1.041000e+00,5.124000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.475000e+00,6.463000e+00,1.475000e+00,6.463000e+00,9.336000e-01,5.186000e+00,9.336000e-01,4.271000e+00,9.336000e-01,4.169000e+00,9.336000e-01,5.186000e+00,5.744000e-01,4.063000e+00,9.336000e-01,5.186000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.552000e+00,6.279000e+00,1.552000e+00,6.279000e+00,1.055000e+00,5.154000e+00,1.055000e+00,4.245000e+00,1.055000e+00,4.144000e+00,1.055000e+00,5.154000e+00,5.462000e-01,4.090000e+00,1.055000e+00,5.154000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.477000e+00,6.148000e+00,1.477000e+00,6.148000e+00,9.238000e-01,5.168000e+00,9.238000e-01,4.256000e+00,9.238000e-01,4.155000e+00,9.238000e-01,5.168000e+00,5.143000e-01,4.064000e+00,9.238000e-01,5.168000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.460000e+00,6.156000e+00,1.460000e+00,6.156000e+00,9.938000e-01,5.133000e+00,9.938000e-01,4.227000e+00,9.938000e-01,4.126000e+00,9.938000e-01,5.133000e+00,5.405000e-01,4.051000e+00,9.938000e-01,5.133000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.419000e+00,6.221000e+00,1.419000e+00,6.221000e+00,9.161000e-01,5.107000e+00,9.161000e-01,4.205000e+00,9.161000e-01,4.105000e+00,9.161000e-01,5.107000e+00,5.970000e-01,4.068000e+00,9.161000e-01,5.107000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.511000e+00,6.572000e+00,1.511000e+00,6.572000e+00,1.086000e+00,5.120000e+00,1.086000e+00,4.217000e+00,1.086000e+00,4.116000e+00,1.086000e+00,5.120000e+00,5.078000e-01,4.067000e+00,1.086000e+00,5.120000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.572000e+00,6.424000e+00,1.572000e+00,6.424000e+00,1.009000e+00,5.195000e+00,1.009000e+00,4.278000e+00,1.009000e+00,4.177000e+00,1.009000e+00,5.195000e+00,5.793000e-01,4.052000e+00,1.009000e+00,5.195000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.532000e+00,6.522000e+00,1.532000e+00,6.522000e+00,1.004000e+00,5.127000e+00,1.004000e+00,4.222000e+00,1.004000e+00,4.122000e+00,1.004000e+00,5.127000e+00,5.228000e-01,4.052000e+00,1.004000e+00,5.127000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.530000e+00,6.448000e+00,1.530000e+00,6.448000e+00,1.059000e+00,5.196000e+00,1.059000e+00,4.279000e+00,1.059000e+00,4.177000e+00,1.059000e+00,5.196000e+00,5.072000e-01,4.072000e+00,1.059000e+00,5.196000e+00
