# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.605720e+03,9.551980e-01,9.898832e+00,8.099948e-01,9.081768e+00,8.838909e-01,1.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.803311e-01,2.314707e+01
2.000000e+00,2.604639e+03,9.594705e-01,1.059612e+01,6.422290e-01,9.135649e+00,8.811233e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.049557e-01,7.765331e-01,9.500256e-01,8.151114e+01
3.000000e+00,2.607193e+03,9.500304e-01,9.168838e+00,7.840376e-01,8.995089e+00,8.713482e-01,1.000000e+00,0.000000e+00,5.000000e-01,6.964974e-01,0.000000e+00,3.188244e-01,2.212120e+01
4.000000e+00,2.608145e+03,9.469957e-01,9.616594e+00,7.834734e-01,9.048471e+00,8.712894e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.225207e-01,8.494831e-01,2.725621e+01
5.000000e+00,2.605161e+03,9.573489e-01,1.080520e+01,6.511236e-01,9.147959e+00,8.948992e-01,1.000000e+00,5.000000e-01,5.000000e-01,6.783440e-01,0.000000e+00,3.963680e-01,2.449870e+01
6.000000e+00,2.600496e+03,9.863712e-01,1.073232e+01,6.139487e-01,9.151007e+00,8.686926e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.637723e-01,1.866392e+01
7.000000e+00,2.597315e+03,9.688633e-01,1.094371e+01,6.171672e-01,9.163433e+00,8.883761e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.424313e-01,1.858419e+01
8.000000e+00,2.606881e+03,9.510717e-01,9.851665e+00,7.666805e-01,9.085593e+00,8.872177e-01,1.000000e+00,5.000000e-01,5.000000e-01,7.785709e-01,0.000000e+00,4.680189e-01,2.536494e+01
9.000000e+00,2.605401e+03,9.564106e-01,1.077295e+01,6.457657e-01,9.162858e+00,8.961790e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.590533e-01,1.878704e+01
1.000000e+01,2.606601e+03,9.520299e-01,1.019535e+01,7.213001e-01,9.111342e+00,8.867385e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,6.730014e-01,2.616535e+01
1.100000e+01,2.603599e+03,9.641277e-01,1.044742e+01,6.911425e-01,9.126517e+00,9.180759e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.806364e-01,8.045817e-01,9.821895e-01,8.042222e+01
1.200000e+01,2.602912e+03,9.676183e-01,9.726469e+00,7.845752e-01,9.067586e+00,8.707847e-01,1.000000e+00,0.000000e+00,0.000000e+00,7.637845e-01,0.000000e+00,7.160834e-01,2.169531e+01
1.300000e+01,2.609485e+03,9.430407e-01,9.988097e+00,7.680730e-01,9.086487e+00,8.822454e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.509899e-01,2.472175e+01
1.400000e+01,2.604862e+03,9.585481e-01,8.774991e+00,6.948490e-01,8.967480e+00,8.649480e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,5.235816e-01,2.520963e+01
1.500000e+01,2.602844e+03,9.679853e-01,9.728735e+00,7.943780e-01,9.062772e+00,8.712145e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,2.779190e-01,2.455748e+01
1.600000e+01,2.605008e+03,9.579590e-01,1.015266e+01,6.583201e-01,9.126400e+00,8.675206e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.868179e-01,7.772659e-01,9.762037e-01,8.037727e+01
1.700000e+01,2.604470e+03,9.601869e-01,1.100944e+01,6.231731e-01,9.164101e+00,8.888868e-01,1.000000e+00,5.000000e-01,5.000000e-01,6.745448e-01,0.000000e+00,7.452223e-01,2.608735e+01
1.800000e+01,2.598469e+03,9.763114e-01,9.931614e+00,7.485556e-01,9.075234e+00,8.964460e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,2.824054e-01,2.201859e+01
1.900000e+01,2.606537e+03,9.522508e-01,1.096021e+01,6.531998e-01,9.173129e+00,8.932935e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.701529e-01,7.769120e-01,9.123465e-01,7.896616e+01
2.000000e+01,2.606083e+03,9.538621e-01,9.552430e+00,7.281480e-01,9.076480e+00,8.531938e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,8.357881e-01,9.385116e-01,3.236858e+01
2.100000e+01,2.606662e+03,9.518200e-01,9.758322e+00,8.052477e-01,9.077675e+00,8.830490e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.089621e-01,0.000000e+00,8.456010e-01,3.242859e+01
2.200000e+01,2.597612e+03,9.705860e-01,1.103745e+01,6.410830e-01,9.156461e+00,8.939833e-01,1.000000e+00,0.000000e+00,1.000000e+00,7.965767e-01,0.000000e+00,4.561490e-01,2.480901e+01
2.300000e+01,2.602322e+03,9.709800e-01,1.060783e+01,6.324747e-01,9.162531e+00,8.802287e-01,1.000000e+00,0.000000e+00,5.000000e-01,0.000000e+00,0.000000e+00,2.868546e-01,2.135269e+01
2.400000e+01,2.603822e+03,9.630730e-01,1.094333e+01,-1.000000e+00,9.164150e+00,8.766428e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.686880e-01,1.604202e+01
2.500000e+01,2.602566e+03,9.695439e-01,1.008517e+01,7.232586e-01,9.108706e+00,8.867007e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.614734e-01,7.155907e-01,9.971742e-01,8.297474e+01
2.600000e+01,2.607828e+03,9.479831e-01,9.206232e+00,7.469373e-01,8.978165e+00,8.670072e-01,1.000000e+00,0.000000e+00,0.000000e+00,6.925663e-01,0.000000e+00,9.041966e-01,2.233062e+01
2.700000e+01,2.599809e+03,9.915127e-01,8.972680e+00,7.462907e-01,8.986560e+00,8.662899e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,4.988252e-01,2.551459e+01
2.800000e+01,2.607036e+03,9.505516e-01,1.022437e+01,6.600386e-01,9.129480e+00,8.836658e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.969318e-01,2.445594e+01
