# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.609089e+03,9.441746e-01,1.078634e+01,6.661548e-01,9.157681e+00,8.990175e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.666623e-01,1.888005e+01
2.000000e+00,2.606218e+03,9.533766e-01,8.780896e+00,6.695801e-01,8.928950e+00,-1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.796429e-01,0.000000e+00,7.053241e-01,1.164140e+01
3.000000e+00,2.603495e+03,9.646352e-01,1.063243e+01,6.453767e-01,9.148468e+00,8.815665e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.486755e-01,1.870127e+01
4.000000e+00,2.603627e+03,9.639929e-01,8.926275e+00,7.490765e-01,8.980394e+00,8.661416e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.552998e-01,8.880300e-01,2.733620e+01
5.000000e+00,2.601943e+03,9.733911e-01,1.014762e+01,7.534788e-01,9.091910e+00,8.965572e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.500331e-01,3.584725e-01,9.271250e-01,5.784584e+01
6.000000e+00,2.605986e+03,9.542150e-01,1.061669e+01,6.811453e-01,9.133081e+00,9.176899e-01,1.000000e+00,1.000000e+00,1.000000e+00,7.259993e-01,7.778163e-01,9.407834e-01,8.328912e+01
7.000000e+00,2.605895e+03,9.545485e-01,1.065330e+01,6.394217e-01,9.144642e+00,8.848732e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,7.641012e-01,3.121472e+01
8.000000e+00,2.604690e+03,9.592584e-01,1.036378e+01,7.103166e-01,9.126693e+00,8.865978e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,4.287857e-01,2.992479e+01
9.000000e+00,2.600760e+03,9.831958e-01,1.024819e+01,7.034905e-01,9.130743e+00,8.942459e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,7.663088e-01,2.673621e+01
1.000000e+01,2.603619e+03,9.640320e-01,1.010064e+01,7.772925e-01,9.097175e+00,8.932887e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,4.701704e-01,2.552392e+01
