# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.516000e+00,5.882000e+00,1.516000e+00,5.882000e+00,6.623000e-01,5.362000e+00,1.159000e+00,3.760000e+00,1.164000e+00,3.884000e+00,7.808000e-01,5.362000e+00,5.050000e-01,4.056000e+00,6.359000e-01,5.362000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.586000e+00,5.808000e+00,1.586000e+00,5.808000e+00,8.086000e-01,4.902000e+00,9.661000e-01,3.868000e+00,7.204000e-01,3.652000e+00,1.117000e+00,4.902000e+00,8.071000e-01,3.591000e+00,1.438000e+00,4.902000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.441000e+00,6.250000e+00,1.441000e+00,6.250000e+00,6.207000e-01,4.919000e+00,1.311000e+00,4.415000e+00,5.872000e-01,3.878000e+00,1.449000e+00,4.919000e+00,1.495000e+00,3.998000e+00,6.834000e-01,4.919000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.465000e+00,6.283000e+00,1.465000e+00,6.283000e+00,6.219000e-01,5.575000e+00,1.062000e+00,3.946000e+00,1.081000e+00,4.088000e+00,6.440000e-01,5.575000e+00,1.270000e+00,3.581000e+00,1.277000e+00,5.575000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.480000e+00,5.731000e+00,1.480000e+00,5.731000e+00,5.459000e-01,5.064000e+00,1.175000e+00,4.020000e+00,1.359000e+00,4.417000e+00,1.371000e+00,5.064000e+00,1.118000e+00,3.808000e+00,6.816000e-01,5.064000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.433000e+00,5.860000e+00,1.433000e+00,5.860000e+00,7.306000e-01,5.643000e+00,1.219000e+00,4.089000e+00,1.089000e+00,4.383000e+00,1.351000e+00,5.643000e+00,1.002000e+00,3.950000e+00,5.870000e-01,5.643000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.521000e+00,6.247000e+00,1.521000e+00,6.247000e+00,1.043000e+00,4.799000e+00,8.966000e-01,4.254000e+00,9.680000e-01,3.797000e+00,1.108000e+00,4.799000e+00,1.147000e+00,4.106000e+00,8.211000e-01,4.799000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.590000e+00,6.079000e+00,1.590000e+00,6.079000e+00,9.655000e-01,4.763000e+00,8.853000e-01,4.083000e+00,8.663000e-01,3.770000e+00,1.121000e+00,4.763000e+00,8.482000e-01,3.346000e+00,1.240000e+00,4.763000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.479000e+00,6.252000e+00,1.479000e+00,6.252000e+00,1.118000e+00,5.094000e+00,8.608000e-01,3.759000e+00,6.936000e-01,3.981000e+00,1.189000e+00,5.094000e+00,1.235000e+00,3.742000e+00,1.206000e+00,5.094000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.522000e+00,6.136000e+00,1.522000e+00,6.136000e+00,1.245000e+00,4.758000e+00,7.128000e-01,4.106000e+00,1.417000e+00,3.787000e+00,5.464000e-01,4.758000e+00,9.603000e-01,3.753000e+00,1.241000e+00,4.758000e+00
1.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.556000e+00,5.814000e+00,1.556000e+00,5.814000e+00,1.382000e+00,5.157000e+00,7.304000e-01,4.522000e+00,1.130000e+00,3.882000e+00,6.306000e-01,5.157000e+00,1.345000e+00,3.606000e+00,1.491000e+00,5.157000e+00
1.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.505000e+00,6.054000e+00,1.505000e+00,6.054000e+00,9.485000e-01,4.795000e+00,9.872000e-01,3.748000e+00,9.116000e-01,3.915000e+00,1.134000e+00,4.795000e+00,1.302000e+00,4.045000e+00,1.258000e+00,4.795000e+00
1.300000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.481000e+00,6.027000e+00,1.481000e+00,6.027000e+00,8.260000e-01,5.580000e+00,7.404000e-01,4.107000e+00,9.845000e-01,4.247000e+00,8.237000e-01,5.580000e+00,9.922000e-01,4.097000e+00,1.114000e+00,5.580000e+00
1.400000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.435000e+00,6.145000e+00,1.435000e+00,6.145000e+00,1.303000e+00,5.574000e+00,1.351000e+00,4.207000e+00,6.275000e-01,4.461000e+00,1.332000e+00,5.574000e+00,1.450000e+00,4.005000e+00,8.033000e-01,5.574000e+00
1.500000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.578000e+00,5.989000e+00,1.578000e+00,5.989000e+00,9.336000e-01,5.294000e+00,1.456000e+00,3.765000e+00,6.778000e-01,3.808000e+00,1.433000e+00,5.294000e+00,6.200000e-01,3.594000e+00,1.193000e+00,5.294000e+00
1.600000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.554000e+00,5.737000e+00,1.554000e+00,5.737000e+00,8.781000e-01,4.835000e+00,8.145000e-01,4.045000e+00,8.593000e-01,3.963000e+00,6.013000e-01,4.835000e+00,1.388000e+00,3.535000e+00,1.299000e+00,4.835000e+00
1.700000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.529000e+00,6.188000e+00,1.529000e+00,6.188000e+00,8.871000e-01,5.435000e+00,1.038000e+00,3.863000e+00,8.378000e-01,4.513000e+00,1.077000e+00,5.435000e+00,5.256000e-01,3.516000e+00,6.019000e-01,5.435000e+00
1.800000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.456000e+00,5.834000e+00,1.456000e+00,5.834000e+00,1.141000e+00,4.780000e+00,7.943000e-01,4.354000e+00,5.510000e-01,4.511000e+00,1.295000e+00,4.780000e+00,1.402000e+00,4.026000e+00,7.425000e-01,4.780000e+00
1.900000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.596000e+00,6.199000e+00,1.596000e+00,6.199000e+00,1.010000e+00,5.149000e+00,1.409000e+00,3.929000e+00,9.889000e-01,3.810000e+00,1.261000e+00,5.149000e+00,1.154000e+00,4.079000e+00,1.438000e+00,5.149000e+00
2.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.543000e+00,5.867000e+00,1.543000e+00,5.867000e+00,1.454000e+00,5.125000e+00,8.706000e-01,4.615000e+00,1.187000e+00,4.000000e+00,1.295000e+00,5.125000e+00,5.797000e-01,3.666000e+00,1.130000e+00,5.125000e+00
2.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.401000e+00,6.191000e+00,1.401000e+00,6.191000e+00,8.616000e-01,4.822000e+00,5.768000e-01,4.478000e+00,9.213000e-01,3.755000e+00,7.754000e-01,4.822000e+00,8.188000e-01,3.656000e+00,5.003000e-01,4.822000e+00
2.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.413000e+00,5.947000e+00,1.413000e+00,5.947000e+00,1.491000e+00,5.017000e+00,1.291000e+00,4.469000e+00,1.211000e+00,4.321000e+00,7.790000e-01,5.017000e+00,5.900000e-01,3.890000e+00,1.333000e+00,5.017000e+00
2.300000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.555000e+00,5.759000e+00,1.555000e+00,5.759000e+00,7.195000e-01,4.948000e+00,6.904000e-01,3.991000e+00,8.524000e-01,3.675000e+00,1.037000e+00,4.948000e+00,1.033000e+00,3.415000e+00,1.169000e+00,4.948000e+00
2.400000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.437000e+00,6.012000e+00,1.437000e+00,6.012000e+00,9.966000e-01,4.767000e+00,6.944000e-01,3.744000e+00,9.044000e-01,4.233000e+00,7.611000e-01,4.767000e+00,1.450000e+00,3.586000e+00,1.310000e+00,4.767000e+00
