# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.602782e+03,9.683247e-01,9.511844e+00,7.737352e-01,9.059778e+00,8.649700e-01,5.396451e-01,2.439636e-01,2.475707e-01,6.021482e-01,4.320366e-01,3.715859e-01,5.624544e+01
2.000000e+00,2.602083e+03,9.724746e-01,1.051626e+01,6.777132e-01,9.122517e+00,9.219292e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.525994e-01,6.071662e-01,9.251094e-01,6.957793e+01
3.000000e+00,2.606105e+03,9.537835e-01,9.816971e+00,8.047858e-01,9.055693e+00,8.857154e-01,1.000000e+00,5.852924e-01,8.338904e-01,5.187774e-01,6.700429e-01,8.670608e-01,7.126135e+01
4.000000e+00,2.607707e+03,9.483650e-01,1.129815e+01,6.393155e-01,9.163134e+00,9.031406e-01,9.032234e-01,5.813218e-01,5.536280e-01,4.446808e-01,3.432511e-01,2.290639e-01,5.136791e+01
5.000000e+00,2.607084e+03,9.503923e-01,9.936197e+00,7.457599e-01,9.078369e+00,9.001532e-01,8.320038e-01,4.608307e-01,4.787521e-01,5.489359e-01,5.944195e-01,6.411656e-01,6.506273e+01
6.000000e+00,2.598852e+03,9.794167e-01,1.071625e+01,6.077675e-01,9.148171e+00,8.704189e-01,1.000000e+00,4.559791e-01,4.751621e-01,5.144439e-01,3.646385e-01,3.979583e-01,5.470140e+01
7.000000e+00,2.602171e+03,9.719130e-01,1.060647e+01,6.736198e-01,9.117884e+00,9.152659e-01,4.679458e-01,1.000000e+00,9.703552e-01,5.678265e-01,6.129361e-01,8.314749e-01,7.047956e+01
8.000000e+00,2.603466e+03,9.647734e-01,1.050475e+01,6.649496e-01,9.124385e+00,8.777760e-01,8.651727e-01,1.000000e+00,1.000000e+00,8.737642e-01,4.982067e-01,4.473226e-01,7.711895e+01
9.000000e+00,2.603404e+03,9.650793e-01,1.092405e+01,6.165404e-01,9.170399e+00,8.844983e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.069923e-01,3.361903e-01,6.223353e-01,5.645366e+01
1.000000e+01,2.604015e+03,9.621873e-01,8.771656e+00,7.410717e-01,8.970277e+00,8.578196e-01,8.091379e-01,1.000000e+00,1.000000e+00,6.832271e-01,2.903990e-01,2.717938e-01,6.228696e+01
1.100000e+01,2.604131e+03,9.616682e-01,1.075411e+01,6.718793e-01,9.139977e+00,8.999785e-01,1.000000e+00,2.455058e-01,2.488101e-01,8.026037e-01,5.331365e-01,6.836612e-01,7.030842e+01
1.200000e+01,2.606400e+03,9.527329e-01,9.855600e+00,7.434897e-01,9.079948e+00,8.916783e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.789811e-01,6.872788e-01,8.696645e-01,7.310692e+01
1.300000e+01,2.598578e+03,9.771471e-01,1.079417e+01,6.100849e-01,9.171648e+00,8.758540e-01,1.000000e+00,7.705728e-01,5.856425e-01,5.818879e-01,4.307198e-01,5.895511e-01,6.248553e+01
1.400000e+01,2.602825e+03,9.680883e-01,8.436629e+00,6.750120e-01,8.906876e+00,8.428531e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.457038e-01,2.953030e-01,3.980889e-01,5.535545e+01
1.500000e+01,2.607567e+03,9.488139e-01,1.030826e+01,6.833940e-01,9.114128e+00,8.718955e-01,1.000000e+00,2.456174e-01,2.461119e-01,8.781244e-01,4.441235e-01,5.079197e-01,6.879744e+01
1.600000e+01,2.602958e+03,9.673692e-01,1.010087e+01,7.230873e-01,9.084631e+00,9.024343e-01,6.665009e-01,2.626769e-01,2.627565e-01,7.096665e-01,3.575890e-01,3.783658e-01,5.816990e+01
1.700000e+01,2.604510e+03,9.600148e-01,9.715254e+00,7.824709e-01,9.072568e+00,8.885840e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.181608e-01,5.059659e-01,9.002388e-01,6.500098e+01
1.800000e+01,2.608267e+03,9.466212e-01,1.085465e+01,6.619965e-01,9.153289e+00,8.966750e-01,1.000000e+00,2.449393e-01,2.434342e-01,7.154351e-01,7.192524e-01,8.054978e-01,7.420988e+01
1.900000e+01,2.608091e+03,9.471631e-01,1.014517e+01,7.435903e-01,9.087119e+00,9.001345e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.594554e-01,3.889238e-01,6.385718e-01,6.084057e+01
2.000000e+01,2.603345e+03,9.653744e-01,1.174359e+01,5.983300e-01,9.209791e+00,8.731671e-01,8.535465e-01,2.286411e-01,2.286133e-01,5.896848e-01,3.457356e-01,3.469318e-01,5.321273e+01
2.100000e+01,2.602806e+03,9.681913e-01,9.361308e+00,7.552291e-01,8.990279e+00,8.682410e-01,1.000000e+00,7.663461e-01,1.000000e+00,3.472244e-01,3.524387e-01,4.485667e-01,5.352108e+01
2.200000e+01,2.595717e+03,9.609955e-01,1.057540e+01,6.630165e-01,9.152376e+00,8.945447e-01,1.000000e+00,2.489906e-01,2.494247e-01,6.254858e-01,5.651096e-01,1.645136e-01,6.257826e+01
2.300000e+01,2.602994e+03,9.671785e-01,1.133354e+01,5.816618e-01,9.210853e+00,8.592984e-01,1.000000e+00,1.000000e+00,1.000000e+00,5.391814e-01,6.362743e-01,8.941767e-01,7.265253e+01
2.400000e+01,2.601712e+03,9.749810e-01,1.168952e+01,5.655287e-01,9.227814e+00,8.533576e-01,9.078743e-01,2.505987e-01,2.510335e-01,7.285626e-01,4.511395e-01,4.658059e-01,6.263547e+01
2.500000e+01,2.602816e+03,9.681364e-01,1.073702e+01,6.784614e-01,9.137002e+00,9.046699e-01,1.000000e+00,7.356802e-01,5.513020e-01,5.870367e-01,5.054382e-01,8.485597e-01,6.667067e+01
2.600000e+01,2.597332e+03,9.689631e-01,9.686310e+00,7.394606e-01,9.057774e+00,8.853044e-01,1.000000e+00,4.541741e-01,4.731711e-01,4.511789e-01,4.306436e-01,4.824795e-01,5.588155e+01
2.700000e+01,2.600887e+03,9.818622e-01,9.652862e+00,8.108079e-01,9.049966e+00,8.861249e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.229733e-01,3.550233e-01,6.474274e-01,5.886099e+01
2.800000e+01,2.598951e+03,9.803120e-01,1.069807e+01,6.686152e-01,9.140123e+00,8.978531e-01,1.000000e+00,4.996613e-01,5.698662e-01,4.592861e-01,5.199079e-01,8.441399e-01,6.157403e+01
2.900000e+01,2.604331e+03,9.607861e-01,9.373677e+00,7.737076e-01,9.017978e+00,8.791116e-01,1.000000e+00,5.558414e-01,5.564705e-01,8.181958e-01,3.289847e-01,3.090256e-01,6.532603e+01
3.000000e+01,2.603720e+03,9.635514e-01,1.058415e+01,6.957291e-01,9.135935e+00,9.082213e-01,1.000000e+00,2.388408e-01,2.403423e-01,6.724131e-01,4.143259e-01,3.152672e-01,5.984562e+01
