# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.577000e+00,5.833000e+00,1.577000e+00,5.833000e+00,1.277000e+00,4.815000e+00,8.940000e-01,4.181000e+00,8.953000e-01,4.508000e+00,1.208000e+00,4.815000e+00,1.481000e+00,3.987000e+00,1.476000e+00,4.815000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.498000e+00,6.185000e+00,1.498000e+00,6.185000e+00,1.308000e+00,5.553000e+00,1.225000e+00,4.220000e+00,6.944000e-01,4.181000e+00,1.001000e+00,5.553000e+00,5.695000e-01,3.536000e+00,1.402000e+00,5.553000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.449000e+00,5.918000e+00,1.449000e+00,5.918000e+00,1.210000e+00,4.662000e+00,1.243000e+00,4.650000e+00,5.763000e-01,3.766000e+00,8.058000e-01,4.662000e+00,1.224000e+00,3.328000e+00,7.680000e-01,4.662000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.494000e+00,6.226000e+00,1.494000e+00,6.226000e+00,7.606000e-01,4.573000e+00,9.100000e-01,4.018000e+00,1.307000e+00,4.155000e+00,1.178000e+00,4.573000e+00,1.229000e+00,3.442000e+00,7.552000e-01,4.573000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.407000e+00,5.872000e+00,1.407000e+00,5.872000e+00,1.208000e+00,4.584000e+00,1.460000e+00,4.138000e+00,5.360000e-01,3.658000e+00,1.294000e+00,4.584000e+00,1.110000e+00,3.738000e+00,1.478000e+00,4.584000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.438000e+00,6.092000e+00,1.438000e+00,6.092000e+00,6.001000e-01,4.715000e+00,9.482000e-01,3.986000e+00,5.176000e-01,4.007000e+00,7.952000e-01,4.715000e+00,1.330000e+00,4.107000e+00,7.355000e-01,4.715000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.560000e+00,5.869000e+00,1.560000e+00,5.869000e+00,1.116000e+00,5.325000e+00,1.176000e+00,4.381000e+00,5.964000e-01,4.182000e+00,7.857000e-01,5.325000e+00,1.381000e+00,3.362000e+00,5.226000e-01,5.325000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.517000e+00,6.194000e+00,1.517000e+00,6.194000e+00,1.254000e+00,5.614000e+00,6.390000e-01,3.740000e+00,6.301000e-01,3.791000e+00,1.339000e+00,5.614000e+00,8.914000e-01,3.461000e+00,1.279000e+00,5.614000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.432000e+00,5.775000e+00,1.432000e+00,5.775000e+00,8.664000e-01,4.828000e+00,8.375000e-01,3.968000e+00,7.079000e-01,4.026000e+00,1.372000e+00,4.828000e+00,1.499000e+00,3.493000e+00,9.629000e-01,4.828000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.551000e+00,5.904000e+00,1.551000e+00,5.904000e+00,1.065000e+00,4.886000e+00,1.359000e+00,3.906000e+00,1.358000e+00,4.526000e+00,1.349000e+00,4.886000e+00,1.359000e+00,4.037000e+00,6.340000e-01,4.886000e+00
1.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.503000e+00,6.035000e+00,1.503000e+00,6.035000e+00,1.068000e+00,4.643000e+00,7.531000e-01,4.511000e+00,6.913000e-01,4.007000e+00,1.167000e+00,4.643000e+00,1.400000e+00,3.690000e+00,5.106000e-01,4.643000e+00
1.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.502000e+00,6.042000e+00,1.502000e+00,6.042000e+00,9.443000e-01,5.512000e+00,7.480000e-01,4.307000e+00,1.344000e+00,4.005000e+00,1.229000e+00,5.512000e+00,9.994000e-01,3.420000e+00,8.298000e-01,5.512000e+00
1.300000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.568000e+00,6.220000e+00,1.568000e+00,6.220000e+00,9.933000e-01,5.471000e+00,1.317000e+00,4.173000e+00,1.269000e+00,4.189000e+00,8.097000e-01,5.471000e+00,1.498000e+00,3.541000e+00,1.153000e+00,5.471000e+00
1.400000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.418000e+00,6.016000e+00,1.418000e+00,6.016000e+00,6.440000e-01,4.565000e+00,1.398000e+00,4.273000e+00,1.005000e+00,3.817000e+00,5.530000e-01,4.565000e+00,7.808000e-01,3.829000e+00,7.283000e-01,4.565000e+00
1.500000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.550000e+00,5.957000e+00,1.550000e+00,5.957000e+00,6.732000e-01,4.577000e+00,5.209000e-01,3.824000e+00,6.815000e-01,4.426000e+00,5.057000e-01,4.577000e+00,1.467000e+00,3.498000e+00,1.387000e+00,4.577000e+00
1.600000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.586000e+00,5.900000e+00,1.586000e+00,5.900000e+00,7.574000e-01,5.426000e+00,1.488000e+00,4.605000e+00,1.100000e+00,3.769000e+00,6.270000e-01,5.426000e+00,1.173000e+00,3.847000e+00,1.050000e+00,5.426000e+00
1.700000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.481000e+00,6.148000e+00,1.481000e+00,6.148000e+00,7.361000e-01,5.197000e+00,8.440000e-01,4.043000e+00,1.067000e+00,4.080000e+00,1.094000e+00,5.197000e+00,1.442000e+00,3.548000e+00,9.245000e-01,5.197000e+00
1.800000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.472000e+00,5.989000e+00,1.472000e+00,5.989000e+00,5.708000e-01,4.882000e+00,1.413000e+00,4.071000e+00,5.952000e-01,3.835000e+00,6.816000e-01,4.882000e+00,1.161000e+00,3.912000e+00,9.516000e-01,4.882000e+00
1.900000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.487000e+00,5.700000e+00,1.487000e+00,5.700000e+00,1.059000e+00,4.989000e+00,1.381000e+00,4.188000e+00,9.682000e-01,4.225000e+00,1.143000e+00,4.989000e+00,1.194000e+00,3.568000e+00,8.960000e-01,4.989000e+00
2.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.412000e+00,5.728000e+00,1.412000e+00,5.728000e+00,5.059000e-01,4.894000e+00,1.493000e+00,4.079000e+00,9.462000e-01,4.462000e+00,1.230000e+00,4.894000e+00,1.098000e+00,3.563000e+00,1.397000e+00,4.894000e+00
2.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.416000e+00,6.166000e+00,1.416000e+00,6.166000e+00,9.234000e-01,5.086000e+00,8.021000e-01,4.423000e+00,1.090000e+00,3.698000e+00,1.367000e+00,5.086000e+00,1.456000e+00,3.725000e+00,6.042000e-01,5.086000e+00
2.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.463000e+00,5.926000e+00,1.463000e+00,5.926000e+00,9.653000e-01,5.625000e+00,1.315000e+00,4.400000e+00,6.286000e-01,4.548000e+00,8.615000e-01,5.625000e+00,1.474000e+00,3.980000e+00,1.226000e+00,5.625000e+00
2.300000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.445000e+00,6.188000e+00,1.445000e+00,6.188000e+00,9.301000e-01,5.253000e+00,1.167000e+00,4.148000e+00,7.990000e-01,4.155000e+00,6.359000e-01,5.253000e+00,6.944000e-01,3.450000e+00,1.354000e+00,5.253000e+00
2.400000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.474000e+00,6.010000e+00,1.474000e+00,6.010000e+00,1.176000e+00,5.575000e+00,1.300000e+00,3.858000e+00,1.344000e+00,3.730000e+00,9.524000e-01,5.575000e+00,1.041000e+00,3.770000e+00,9.004000e-01,5.575000e+00
2.500000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.600000e+00,5.845000e+00,1.600000e+00,5.845000e+00,8.161000e-01,5.276000e+00,1.384000e+00,4.081000e+00,7.857000e-01,4.189000e+00,5.740000e-01,5.276000e+00,6.183000e-01,3.436000e+00,1.018000e+00,5.276000e+00
2.600000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.554000e+00,5.772000e+00,1.554000e+00,5.772000e+00,7.498000e-01,5.474000e+00,7.633000e-01,4.080000e+00,1.485000e+00,4.358000e+00,1.367000e+00,5.474000e+00,9.689000e-01,3.546000e+00,6.099000e-01,5.474000e+00
2.700000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.522000e+00,6.006000e+00,1.522000e+00,6.006000e+00,9.403000e-01,5.025000e+00,9.690000e-01,4.351000e+00,9.972000e-01,4.020000e+00,9.148000e-01,5.025000e+00,1.254000e+00,3.310000e+00,1.249000e+00,5.025000e+00
2.800000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.499000e+00,5.873000e+00,1.499000e+00,5.873000e+00,9.093000e-01,4.784000e+00,1.494000e+00,4.131000e+00,8.816000e-01,4.024000e+00,1.231000e+00,4.784000e+00,1.356000e+00,3.915000e+00,1.345000e+00,4.784000e+00
2.900000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.465000e+00,5.884000e+00,1.465000e+00,5.884000e+00,9.850000e-01,5.446000e+00,5.465000e-01,4.124000e+00,8.080000e-01,4.316000e+00,8.495000e-01,5.446000e+00,1.398000e+00,3.296000e+00,1.477000e+00,5.446000e+00
3.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.567000e+00,6.299000e+00,1.567000e+00,6.299000e+00,1.202000e+00,5.300000e+00,5.565000e-01,4.399000e+00,8.024000e-01,3.859000e+00,1.387000e+00,5.300000e+00,6.526000e-01,3.690000e+00,1.193000e+00,5.300000e+00
3.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.565000e+00,5.725000e+00,1.565000e+00,5.725000e+00,6.027000e-01,5.614000e+00,1.211000e+00,3.859000e+00,1.405000e+00,4.444000e+00,7.056000e-01,5.614000e+00,8.698000e-01,3.502000e+00,1.244000e+00,5.614000e+00
3.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.599000e+00,6.148000e+00,1.599000e+00,6.148000e+00,7.126000e-01,5.297000e+00,1.439000e+00,4.507000e+00,1.251000e+00,4.262000e+00,5.429000e-01,5.297000e+00,1.012000e+00,3.688000e+00,7.178000e-01,5.297000e+00
