# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.599318e+03,9.840644e-01,9.632781e+00,7.991530e-01,9.056642e+00,8.814182e-01,1.000000e+00,4.648426e-01,4.857567e-01,4.467459e-01,5.023818e-01,6.417691e-01,5.950449e+01
2.000000e+00,2.605783e+03,9.549638e-01,9.071625e+00,7.349911e-01,8.994561e+00,8.780039e-01,1.000000e+00,1.000000e+00,1.000000e+00,4.195349e-01,3.185003e-01,4.021415e-01,5.568173e+01
3.000000e+00,2.597788e+03,9.716563e-01,1.081754e+01,5.997401e-01,9.171167e+00,8.740036e-01,1.000000e+00,6.188169e-01,6.149486e-01,5.491091e-01,3.107126e-01,4.246330e-01,5.561275e+01
4.000000e+00,2.596881e+03,9.665247e-01,9.360713e+00,7.405501e-01,8.990450e+00,8.688017e-01,1.000000e+00,2.161904e-01,2.162485e-01,8.918679e-01,4.070249e-01,3.965219e-01,6.748543e+01
5.000000e+00,2.602488e+03,9.699967e-01,1.020675e+01,7.242936e-01,9.099515e+00,8.808292e-01,1.000000e+00,5.175462e-01,5.420260e-01,3.595393e-01,3.516293e-01,3.119323e-01,4.962402e+01
6.000000e+00,2.603855e+03,9.629204e-01,9.431723e+00,7.806318e-01,9.046124e+00,8.762694e-01,1.000000e+00,5.650893e-01,5.187840e-01,5.239848e-01,3.696909e-01,6.368127e-01,5.798119e+01
7.000000e+00,2.605736e+03,9.551382e-01,9.854181e+00,7.399670e-01,9.045161e+00,8.979991e-01,1.000000e+00,3.003731e-01,3.007053e-01,5.239266e-01,2.159609e-01,2.546657e-01,4.814031e+01
8.000000e+00,2.602634e+03,9.691528e-01,1.018490e+01,7.605783e-01,9.100764e+00,8.967761e-01,1.000000e+00,2.462264e-01,2.462950e-01,5.810154e-01,3.454260e-01,3.513384e-01,5.477728e+01
9.000000e+00,2.597946e+03,9.726643e-01,9.842406e+00,7.816686e-01,9.078350e+00,8.907452e-01,8.537013e-01,2.467704e-01,2.470888e-01,7.646957e-01,5.213218e-01,7.527095e-01,6.873735e+01
1.000000e+01,2.603128e+03,9.664748e-01,1.143090e+01,6.133884e-01,9.198221e+00,8.777714e-01,1.000000e+00,2.514638e-01,2.520318e-01,6.632531e-01,6.075142e-01,3.826320e-01,6.619567e+01
1.100000e+01,2.599120e+03,9.819305e-01,1.066930e+01,6.486187e-01,9.161056e+00,8.883764e-01,7.854941e-01,2.457663e-01,2.456115e-01,8.120509e-01,5.826020e-01,6.608580e-01,7.109613e+01
