#number,value,params_x0,params_x1,params_x2,params_x3,params_x4,params_x5,params_x6,params_x7,params_x8,params_x9,params_x10,params_x11
0,6.388174e+01,-5.440466e-01,-7.750968e-01,-1.114971e-01,-3.532533e-01,-1.558937e-01,2.760103e-01,1.014646e-02,-9.554046e-01,1.203798e-01,-2.334198e-01,-7.590453e-01,5.102387e-01
1,6.001209e+01,-5.804078e-03,-1.273218e-01,2.298941e-01,2.453245e-01,-5.121721e-01,2.153738e-02,4.825226e-01,4.017139e-01,-3.022604e-01,-1.166042e-01,4.507295e-01,-1.967318e-01
2,6.536476e+01,-5.409374e-02,1.466443e-01,-3.158168e-02,4.079170e-01,4.624025e-01,-5.636245e-02,1.899341e-01,-1.783163e-01,-4.763896e-01,2.789424e-01,-3.723826e-01,-5.050047e-01
3,6.036250e+01,-1.095336e-02,4.144956e-01,-1.417925e-01,-2.236364e-01,6.220615e-01,1.956844e-01,5.087017e-02,-3.069585e-01,-4.182846e-01,1.438869e-01,6.065929e-01,3.776710e-01
4,6.653910e+01,-2.896726e-02,2.409017e-01,-2.697435e-01,-1.719353e-01,1.729549e-01,7.664401e-02,-4.766614e-02,-2.787091e-01,-1.736558e-01,1.351744e-01,2.644270e-01,-3.714218e-01
5,6.660484e+01,2.453010e-01,-2.254538e-01,-3.719565e-02,3.549128e-01,4.469534e-01,-4.916070e-01,-2.455813e-01,-4.690617e-01,4.284033e-01,-5.306617e-01,4.761147e-01,-4.081421e-01
6,7.048980e+01,2.658263e-01,-2.708306e-01,-4.662012e-01,6.229572e-01,3.655924e-01,-1.561692e-01,3.269062e-01,5.865167e-01,-9.082478e-02,8.060467e-02,1.202931e-01,-5.627486e-01
7,6.202728e+01,-4.061159e-02,5.806056e-01,-2.349872e-01,-6.051045e-01,8.533452e-01,-4.145890e-01,-2.968690e-02,3.259551e-01,5.478408e-01,-2.564113e-01,3.508415e-01,-5.128037e-02
8,6.121112e+01,-3.450948e-01,-1.317629e-01,1.447101e-01,1.691710e-01,6.340866e-01,1.415542e-01,-3.892537e-01,1.529440e-03,-4.888737e-01,-1.450296e-01,-1.481503e-01,4.557234e-01
9,6.518923e+01,-1.847332e-01,-1.064689e-01,-2.581862e-01,-1.185375e-01,-2.528042e-01,2.255202e-01,3.408985e-01,9.209884e-02,3.272486e-01,-3.977452e-01,-4.101415e-01,1.919454e-01
10,6.033774e+01,4.343017e-01,2.412840e-01,4.355219e-02,2.743004e-01,-4.754886e-01,7.977625e-01,-6.260912e-01,3.131647e-01,6.557727e-01,7.026085e-01,-4.442892e-01,-5.057429e-01
11,6.881565e+01,-3.994423e-02,8.946017e-01,4.909182e-01,-5.898359e-01,-1.073578e-01,3.699693e-01,-5.491817e-01,2.713852e-01,7.023586e-01,1.823414e-02,-2.464863e-01,1.985805e-01
12,6.412976e+01,-5.124679e-02,-1.356377e-01,-5.277094e-01,1.084695e-01,-2.537983e-01,8.410838e-02,2.718103e-02,8.688039e-02,7.901601e-01,2.125256e-01,1.921829e-01,-2.730610e-01
13,6.461651e+01,-1.570918e-01,5.765072e-01,4.037656e-01,3.604047e-01,4.737825e-01,1.994727e-01,-1.613860e-01,5.248507e-01,5.810650e-01,-3.530545e-01,-5.346977e-02,2.614197e-02
14,6.653357e+01,4.597154e-02,-1.706681e-01,3.347607e-02,8.371403e-02,2.870215e-01,1.150193e-01,-3.223763e-01,3.979880e-01,5.078793e-01,-2.300165e-01,2.738615e-01,-1.795255e-02
15,6.213707e+01,8.273537e-02,3.379720e-01,-1.030280e-01,2.134026e-01,3.707412e-01,1.563692e-01,-2.226951e-01,5.839926e-01,2.607209e-01,-1.475453e-01,3.442493e-01,-6.421491e-01
16,8.006525e+01,3.286173e-01,-1.592199e-01,-8.231997e-01,-4.090406e-01,4.108746e-01,7.356238e-02,-6.570483e-01,-7.303709e-02,-8.487873e-02,-5.531634e-02,4.761098e-01,-6.657418e-01
17,6.348071e+01,-1.388722e-01,3.304131e-01,-3.712282e-02,4.924171e-01,3.393789e-01,3.846976e-01,4.702481e-02,5.610081e-01,5.882401e-01,-5.387117e-01,4.031832e-01,-3.768725e-01
18,5.312855e+01,3.946464e-01,-7.254211e-02,-2.409116e-01,-2.257778e-01,-1.429582e-01,-2.963633e-01,5.745987e-01,6.743043e-02,2.848540e-01,-6.128748e-02,-3.068776e-01,-2.618614e-01
19,6.256002e+01,3.176923e-01,3.925803e-01,-1.347287e-01,2.301148e-02,-1.328424e-01,-5.168861e-02,3.025559e-01,4.968706e-01,2.606066e-01,1.685764e-02,-2.903144e-01,-3.104644e-01
20,5.894038e+01,3.789771e-01,7.992163e-01,-8.763511e-02,-9.930724e-03,3.188681e-01,6.251084e-02,-1.147684e-01,6.963402e-01,1.577613e-01,-3.167960e-01,-8.082459e-02,-5.944070e-03
21,6.249131e+01,7.941563e-02,7.545095e-01,2.662269e-03,3.788116e-01,2.640432e-01,4.463852e-01,-7.237776e-02,-4.041514e-01,7.218120e-01,1.106455e-01,1.325519e-01,-2.526546e-01
22,6.163096e+01,5.365826e-01,2.749033e-01,-4.695041e-01,1.801155e-01,7.240047e-02,2.565640e-01,2.896514e-01,2.803631e-01,6.424418e-01,-3.003125e-02,-1.023875e-01,-1.705165e-01
23,6.481627e+01,2.191669e-01,4.068113e-02,-7.380634e-01,1.343646e-01,4.580994e-01,7.568257e-02,-5.359774e-03,2.975483e-01,6.694262e-01,-2.715388e-01,6.954552e-01,-2.200847e-01
24,6.863151e+01,1.845437e-01,-1.155010e-01,-4.205715e-01,1.523295e-01,-2.297846e-02,-7.960434e-02,-6.067916e-01,-7.900240e-02,5.322255e-01,-2.161553e-01,5.090239e-01,-3.566821e-01
25,6.378725e+01,4.030716e-01,1.829866e-02,8.601580e-02,4.384435e-01,2.666544e-01,2.401420e-01,-7.507263e-01,8.193144e-01,9.452562e-02,-6.562955e-02,1.150441e-01,-2.868703e-01
26,8.255585e+01,-1.362861e-01,7.961504e-02,-2.308801e-01,-1.353864e-01,-3.293358e-01,5.239261e-01,-6.151071e-01,-2.524430e-01,3.938529e-01,2.349770e-02,6.291646e-01,-3.068192e-01
27,6.173146e+01,6.167130e-01,2.871597e-01,3.310321e-02,3.855360e-01,3.079116e-01,4.777553e-01,-2.705412e-01,2.962872e-01,3.928879e-01,3.101584e-01,9.831890e-02,-6.600302e-01
28,8.061098e+01,2.305718e-01,1.455309e-01,-5.998456e-01,-8.067694e-03,6.207287e-02,4.450202e-01,-3.045327e-01,1.634556e-01,4.744955e-01,-7.516853e-01,3.927804e-01,-8.709667e-01
29,5.240836e+01,1.946875e-01,-7.926902e-01,1.387784e-01,-2.523299e-01,4.363930e-01,-4.314214e-01,-2.857912e-01,3.015276e-01,4.341324e-01,-3.415330e-01,4.002909e-01,-7.302641e-02
30,7.530370e+01,4.692281e-01,-1.306043e-01,-5.408123e-01,-3.159141e-01,7.209160e-02,3.105466e-02,-7.612563e-01,3.952957e-01,1.276671e-01,8.468458e-02,4.526163e-01,-5.544336e-01
31,5.105485e+01,2.383246e-01,4.261819e-01,2.842797e-01,-7.870511e-02,1.661461e-01,-1.815560e-01,-3.095659e-01,1.903075e-01,4.948914e-01,-6.358042e-02,9.385533e-02,1.779358e-01
32,6.966155e+01,8.335167e-02,2.924070e-01,-9.429524e-02,-6.381184e-01,7.607373e-01,1.450420e-01,-4.006574e-01,-3.781947e-03,4.325572e-01,-1.014327e-02,4.804627e-01,-5.734749e-01
33,8.334741e+01,1.034735e-02,-2.388696e-02,-3.867722e-01,-2.872222e-01,-2.371078e-01,-1.713520e-02,2.719069e-02,-1.603351e-02,4.402901e-02,-6.970293e-01,4.614857e-01,-1.461454e-02
34,7.702928e+01,2.697912e-01,-1.135204e-01,-2.452767e-01,-3.501444e-01,2.845467e-01,5.128010e-01,-4.798888e-01,-3.807850e-01,3.342641e-01,-3.332201e-01,8.153599e-01,-1.676879e-01
35,9.075567e+01,2.919369e-01,-4.731863e-01,-6.545904e-01,-5.432544e-02,-1.549716e-01,2.432805e-01,-3.170795e-01,2.438039e-01,2.060248e-02,-2.613543e-01,3.930231e-01,-7.725433e-01
36,7.434119e+01,-6.044967e-03,1.412949e-01,-5.637273e-01,4.217580e-02,-7.808173e-02,-4.418984e-02,-9.135566e-01,-1.274472e-02,2.587888e-01,-3.479547e-01,4.551909e-01,-6.685758e-01
37,6.191975e+01,1.666563e-01,4.785895e-01,2.172325e-01,-5.657446e-01,-2.697058e-01,6.112317e-02,-3.667871e-01,7.810088e-02,-2.582212e-01,-6.862920e-01,1.857243e-01,-4.919142e-01
38,6.441307e+01,-2.690367e-01,4.824369e-01,-4.762741e-01,-2.760786e-01,-1.612791e-01,3.485766e-01,-5.081986e-01,-1.992002e-01,2.382948e-01,-2.953147e-01,6.718254e-01,-2.183775e-01
39,6.156542e+01,-1.440781e-01,6.043946e-01,-4.519199e-01,-3.057658e-01,-8.845052e-02,4.915345e-01,-4.775318e-01,8.290365e-02,7.250447e-01,-2.484580e-01,-7.212177e-03,-4.612319e-01
40,6.857976e+01,2.526483e-01,-5.098942e-02,-6.587285e-01,-4.507446e-01,6.155555e-02,-1.529813e-01,1.959001e-02,-1.208183e-01,4.879075e-01,-6.690727e-01,2.265902e-01,-8.065070e-01
41,7.638521e+01,1.115854e-01,-9.182160e-02,-2.414226e-01,-1.933751e-01,-2.810506e-01,1.219933e-01,-1.009877e-01,-1.299901e-01,2.497889e-01,-2.564651e-01,1.889487e-01,-6.694931e-01
42,7.255616e+01,-2.270903e-01,-3.431949e-01,-4.872056e-01,-7.684718e-01,2.715608e-01,1.704049e-01,2.737086e-02,3.317828e-02,5.497181e-01,-2.171415e-01,2.488870e-01,-5.186068e-01
43,7.383910e+01,6.598391e-02,-2.159207e-01,-8.416307e-02,-2.288678e-01,-3.671442e-02,4.922996e-02,-2.917885e-01,-6.211725e-01,1.249981e-02,-6.382641e-01,4.856205e-01,-3.856216e-01
44,8.789186e+01,-1.006104e-01,4.630975e-01,-5.432217e-01,1.728046e-02,-1.080599e-01,3.996279e-01,-1.552116e-01,1.260755e-01,1.350791e-01,-8.705137e-01,4.472304e-01,-1.946880e-01
45,7.946009e+01,-3.227146e-01,-1.265439e-01,-5.972874e-01,-1.589651e-02,-6.990971e-01,6.837595e-01,-2.321165e-01,4.644165e-01,4.293319e-02,-5.891697e-01,4.073485e-01,-9.739737e-01
46,6.374961e+01,-1.299779e-01,-3.676599e-01,-4.212812e-01,-4.336177e-01,3.059857e-01,7.504156e-01,3.933454e-02,-1.058557e-01,-2.439627e-03,-1.447224e-01,6.033787e-01,-3.706113e-01
47,6.672131e+01,-2.391517e-01,-1.019575e-01,-9.831526e-02,1.143217e-01,-3.884331e-01,1.642802e-01,-1.062127e-01,5.048833e-01,-9.209488e-02,-2.955170e-01,1.201803e-01,-5.610070e-01
48,6.566286e+01,4.393204e-01,-2.584247e-01,-1.635327e-01,-1.747984e-01,7.270704e-01,5.432198e-01,-4.735313e-01,-6.809915e-02,3.342805e-01,-6.199963e-01,-2.407340e-02,-6.076789e-01
49,7.073529e+01,4.287363e-01,1.663297e-01,-6.272510e-01,2.957014e-01,-1.236519e-01,6.320445e-01,-5.713595e-01,6.959668e-02,4.098160e-01,-6.433121e-01,2.191791e-01,-6.549218e-01
50,6.671972e+01,2.917676e-01,-5.443019e-01,-4.727431e-01,-1.195018e-01,2.324089e-01,4.769644e-01,-2.629558e-01,-5.547171e-01,2.151724e-01,-8.292055e-01,4.404578e-01,-4.659996e-01
51,8.532866e+01,2.376591e-01,1.719409e-01,-5.640444e-01,-4.046233e-01,-1.593568e-01,5.507767e-01,-4.736120e-02,-1.492590e-01,5.052548e-01,-5.306000e-01,8.957795e-01,6.433762e-02
52,7.780794e+01,4.698589e-02,1.034388e-01,-3.519660e-01,3.524662e-02,8.269114e-02,-3.285060e-01,-7.000808e-01,5.936400e-01,-2.489321e-01,-3.375489e-01,5.457575e-01,-4.489224e-01
53,7.638849e+01,5.039183e-01,-1.865263e-01,-4.431185e-01,-1.775127e-02,-9.167487e-02,5.466244e-01,-3.064566e-01,-1.043400e-01,3.770750e-01,-5.912228e-01,4.358239e-01,-4.518565e-01
54,7.058448e+01,-7.227223e-02,2.802052e-01,3.986296e-02,-9.373927e-02,2.097883e-02,1.836303e-01,6.892429e-02,-1.616481e-02,-1.386164e-02,-2.783162e-01,7.777868e-01,1.991354e-02
55,8.640352e+01,-1.253513e-01,-4.149502e-01,-7.245923e-01,3.498504e-01,-6.492338e-01,2.131098e-01,-1.357431e-02,-2.324090e-01,-5.056737e-01,-6.744105e-01,5.415742e-01,-7.872759e-01
56,7.737045e+01,1.012672e-01,-7.548110e-02,-1.817360e-01,-3.911085e-02,-5.522146e-01,6.242346e-01,1.862546e-02,-5.379941e-01,-5.622673e-02,-7.463038e-01,5.503255e-01,-4.772720e-01
57,7.733443e+01,-4.504811e-01,-2.022036e-01,-6.645411e-01,2.447958e-01,-4.465701e-01,-1.149771e-01,-8.656544e-01,-5.752934e-02,3.024580e-01,-4.127963e-01,6.629287e-01,-7.842883e-01
58,8.055109e+01,1.898339e-01,6.091284e-02,-7.179675e-01,6.133914e-01,-7.963444e-01,-2.771986e-01,-5.561571e-02,-1.257626e-01,-4.504544e-01,-5.844002e-01,6.582048e-01,-1.116791e-01
59,7.492328e+01,-5.319447e-01,-1.005606e-01,-7.794649e-01,2.854244e-01,-4.995135e-01,9.540387e-01,-2.025847e-01,-5.928378e-01,-5.244787e-01,-7.518760e-01,4.420310e-01,-7.072464e-01
60,5.875612e+01,-1.424746e-01,-7.135292e-02,-8.700245e-01,-2.448311e-02,-4.195164e-01,7.259065e-01,-6.405726e-02,3.359064e-01,-9.707573e-02,-3.175838e-01,4.064471e-01,-4.547561e-01
61,7.223541e+01,2.771256e-01,4.387008e-02,-4.280821e-01,-4.556913e-01,2.045776e-02,5.632727e-01,-5.864315e-01,3.240190e-01,-2.236866e-01,-4.407707e-01,8.110730e-01,-1.631680e-01
62,7.688625e+01,-2.383178e-01,-1.654253e-01,-8.779141e-01,-8.051734e-02,-6.787425e-01,5.584832e-01,-7.577247e-02,-7.061836e-01,-1.659303e-01,-5.861843e-01,8.906501e-01,-4.030357e-01
63,7.274962e+01,-3.972982e-01,-2.227976e-01,-3.131203e-01,1.333638e-01,-5.767034e-01,7.501754e-01,-1.030100e-02,3.075387e-01,-1.538292e-01,-4.583851e-01,4.512944e-03,-5.040078e-01
64,8.827883e+01,-1.008710e-01,-4.789140e-01,-5.877922e-01,1.172183e-03,-6.464319e-01,2.689564e-01,-1.778923e-01,2.307461e-03,1.119601e-02,-4.075871e-01,8.893993e-01,-4.661038e-01
65,6.217432e+01,-1.205014e-01,-4.979173e-01,-5.505548e-01,-5.490144e-01,-6.665532e-01,6.378202e-01,-3.145919e-01,3.623333e-01,-5.931417e-01,-6.368350e-02,4.035730e-01,-4.113598e-01
66,7.016936e+01,3.406718e-02,-1.438136e-01,-3.457545e-01,2.989054e-01,-4.896566e-01,-4.612608e-02,-2.928958e-01,1.142435e-01,-1.124557e-01,-6.646331e-01,6.923215e-02,1.824732e-01
67,7.809260e+01,-4.270658e-01,2.092795e-02,-7.735937e-02,-9.870339e-03,-3.639903e-01,-1.689653e-01,-5.864415e-02,-5.570414e-01,-2.703793e-01,-4.970599e-01,9.173396e-01,-2.538608e-01
68,6.070172e+01,1.273205e-01,-5.165895e-01,-4.903780e-01,8.277301e-01,-8.550123e-01,-1.384413e-01,-2.283156e-01,-2.286625e-01,-4.439785e-01,-3.098411e-01,-2.394530e-01,-4.696857e-01
69,7.149707e+01,-1.210506e-01,-4.455069e-01,-5.993220e-01,7.878795e-01,-1.621616e-01,5.579124e-02,-2.498258e-01,5.559833e-01,-7.117293e-01,-4.379117e-01,6.714731e-01,2.097956e-01
70,6.620084e+01,1.939342e-01,-8.202568e-01,-1.952386e-02,3.374965e-02,-1.388964e-01,3.747109e-01,6.251826e-01,1.713104e-02,2.152640e-01,-1.097243e-01,5.996284e-01,-7.591600e-01
71,8.068347e+01,6.337603e-03,-4.847844e-01,-6.749204e-01,2.303616e-01,-5.873573e-01,1.718822e-02,-1.629557e-01,-2.931911e-01,-3.731480e-01,-7.969062e-01,3.363305e-01,-2.321757e-01
72,6.654112e+01,-4.801034e-01,-3.574296e-01,-9.531843e-01,3.232652e-01,-6.647094e-01,5.475823e-01,-2.919336e-01,-2.307335e-01,2.873741e-01,-4.654845e-01,9.478853e-01,-7.785497e-02
73,8.147318e+01,-4.277840e-01,-5.172468e-01,-6.329608e-01,6.212967e-01,-6.090132e-01,-2.408284e-01,-3.568623e-01,-2.441671e-01,-2.814157e-01,-1.772866e-01,8.227088e-01,-4.042215e-01
74,8.328929e+01,-8.279482e-02,-3.305303e-01,-5.109373e-01,8.539955e-02,-4.336834e-01,2.796180e-01,1.830225e-01,-1.015848e-02,-3.150560e-01,-7.566159e-01,4.548329e-01,-6.561376e-01
75,7.472157e+01,1.730090e-01,-3.074372e-01,-6.164618e-01,4.121124e-01,-6.867005e-01,5.476270e-01,-1.308303e-01,1.928556e-01,3.756755e-01,-2.230704e-03,7.403130e-01,1.918147e-01
76,8.714342e+01,1.188291e-01,-3.645482e-01,-8.632406e-01,3.253851e-01,-7.292064e-01,3.049700e-01,-8.259703e-02,-3.553914e-01,-4.326084e-01,5.394119e-02,9.267973e-01,-9.411879e-01
77,7.525711e+01,-1.447710e-01,-4.264426e-01,-6.369422e-01,-1.041676e-01,-6.896011e-01,5.203409e-01,-1.554429e-01,-5.567169e-01,-4.697542e-01,-7.937251e-01,5.026114e-01,-4.099612e-01
78,7.035091e+01,-1.628154e-01,-6.303868e-01,-6.487431e-01,3.513290e-02,-4.367548e-01,2.854280e-01,3.498950e-01,-4.599422e-01,-2.531450e-01,-1.236428e-01,8.078621e-01,-8.859575e-01
79,9.224066e+01,-2.340915e-01,-5.303841e-01,-7.160167e-01,8.794382e-02,-4.342648e-01,-3.281391e-01,5.747741e-02,4.361286e-02,-6.875917e-01,-2.291937e-01,7.691814e-01,-4.369811e-01
80,7.785372e+01,7.983643e-02,-7.740323e-01,-7.058672e-01,6.099830e-01,-5.668787e-01,2.597582e-01,-7.058527e-02,-5.933751e-01,-2.783725e-01,1.261938e-01,1.528139e-01,1.073277e-01
81,8.525003e+01,-2.264838e-01,-3.694601e-01,-8.356595e-01,4.853341e-01,-9.040639e-01,1.831204e-01,-4.627196e-02,-3.877516e-01,-7.900749e-01,5.267213e-02,4.836014e-01,-8.622322e-01
82,7.995268e+01,-4.946637e-02,-2.310911e-01,-8.822679e-01,3.971251e-01,-7.230626e-01,-2.410901e-01,-2.744390e-02,5.547156e-02,2.059708e-02,-6.826323e-01,7.564015e-01,-8.349232e-01
83,6.867057e+01,2.872674e-01,-5.669346e-01,-7.098446e-01,1.388999e-01,-5.980488e-01,6.461648e-01,-9.653508e-02,-4.446919e-01,-6.374527e-01,-2.421789e-01,9.701552e-01,-5.820634e-01
84,8.171390e+01,1.266639e-01,-2.433665e-01,-5.073862e-01,6.794394e-02,-4.171209e-01,2.180413e-01,1.738780e-01,-5.093652e-01,-5.142652e-01,-1.693054e-02,6.970367e-01,-6.347366e-02
85,7.689364e+01,2.150130e-01,-2.445753e-01,-3.881193e-01,-2.827987e-01,-2.261372e-01,4.888417e-01,-2.512856e-01,-6.035477e-02,-2.615337e-01,-2.891317e-01,4.935008e-01,-5.678114e-01
86,6.974639e+01,2.900948e-01,-5.318259e-01,-5.454283e-01,5.890394e-01,-1.501259e-01,-4.082535e-01,-8.292111e-02,-3.074326e-01,-1.451696e-01,1.294425e-01,8.976102e-01,-1.731316e-01
87,8.668551e+01,-4.367440e-01,-3.579589e-01,-9.841059e-01,-4.807994e-02,-5.605052e-01,6.219606e-02,-5.000708e-02,1.061357e-01,-8.424937e-01,-2.540754e-01,6.900477e-01,-7.148355e-01
88,8.203193e+01,-2.041138e-01,-4.515284e-02,-1.413763e-01,3.666277e-02,-6.596749e-01,4.139386e-01,1.920358e-01,-1.904488e-01,-3.809945e-02,-4.350272e-01,3.993692e-01,-6.758416e-01
89,7.224604e+01,-2.741111e-01,-6.284450e-01,-6.897953e-01,5.415731e-01,-4.461604e-01,-8.441186e-01,3.764357e-01,-1.278778e-01,-2.568845e-01,2.999683e-01,5.352610e-01,-9.061166e-01
90,7.668521e+01,-4.564110e-03,4.814720e-02,-6.762280e-01,-3.888575e-01,-6.551093e-02,-3.288960e-01,-3.319579e-01,3.943420e-01,2.338313e-02,-1.877107e-01,4.472536e-01,-3.743557e-01
91,8.535339e+01,-7.267697e-01,-5.040481e-01,-9.017747e-01,2.823456e-01,-7.126856e-01,9.613044e-02,1.453874e-01,1.623050e-02,-9.626723e-01,-2.472946e-02,7.662859e-01,-6.308408e-01
92,8.846884e+01,-1.326357e-01,-6.483643e-01,-9.073951e-01,-1.103024e-01,-2.699625e-01,-4.467136e-02,1.027528e-01,1.947650e-01,-2.750694e-01,-2.530872e-01,2.205885e-01,-6.965237e-01
93,6.939193e+01,-2.967438e-01,-1.652141e-01,-7.937333e-01,-3.087034e-01,-8.996868e-01,-8.056239e-02,-3.405505e-01,-3.570060e-01,-8.692997e-01,-5.823984e-02,3.326727e-01,-7.694099e-01
94,8.289807e+01,-5.115659e-01,-2.861993e-01,-9.234263e-01,2.127067e-01,-5.426490e-01,1.333081e-01,-1.150819e-01,-2.561638e-01,-1.919233e-01,-2.424396e-01,8.026557e-01,-4.425732e-01
95,7.764162e+01,-7.462079e-01,7.682660e-02,-8.071847e-01,1.896199e-01,-5.509345e-01,-5.905902e-01,-1.916802e-01,3.343255e-01,-8.352960e-01,2.772008e-01,3.294292e-01,-5.590830e-01
96,8.950489e+01,-6.867749e-01,-1.950219e-01,-9.566639e-01,5.733704e-02,-8.928226e-01,4.923667e-02,5.631878e-01,4.797234e-02,-9.530445e-01,-4.792765e-01,9.061472e-01,2.733575e-01
97,6.248935e+01,-3.502231e-01,-3.499764e-01,-4.693025e-01,1.784177e-01,1.694194e-01,-1.789919e-01,1.840620e-01,-4.198807e-02,-3.444461e-01,-2.827832e-01,6.138765e-01,-3.390218e-01
98,7.825219e+01,9.203087e-02,-3.502187e-01,-9.001781e-01,-3.852617e-01,-6.116920e-01,-1.434909e-01,2.217938e-01,1.196515e-01,-8.772416e-01,-1.151933e-01,7.963527e-01,-6.286420e-02
99,7.091348e+01,-6.870467e-01,-7.931768e-01,-6.046423e-01,-5.450226e-02,-6.885752e-01,-1.116381e-01,1.534460e-01,-1.739770e-02,-5.998884e-01,-4.231622e-01,9.681874e-01,-6.874931e-02
100,6.458749e+01,-1.723199e-01,-3.208999e-01,-2.267393e-01,-3.422575e-01,-7.956920e-01,4.989652e-01,1.486910e-01,6.235819e-01,-8.034951e-01,-3.576433e-01,6.383592e-01,-6.421665e-02
101,8.112414e+01,-8.405034e-01,-7.138534e-01,-9.659918e-01,5.402188e-02,-2.926458e-01,6.394809e-03,2.050686e-01,1.252311e-01,-8.549275e-01,-2.915740e-01,6.724155e-01,3.908888e-01
102,8.708706e+01,-4.484519e-01,4.605917e-02,-4.296208e-01,-3.991491e-02,-2.500617e-01,2.441551e-01,7.942685e-02,8.922671e-02,-7.882417e-01,-3.230370e-01,4.684165e-01,4.928750e-02
103,8.281020e+01,-4.021796e-01,-2.456397e-01,-7.866468e-01,5.647852e-02,-7.748688e-01,1.051023e-01,5.057405e-01,4.195340e-01,-8.770900e-01,-3.053517e-01,3.987010e-01,-5.209691e-01
104,8.323394e+01,-7.097535e-01,-9.182360e-02,-8.639310e-01,-1.929940e-02,-9.717303e-01,1.588802e-02,4.708357e-01,-1.454150e-01,-8.812120e-01,-7.552156e-01,3.374089e-01,4.499133e-01
105,7.546155e+01,-4.739214e-01,-3.952156e-01,-7.157617e-01,5.907263e-02,-3.178446e-01,3.292107e-01,6.269814e-02,-6.538613e-01,-5.369600e-01,-5.291249e-01,6.434192e-01,-2.071255e-01
106,6.722027e+01,-6.615248e-01,-7.496386e-01,-7.737126e-01,7.376094e-02,-2.300778e-01,4.071852e-01,3.390725e-01,4.779099e-01,-4.003538e-01,-3.579161e-01,5.793509e-01,-2.398444e-01
107,7.803666e+01,-4.532695e-01,-4.540324e-01,-7.980244e-01,3.578516e-01,-9.790826e-01,-2.461231e-01,7.975759e-01,6.928969e-02,-6.640821e-01,-4.587608e-01,7.823157e-01,1.127992e-01
108,7.155813e+01,-6.236094e-01,-2.851878e-01,-9.302601e-01,3.286564e-01,-8.048476e-01,1.328482e-01,4.749740e-01,7.035942e-02,-6.805881e-01,-2.077467e-01,-5.905104e-02,3.232842e-01
109,6.769616e+01,-3.157071e-01,-5.147529e-01,-8.662034e-01,-3.086810e-01,-8.149584e-01,-1.772112e-01,2.102303e-02,1.469816e-01,-6.998884e-01,-2.470065e-01,5.360794e-01,-3.697032e-01
110,8.390823e+01,-5.766367e-01,1.568161e-02,-5.316883e-01,-1.445897e-01,-7.495100e-01,-1.742372e-01,5.317938e-01,5.287596e-02,-6.117340e-01,-6.089768e-01,4.258215e-01,-2.323723e-01
111,8.282561e+01,-9.576310e-01,-3.898598e-01,-8.394614e-01,7.851395e-02,-8.011419e-01,4.250542e-01,1.771885e-01,1.299026e-01,-5.801807e-01,-8.862484e-01,1.760172e-01,-3.249029e-02
112,7.450965e+01,-9.808720e-01,3.546264e-01,-5.929549e-01,-2.696613e-01,-7.640232e-01,4.192635e-01,1.654328e-01,-2.948538e-01,-3.018580e-01,-6.025893e-01,7.197322e-01,3.663580e-01
113,7.489305e+01,-6.374088e-02,2.449062e-01,-9.240311e-01,2.575867e-01,-5.962884e-01,4.836493e-01,2.460499e-01,6.224134e-02,-1.230671e-02,-5.742379e-01,5.692429e-01,1.198995e-01
114,6.270665e+01,-7.122831e-02,-1.716234e-01,-5.898142e-01,-6.324769e-01,-6.756027e-01,3.546768e-01,8.910277e-01,-9.350562e-02,-6.595166e-01,-5.209825e-01,5.846027e-01,1.425610e-01
115,5.766830e+01,-4.160694e-01,-4.125090e-01,-8.120342e-01,-2.707082e-02,-2.526567e-01,-3.341281e-01,7.130112e-01,-1.152503e-01,-6.271668e-01,-1.397771e-03,4.905787e-01,-2.570095e-01
116,7.271102e+01,1.018343e-01,2.138039e-01,-8.322457e-01,-2.911007e-01,-7.252927e-01,5.618966e-01,5.876745e-01,1.070500e-01,-9.372997e-01,-7.775253e-01,4.112948e-01,1.314889e-01
117,8.204092e+01,-1.344229e-01,-4.835892e-02,-4.230873e-01,-3.320556e-01,-3.028320e-01,7.005121e-02,-2.685466e-01,2.248937e-01,1.021445e-01,-9.427609e-01,2.461394e-01,2.382667e-01
118,8.362375e+01,-7.549491e-01,2.252073e-02,-6.543718e-01,1.559299e-01,-8.474655e-01,3.929506e-01,4.103959e-01,-2.050830e-01,-9.006587e-01,-2.082368e-02,4.527733e-01,-3.404652e-01
119,6.691533e+01,-2.552849e-01,-6.229703e-02,-3.593385e-01,-8.353141e-03,-4.736006e-01,-3.307952e-01,1.764193e-01,-7.403501e-02,-9.473890e-01,-3.566426e-01,1.000430e-01,-1.433077e-01
120,6.444687e+01,-3.242350e-01,3.882107e-01,1.170552e-02,-2.961543e-02,-2.224189e-01,1.199800e-01,5.064001e-01,1.649677e-01,-5.454369e-01,-9.786047e-01,-2.246125e-01,2.657124e-01
121,8.254210e+01,-1.952146e-01,-2.070630e-01,-8.769006e-01,-1.540869e-01,-2.226325e-01,4.794707e-01,-4.088164e-02,2.206726e-01,-2.262685e-01,-1.412221e-01,8.981326e-01,-5.070283e-01
122,8.255449e+01,-1.413974e-01,-3.059215e-01,-7.599272e-01,-6.879003e-02,-9.375646e-01,4.437602e-02,3.008368e-01,1.035747e-01,-1.905536e-01,1.565731e-01,1.492009e-01,-4.800406e-01
