#number,value,params_x0,params_x1,params_x2,params_x3,params_x4,params_x5,params_x6,params_x7,params_x8,params_x9,params_x10,params_x11
250,9.092739e+01,5.891911e-02,-7.597459e-01,-6.944087e-01,-2.193163e-01,2.941954e-01,-1.935364e-01,-3.607014e-01,-1.994658e-01,-8.220870e-01,-9.508608e-01,3.852299e-01,-8.804029e-01
251,8.987215e+01,1.941774e-01,-7.551709e-01,-6.900413e-01,-1.962989e-01,3.054098e-01,-1.942963e-01,-3.856778e-01,-1.782992e-01,-8.157227e-01,-9.695108e-01,3.841465e-01,-9.059244e-01
252,8.940575e+01,-5.172411e-02,-6.580494e-01,-6.654775e-01,-2.645192e-01,3.082699e-01,-1.924838e-01,-4.038609e-01,-1.720311e-01,-8.583991e-01,-9.986635e-01,4.028488e-01,-8.977694e-01
253,7.659840e+01,3.546288e-02,-6.138461e-01,-6.818123e-01,-2.823395e-01,3.020799e-01,-1.854900e-01,-4.020270e-01,-1.813304e-01,-8.216498e-01,-9.657569e-01,3.893275e-01,-8.858469e-01
254,8.590254e+01,5.493259e-03,-6.870312e-01,-7.032704e-01,-3.232249e-01,3.365405e-01,-2.019789e-01,-4.118275e-01,-1.639865e-01,-8.401452e-01,-9.994380e-01,4.115499e-01,-8.602131e-01
255,9.009947e+01,-5.675628e-02,-6.487317e-01,-6.378003e-01,-2.509085e-01,2.964182e-01,-1.599447e-01,-3.758831e-01,-2.050898e-01,-8.721187e-01,-9.591721e-01,3.680867e-01,-8.974705e-01
256,6.869440e+01,-1.000458e-01,-6.448154e-01,-6.127274e-01,-2.395354e-01,3.050562e-01,8.154521e-01,-3.510965e-01,-1.987919e-01,-8.144853e-01,-9.556327e-01,3.662104e-01,-9.147003e-01
257,9.272552e+01,-4.029881e-02,-5.847277e-01,-5.717289e-01,-1.625721e-01,2.981472e-01,-1.740337e-01,-3.906966e-01,-7.497365e-02,-8.605058e-01,-9.976359e-01,3.888284e-01,-9.693667e-01
258,8.469797e+01,-5.459335e-02,-6.558239e-01,-5.779355e-01,-1.552420e-01,2.919070e-01,-1.717772e-01,-3.812392e-01,-1.483687e-01,-8.731671e-01,-9.389978e-01,3.443532e-01,-9.980461e-01
259,8.989872e+01,-4.921377e-02,-6.141970e-01,-6.647631e-01,-1.903869e-01,3.344492e-01,-2.139335e-01,-2.985545e-01,-8.215879e-02,-8.750792e-01,-9.619738e-01,3.884736e-01,-9.579396e-01
260,8.705354e+01,-7.404728e-02,-6.021404e-01,-6.433396e-01,-1.876255e-01,2.768861e-01,-2.132922e-01,-3.026372e-01,-1.016210e-01,-8.994777e-01,-9.370726e-01,3.946169e-01,-9.662732e-01
261,8.433273e+01,-2.516029e-02,-6.169319e-01,-6.930405e-01,-1.503522e-01,3.407915e-01,-1.479808e-01,-4.360678e-01,-1.750936e-01,-8.713498e-01,-8.875880e-01,4.303659e-01,-8.947278e-01
262,8.863981e+01,-1.146942e-01,-6.893712e-01,-5.990276e-01,-1.977936e-01,3.038629e-01,-2.050736e-01,-2.755028e-01,-7.413675e-02,-9.267728e-01,-9.593180e-01,3.808739e-01,-9.983215e-01
263,8.024079e+01,2.282506e-01,-6.714568e-01,-6.694640e-01,-2.114780e-01,1.626557e-01,-2.434138e-01,-3.945643e-01,-1.259709e-01,-7.982429e-01,-9.199604e-01,4.188124e-01,-8.545725e-01
264,6.507495e+01,-1.774741e-01,-5.401243e-01,-7.830943e-01,-1.572741e-01,3.489991e-01,-1.512310e-01,-3.712534e-01,-2.124650e-01,-8.466169e-01,9.338376e-01,3.682761e-01,-9.187757e-01
265,7.730613e+01,-3.373803e-02,-5.860047e-01,-5.694315e-01,-2.377831e-01,2.772087e-01,-1.847852e-01,-4.495041e-01,-2.874018e-01,-7.762809e-01,-8.501240e-01,4.468452e-01,-9.632527e-01
266,7.362469e+01,1.002281e-01,-5.129109e-01,-6.343828e-01,-1.816952e-01,2.119507e-01,-2.366180e-01,-4.027193e-01,-8.440206e-02,-8.645530e-01,-9.616996e-01,3.369519e-01,-8.915766e-01
267,8.795435e+01,-5.584778e-03,-6.415441e-01,-7.103207e-01,-1.420521e-01,3.391676e-01,-1.367718e-01,-4.523395e-01,-1.464601e-01,-7.826958e-01,-8.968394e-01,3.991885e-01,-8.445508e-01
268,9.217285e+01,-1.381344e-01,-7.107131e-01,-6.598005e-01,-2.468169e-01,1.721785e-01,-1.872771e-01,2.945500e-01,-3.073947e-01,-9.467297e-01,-9.618590e-01,4.218750e-01,-9.287235e-01
269,7.592712e+01,9.095823e-02,-7.156075e-01,-6.275405e-01,-2.404939e-01,1.111284e-01,-1.712755e-01,-2.853059e-01,-3.193468e-01,-9.339686e-01,-9.594993e-01,4.647155e-01,-9.231708e-01
270,8.930488e+01,1.752659e-01,-7.439608e-01,-7.383035e-01,-2.539260e-01,1.865240e-01,-2.087917e-01,5.050907e-01,-3.487790e-01,-9.831564e-01,-9.289367e-01,3.510227e-01,-8.618112e-01
271,7.952798e+01,-1.332000e-01,-7.554613e-01,-8.022293e-01,-2.628385e-01,1.675659e-01,-2.149570e-01,4.407018e-01,-3.969165e-01,-9.571811e-01,-9.241579e-01,3.305427e-01,-8.508329e-01
272,7.944341e+01,2.005782e-01,-6.700494e-01,-7.213125e-01,-3.529606e-01,2.695295e-01,-1.998266e-01,-3.517637e-01,-3.316438e-01,-9.563148e-01,-9.287361e-01,2.740505e-01,-9.516993e-01
273,8.941014e+01,1.667095e-01,-6.999657e-01,-7.483713e-01,-2.330671e-01,1.922711e-01,-2.304478e-01,2.843108e-01,-3.037937e-01,-8.953296e-01,-8.499295e-01,-3.281427e-01,-8.721315e-01
274,6.683672e+01,7.244240e-02,-7.484540e-01,-7.518588e-01,-2.405792e-01,3.077105e-01,-1.744518e-01,2.844815e-01,-2.762648e-01,-8.919886e-01,-9.567203e-01,-5.808039e-01,-8.239917e-01
275,6.957709e+01,1.619091e-01,-7.155038e-01,-7.027634e-01,-2.875548e-01,2.110430e-01,-2.338453e-01,9.756007e-02,-3.480160e-01,-9.068754e-01,-8.486658e-01,-4.333097e-01,-8.689241e-01
276,9.092136e+01,1.820862e-01,-7.033838e-01,-7.834707e-01,-2.361651e-01,1.449677e-01,-1.270037e-01,6.255161e-01,-3.903836e-01,-8.338185e-01,-9.260863e-01,3.548570e-01,-1.778820e-01
277,7.128467e+01,4.398002e-02,-6.746194e-01,-7.654757e-01,-2.117292e-01,1.455450e-01,-1.233037e-01,7.160699e-01,-2.959358e-01,-8.550054e-01,-9.656542e-01,-2.752738e-01,-9.176096e-01
278,8.107298e+01,3.273749e-01,-6.994391e-01,-7.955230e-01,-3.228334e-01,2.634281e-01,-1.302238e-01,6.328852e-01,-3.802778e-01,-8.393119e-01,-9.048575e-01,3.755735e-01,1.479937e-01
279,6.752039e+01,-9.245628e-02,2.515124e-01,-6.756989e-01,-2.230363e-01,3.347285e-01,-1.679627e-01,8.584450e-01,-2.670024e-01,-8.045776e-01,-9.999299e-01,-7.530944e-01,-2.582463e-01
280,7.639383e+01,-4.118189e-02,4.285383e-01,-6.063247e-01,-2.858329e-01,9.376217e-02,-1.853583e-01,1.877857e-02,-2.973389e-01,-8.859448e-01,-8.367085e-01,-1.778108e-01,-8.978044e-01
281,6.673859e+01,2.472293e-01,-6.488269e-01,-7.203490e-01,-1.371365e-01,2.527416e-01,6.873936e-01,4.737502e-01,-2.080686e-01,-8.274693e-01,-5.955011e-02,2.936045e-01,-9.491979e-01
282,8.636096e+01,-2.069303e-01,-7.851547e-01,-6.421696e-01,-2.503218e-01,2.052655e-01,-2.444633e-01,3.718454e-01,-1.275065e-01,-9.284015e-01,-9.249386e-01,3.277760e-01,2.665271e-03
283,8.692832e+01,-7.594370e-02,-7.618572e-01,-8.053447e-01,-2.051369e-01,1.318993e-01,-1.312778e-01,1.687388e-01,5.339583e-02,-7.784920e-01,-8.759289e-01,3.816269e-01,-8.206955e-01
284,6.588634e+01,1.199574e-01,-6.986749e-01,-6.859765e-01,-3.104042e-01,3.123343e-01,-1.940524e-01,2.698851e-01,-2.484815e-01,-8.604854e-01,-9.610266e-01,-8.624509e-01,-9.317302e-01
285,7.511561e+01,1.838003e-01,-7.036692e-01,-7.340941e-01,-2.283814e-01,1.597353e-01,-2.452549e-01,2.041116e-01,-1.818495e-01,-8.143675e-01,-1.576731e-01,-3.365899e-01,-8.836070e-01
286,9.237952e+01,-7.202950e-02,-6.525186e-01,-5.928745e-01,-1.612070e-01,2.409982e-01,-3.004346e-01,-2.135215e-01,-1.719108e-02,-8.875967e-01,-9.019443e-01,4.336973e-01,-9.590628e-01
287,8.858601e+01,1.848883e-02,-8.087863e-01,-6.207111e-01,-1.346499e-01,3.531627e-01,-3.101349e-01,-2.191737e-01,-3.464352e-03,-9.039355e-01,-9.667291e-01,4.471928e-01,-9.270550e-01
288,8.124623e+01,-1.373148e-01,-7.431589e-01,-5.830027e-01,-2.705039e-01,2.806554e-01,-1.233265e-01,5.645616e-01,-4.076945e-01,-8.731379e-01,-9.992998e-01,4.433413e-01,5.037031e-01
289,7.473602e+01,-3.917233e-02,-6.702980e-01,-7.666305e-01,-1.620398e-01,2.441711e-01,-1.684299e-01,-2.544717e-01,-2.039178e-02,-9.943985e-01,-9.160093e-01,2.484762e-01,-8.710835e-01
290,7.526472e+01,-7.489052e-03,-7.671214e-01,-6.417236e-01,-2.274345e-01,3.813157e-01,-2.977034e-01,-4.253947e-02,-1.063098e-01,-9.526512e-01,-9.253415e-01,3.447462e-01,-1.632082e-01
291,8.318196e+01,-6.646970e-02,-7.156476e-01,-6.929871e-01,-1.112404e-01,3.203069e-01,-2.099122e-01,-3.199328e-01,-5.676805e-02,-8.399982e-01,-9.562528e-01,2.975172e-01,-7.932755e-01
292,7.415234e+01,-1.033890e-01,-6.448692e-01,-7.347618e-01,-2.704427e-01,1.077078e-01,-1.568254e-01,-2.877228e-01,6.133826e-01,-7.664869e-01,-8.335703e-01,4.479006e-01,7.014504e-01
293,7.234622e+01,1.379893e-01,-8.027981e-01,-5.824118e-01,-3.481303e-01,1.778171e-01,-2.654662e-01,-3.622650e-01,1.467646e-02,-8.813927e-01,-8.971876e-01,3.696950e-01,-9.550755e-01
294,7.954918e+01,5.553919e-02,-6.879508e-01,-7.917112e-01,-1.755813e-01,2.610065e-01,-2.227849e-01,5.030335e-02,9.153885e-02,-9.137392e-01,-9.633985e-01,-9.379116e-02,9.831035e-01
295,8.848688e+01,-1.492859e-01,-7.383095e-01,-6.578402e-01,-2.164404e-01,2.173355e-01,-1.252757e-01,3.625520e-01,-1.565358e-01,-8.141898e-01,-8.728655e-01,4.142939e-01,-8.972048e-01
296,7.846916e+01,-5.979070e-02,1.193846e-01,-6.096265e-01,-1.493504e-01,1.387045e-01,-2.898471e-01,1.336616e-01,-2.074737e-01,-7.921043e-01,-9.335981e-01,2.269884e-01,-9.601716e-01
297,8.934890e+01,-3.930033e-01,-8.302350e-01,-7.061162e-01,-3.131649e-01,2.949465e-01,-1.967354e-01,8.041089e-01,-3.151662e-01,-8.441949e-01,-9.971833e-01,3.235787e-01,-8.383023e-01
298,7.947510e+01,5.671802e-03,-6.506154e-01,-8.905800e-01,-2.496714e-01,3.618743e-01,-1.543901e-01,9.605675e-01,-4.501941e-01,-4.842058e-01,-9.006521e-01,4.739447e-01,-9.155960e-01
299,7.800999e+01,1.927330e-01,-7.761470e-01,-7.586546e-01,-1.951593e-01,2.007941e-01,-2.301844e-01,4.120649e-01,-1.138779e-01,-7.482133e-01,2.769579e-01,3.765435e-01,-9.595822e-01
300,8.108742e+01,2.783890e-01,-7.061423e-01,-5.447262e-01,-2.662257e-01,2.464982e-01,-1.144962e-01,-3.228804e-01,-8.193413e-02,-9.244610e-01,-9.395117e-01,4.150560e-01,-8.687036e-01
301,8.961630e+01,-1.100172e-01,-7.380616e-01,-8.314604e-01,-1.119050e-01,7.471396e-02,-2.708264e-01,-2.359443e-01,1.306386e-01,-8.725430e-01,-8.567799e-01,2.835555e-01,-9.185341e-01
302,8.535732e+01,-1.856705e-01,-7.501527e-01,-8.093837e-01,-1.136812e-01,1.041528e-01,-3.265517e-01,-1.998012e-01,5.288147e-02,-8.912993e-01,-8.183041e-01,2.624585e-01,-9.359745e-01
303,6.984382e+01,-1.021877e-01,-7.906614e-01,-9.365499e-01,-9.636838e-02,1.452295e-01,-3.703982e-01,-1.580869e-01,-1.756368e-02,-7.932017e-01,-8.544367e-01,1.968162e-01,2.760910e-01
304,8.199436e+01,-1.013342e-01,-7.234706e-01,-8.201840e-01,-1.431721e-01,2.360413e-02,-2.784642e-01,-2.310236e-01,-3.617225e-01,-7.622689e-01,-8.650906e-01,2.918772e-01,-9.662965e-01
305,8.792373e+01,-1.742330e-01,-8.235516e-01,-8.582532e-01,-1.695137e-01,9.713413e-02,-2.472022e-01,-1.015416e-01,1.257330e-01,-9.591203e-01,-8.923140e-01,3.373190e-01,-8.303434e-01
306,8.424729e+01,-2.705979e-01,-7.650479e-01,-7.305796e-01,-2.134694e-01,6.373627e-02,-4.364273e-01,-3.623203e-01,2.455266e-01,-8.476741e-01,-8.293898e-01,-2.483466e-01,-9.251216e-01
307,8.204192e+01,1.518229e-01,-6.910000e-01,-7.779735e-01,-8.862907e-02,1.670070e-01,-2.999528e-01,-2.578845e-01,2.337742e-01,-8.037862e-01,-9.083038e-01,2.580648e-01,-9.995288e-01
308,8.438305e+01,-1.281687e-01,-7.361804e-01,-9.229798e-01,-1.734131e-01,1.831720e-01,-2.182154e-01,5.359550e-01,-2.491081e-01,-6.037031e-01,-9.547541e-01,3.499657e-01,3.571263e-01
309,9.094375e+01,-3.314719e-02,-6.159354e-01,-6.809929e-01,-1.371619e-01,6.243765e-02,-2.709842e-01,-3.244367e-01,-3.134278e-01,-9.201212e-01,-9.226546e-01,4.882916e-01,-8.830722e-01
310,8.377253e+01,-1.612530e-02,-5.537986e-01,-6.238888e-01,-1.279013e-01,5.280791e-02,-3.293371e-01,-2.934571e-01,-5.246793e-02,-9.432581e-01,-9.303016e-01,4.996824e-01,-9.640682e-01
311,7.604627e+01,-7.454483e-02,-5.991772e-01,-6.901049e-01,-1.189366e-01,8.817627e-02,-3.871527e-01,-2.973225e-01,-1.426697e-01,-9.964776e-01,-9.583761e-01,4.576716e-01,-9.092692e-01
312,8.490960e+01,2.643875e-02,-6.231381e-01,-5.804406e-01,-6.759097e-02,1.334262e-01,-2.617429e-01,-3.343703e-01,-2.062672e-01,-7.466151e-01,-9.012461e-01,5.055077e-01,-7.999164e-01
313,8.567782e+01,-5.138114e-02,-5.815993e-01,-6.440988e-01,-1.789049e-01,3.615838e-02,-1.730990e-01,-2.142355e-01,-2.688998e-01,-4.478322e-01,-9.302431e-01,3.092951e-01,-9.288104e-01
314,8.980718e+01,-1.549147e-01,-8.161577e-01,-6.782216e-01,-1.462927e-01,2.292885e-01,-9.659497e-02,-2.714670e-01,-1.012125e-01,-6.350807e-01,-9.687953e-01,4.480020e-01,-9.974591e-01
315,8.827589e+01,-2.416313e-01,-6.618764e-01,-6.997855e-01,-1.984841e-01,2.286526e-01,-8.790706e-02,-2.616491e-01,-1.002800e-01,-6.294262e-01,-9.745011e-01,4.354453e-01,-9.964221e-01
316,7.926580e+01,-1.460594e-01,-7.785432e-01,-6.639984e-01,4.965368e-01,2.797640e-01,-2.834217e-01,-1.761746e-01,-6.856313e-02,-5.768574e-01,-9.657347e-01,4.726360e-01,-9.668731e-01
317,8.274309e+01,-4.530316e-01,9.865584e-01,-6.131107e-01,-1.526691e-01,1.456698e-01,-1.562847e-01,-2.474412e-01,-1.211511e-01,-5.160448e-01,-9.281064e-01,3.933724e-01,-9.991602e-01
318,8.883354e+01,-1.016024e-01,-6.220425e-01,-7.147537e-01,-2.121954e-01,7.452948e-02,-2.045020e-01,-3.186991e-01,-3.860819e-02,-6.509197e-01,-9.957551e-01,4.988437e-01,-8.812315e-01
319,7.360747e+01,-1.973917e-01,-7.269121e-01,-5.381571e-01,-3.000563e-01,2.355562e-01,-1.141161e-01,-3.729312e-01,-1.559094e-01,-8.407214e-01,-8.950740e-01,4.295253e-01,-9.442269e-01
320,7.063674e+01,-1.482605e-01,-8.092156e-01,-6.815819e-01,-5.929167e-01,1.125236e-01,-2.682694e-01,-3.384205e-01,-2.008990e-01,-5.846482e-01,-9.630812e-01,3.680789e-01,-9.087602e-01
321,6.692957e+01,-4.073402e-03,-6.746147e-01,-8.269047e-01,-1.570916e-01,1.761966e-01,-1.731586e-01,-2.911198e-01,1.612550e-01,-7.771898e-01,8.362568e-01,4.582668e-01,-9.583759e-01
322,8.583966e+01,7.818879e-02,-7.613189e-01,-6.418931e-01,-2.279160e-01,2.773184e-01,-3.096312e-01,-3.673970e-01,-3.395365e-01,-9.235523e-01,-9.304914e-01,4.024155e-01,-8.469822e-01
323,8.379780e+01,-7.451933e-02,-7.141559e-01,-7.619976e-01,-1.949061e-01,2.188498e-01,-2.323046e-01,-3.889119e-01,1.940632e-02,-6.576050e-01,-9.985644e-01,5.052208e-01,-9.277491e-01
324,7.433199e+01,-1.365342e-02,-5.620183e-01,-5.893475e-01,-4.963320e-01,3.139361e-01,-1.902735e-01,-2.360276e-01,-9.142294e-02,-8.714495e-01,-8.821084e-01,3.556985e-01,-8.888667e-01
325,8.639527e+01,-1.182167e-01,-2.134428e-01,-7.031095e-01,-2.704139e-01,1.493272e-01,-3.580665e-01,-4.643225e-01,1.140321e-01,-8.092357e-01,-9.537200e-01,4.482390e-01,-9.643178e-01
326,8.181328e+01,-3.475341e-02,-6.352906e-01,9.117141e-01,-1.530032e-01,2.580407e-01,-1.019091e-01,-3.169171e-01,-1.473671e-01,-4.862865e-01,-9.079403e-01,4.064853e-01,-9.274594e-01
327,6.764631e+01,3.494007e-02,-6.845893e-01,-7.365874e-01,-2.436503e-01,1.979011e-01,-1.543619e-01,-2.745885e-01,-2.620413e-01,-7.221549e-01,6.846171e-01,3.207828e-01,-8.813484e-01
328,9.039473e+01,3.916389e-01,-7.402365e-01,-6.309217e-01,-1.163269e-01,3.541655e-01,-2.569418e-01,-4.293685e-01,-3.995743e-01,-7.460552e-01,-9.685373e-01,4.748480e-01,-9.933294e-01
329,8.499915e+01,3.338556e-01,-8.287075e-01,-6.390428e-01,-7.823117e-02,3.411355e-01,-2.558693e-01,-3.871026e-01,-4.270303e-01,-7.515343e-01,-9.311730e-01,5.239585e-01,-9.972887e-01
330,6.464469e+01,3.922528e-01,-7.885273e-01,-6.697470e-01,-1.103310e-01,4.072308e-01,-3.063323e-01,-3.407399e-01,-3.036817e-01,-7.796239e-01,5.709572e-01,3.712638e-01,2.157566e-01
331,7.955268e+01,3.891665e-01,-6.677080e-01,-6.071143e-01,-1.266948e-01,3.448705e-01,-2.605519e-01,-4.248558e-01,-3.680892e-01,-8.325013e-01,-8.782899e-01,4.317387e-01,-9.637711e-01
332,8.563594e+01,-6.622630e-02,5.494731e-01,-7.056193e-01,-1.672164e-01,2.961954e-01,-2.145952e-01,-3.813134e-01,-4.538827e-01,-8.865908e-01,-9.619005e-01,3.847387e-01,-9.661093e-01
333,8.188736e+01,-8.111755e-02,-7.460271e-01,-6.479706e-01,-6.790893e-02,3.856357e-01,-3.362567e-01,-4.405661e-01,-3.917554e-01,-7.432551e-01,-9.174033e-01,3.262943e-01,-9.390507e-01
334,8.594887e+01,-2.499408e-02,-6.322237e-01,-5.555049e-01,-1.948681e-01,2.592030e-01,-2.801932e-01,-3.472150e-01,1.974995e-01,-8.174653e-01,-8.646602e-01,4.730726e-01,-9.755244e-01
335,8.922436e+01,-2.079267e-01,-7.053389e-01,-8.488706e-01,-1.368718e-01,3.395525e-01,-2.254663e-01,-2.969794e-01,3.090741e-01,-4.277947e-01,-9.652723e-01,5.585440e-01,-8.344026e-01
336,6.762087e+01,-1.237601e-01,-5.929548e-01,-7.881593e-01,-3.745535e-01,2.991394e-01,7.758013e-01,-1.984547e-01,-2.356694e-01,-9.280961e-01,-9.007378e-01,4.193893e-01,-9.994861e-01
337,6.633203e+01,-1.554571e-01,-5.016675e-01,-7.426639e-01,-3.196289e-01,2.245765e-01,9.141515e-01,-4.104892e-01,-3.299774e-01,-7.094350e-01,-9.328001e-01,2.813707e-01,-3.105234e-01
338,8.858714e+01,5.048630e-01,-1.607636e-01,-6.773135e-01,-2.029751e-01,2.043643e-02,-2.037000e-01,-4.510962e-01,-1.802544e-01,-8.878088e-01,-8.319551e-01,3.554127e-01,-8.936596e-01
339,8.872007e+01,5.105269e-02,-8.387818e-01,-6.012655e-01,-2.840105e-01,2.569196e-01,-1.335992e-01,-3.461176e-01,-4.781759e-01,-8.528161e-01,-9.637470e-01,5.008494e-01,8.918134e-02
340,8.417801e+01,3.029813e-01,-7.883576e-01,-7.268464e-01,-1.038617e-01,3.780850e-01,-2.541291e-01,-2.730002e-01,6.073502e-02,-5.429422e-01,-9.985097e-01,4.475587e-01,-9.298626e-01
341,7.979953e+01,-3.070069e-01,-2.153883e-02,-6.471176e-01,-2.424282e-01,1.098190e-01,-3.864994e-01,-3.867471e-01,-2.213500e-01,-7.849249e-01,-8.799148e-01,3.892644e-01,-8.591382e-01
342,7.653673e+01,-5.777751e-02,-7.290700e-01,3.775880e-01,-1.719131e-01,3.193191e-01,-3.287588e-01,-3.279734e-01,-2.848303e-01,-6.779431e-01,-9.277340e-01,3.525052e-01,-9.550409e-01
343,9.279574e+01,5.920295e-01,-6.756513e-01,-7.935325e-01,-2.084273e-01,1.943001e-01,-1.937703e-01,6.219913e-01,-3.979118e-01,-9.671259e-01,-9.622764e-01,4.199331e-01,-9.976307e-01
344,9.138316e+01,4.442887e-01,-6.537825e-01,-7.890910e-01,-2.203261e-01,2.066838e-01,-1.596266e-01,5.595782e-01,-2.953839e-01,-9.354927e-01,-9.654870e-01,4.714407e-01,-9.906938e-01
345,6.947487e+01,7.424999e-01,-6.210177e-01,-6.909809e-01,-2.523512e-01,2.357880e-01,-1.115592e-01,6.372496e-01,-3.496516e-01,-9.712085e-01,-9.680304e-01,5.348343e-01,-9.964122e-01
346,7.041834e+01,6.303558e-01,-3.223777e-01,4.968802e-01,-3.339620e-01,2.760795e-01,-1.597509e-01,6.594736e-01,-4.124541e-01,-9.637434e-01,-9.669370e-01,4.741333e-01,-9.987686e-01
347,7.929267e+01,5.535762e-01,-6.649743e-01,7.063569e-01,-3.000516e-01,1.979371e-01,-1.821810e-01,5.489361e-01,-3.510230e-01,-9.436972e-01,-9.103421e-01,4.361373e-01,-6.812158e-02
348,8.203459e+01,5.054537e-01,-5.988679e-01,-5.739609e-01,-2.213185e-01,2.155450e-01,-1.363777e-01,6.142872e-01,-3.992368e-01,-9.177522e-01,-9.971541e-01,4.990670e-01,-9.673320e-01
349,8.697325e+01,4.361300e-01,-5.518014e-01,-6.230674e-01,-2.766893e-01,4.181298e-01,-8.466910e-02,5.026119e-01,-5.163695e-01,-9.577388e-01,-9.358987e-01,5.749226e-01,-9.977870e-01
350,8.919008e+01,4.684765e-01,-6.466381e-01,-7.609243e-01,-1.891983e-01,2.797646e-01,-1.988963e-01,6.707133e-01,-3.223671e-01,-9.732873e-01,-9.639754e-01,4.600249e-01,-9.543012e-01
351,7.100485e+01,3.579869e-01,-6.823632e-01,-7.206756e-01,-2.289419e-01,3.279290e-01,-1.535676e-01,7.806196e-01,-3.673099e-01,-9.187703e-01,-1.284764e-02,4.259961e-01,-9.469657e-01
352,8.484587e+01,2.099943e-02,-6.266389e-01,-6.738495e-01,-1.540326e-01,1.830697e-01,-2.172109e-01,5.656011e-01,-2.887767e-01,-8.941638e-01,-9.022408e-01,5.252323e-01,-9.980643e-01
353,9.878615e+01,6.450392e-01,-6.867813e-01,-5.366246e-01,-2.489027e-01,2.566262e-01,-1.134513e-01,-4.699897e-01,-1.064437e-02,-5.097073e-01,-9.970532e-01,4.840787e-01,-9.350155e-01
354,6.473526e+01,6.465786e-01,-5.786346e-01,-5.244369e-01,-2.608717e-01,2.495370e-01,-9.095209e-02,-4.627424e-01,-1.111440e-02,-5.179017e-01,-3.642427e-01,4.867630e-01,-9.999276e-01
355,7.392686e+01,5.869918e-01,-6.812091e-01,-5.620309e-01,-3.437180e-01,2.994773e-01,-1.203357e-01,7.082087e-01,2.223904e-02,-9.945636e-01,-9.656053e-01,5.304013e-01,-9.416188e-01
356,7.039185e+01,7.028907e-01,-6.473909e-01,-6.023757e-01,-2.950062e-01,3.791251e-01,-1.619075e-01,5.843540e-01,-3.920077e-02,-4.510458e-01,-9.905748e-01,5.949883e-01,-9.603597e-01
357,7.410185e+01,7.682469e-01,-6.881059e-01,-6.194775e-01,-2.428807e-01,2.289735e-01,-1.193483e-01,6.726873e-01,-1.245791e-01,-4.816584e-01,-9.997865e-01,4.687926e-01,-9.238175e-01
358,8.044255e+01,4.779609e-01,-5.210079e-01,-5.441304e-01,-1.819965e-01,2.728597e-01,-6.330047e-02,5.937970e-01,-5.960688e-02,-5.669844e-01,-9.341473e-01,4.170125e-01,-9.667341e-01
359,7.571009e+01,5.909170e-01,7.540485e-01,-6.568156e-01,-2.341693e-01,3.552516e-01,-1.884821e-01,6.108115e-01,-2.546143e-02,-5.195788e-01,-8.870768e-01,5.181780e-01,-8.765724e-01
360,7.285993e+01,8.053266e-01,-6.075333e-01,-5.140156e-01,-2.901070e-01,3.215204e-01,-1.415623e-01,7.334450e-01,-1.883882e-01,-5.956298e-01,-9.532145e-01,4.561705e-01,7.958796e-01
361,9.105522e+01,6.091922e-01,-6.583068e-01,-6.224990e-01,-1.356642e-01,2.121521e-01,-8.328527e-02,-4.818642e-01,-9.513408e-02,-4.116545e-01,-9.991319e-01,5.698191e-01,-9.144521e-01
362,9.124210e+01,4.546661e-01,-6.408908e-01,-5.777949e-01,-1.991160e-01,1.929384e-01,-2.255614e-01,-4.815619e-01,-2.585197e-01,-4.417656e-01,-9.991855e-01,5.552936e-01,-8.510829e-01
363,9.268047e+01,4.206051e-01,-5.719754e-01,-5.622176e-01,-2.191048e-01,1.719255e-01,-2.238499e-01,-4.666010e-01,-2.717398e-01,-4.339653e-01,-9.939969e-01,6.395485e-01,-8.385360e-01
364,8.902856e+01,4.195771e-01,-5.554992e-01,-5.651568e-01,-2.659304e-01,1.852454e-01,-2.294036e-01,-4.927694e-01,-2.710191e-01,-4.093388e-01,-9.880026e-01,5.953654e-01,-8.010180e-01
365,8.522828e+01,6.067102e-01,-5.818363e-01,-5.158926e-01,-2.284466e-01,1.424071e-01,-1.739528e-01,-4.964702e-01,-3.075308e-01,-4.279413e-01,-9.955654e-01,5.781772e-01,-7.929420e-01
366,6.807517e+01,4.438146e-01,-4.639063e-01,-5.685102e-01,-3.129627e-01,1.992018e-01,-1.458805e-01,-4.720052e-01,-2.613696e-01,-4.562178e-01,-9.974580e-01,6.437594e-01,-8.320744e-01
367,8.132995e+01,6.570210e-01,-6.494074e-01,-5.825565e-01,4.414787e-01,1.265629e-01,-7.573876e-02,-5.148474e-01,-2.225780e-01,-3.870532e-01,-9.193879e-01,6.522261e-01,-8.494243e-01
368,6.252447e+01,5.221491e-01,-6.437386e-01,-5.077362e-01,-4.021842e-01,1.748233e-01,-2.215706e-01,-4.451637e-01,-3.029679e-01,-4.738153e-01,-9.319720e-01,6.035938e-01,-8.792951e-01
369,7.434148e+01,3.638196e-01,-6.141784e-01,-6.056143e-01,-2.613944e-01,2.081433e-01,-1.816388e-01,-4.724342e-01,-3.905270e-01,-4.195069e-01,-9.986619e-01,6.571778e-01,-7.834526e-01
370,8.112489e+01,6.843563e-01,-6.894697e-01,-5.461275e-01,-1.449312e-01,1.442448e-01,-1.062209e-01,-4.309589e-01,-2.515689e-01,-3.505531e-01,-8.970951e-01,5.570714e-01,-8.454278e-01
