# step_count,fitted_elastic_modulus,elastic_modulus_match_degree,average_persistence_length,persistence_length_match_degree,average_end_to_end_distance,end_to_end_distance_match_degree,system_stable_enough_switch,fracture_average_direction_angle_match_degree,fracture_rotation_angle_match_degree,max_stress_match_degree,max_strain_energy_match_degree,equivalent_strain_match_degree,reward_value
1.000000e+00,2.604431e+03,9.603565e-01,9.939790e+00,6.898007e-01,9.050058e+00,9.009447e-01,-1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.170733e-01,1.434088e+01
2.000000e+00,2.606180e+03,9.535135e-01,9.766100e+00,7.735561e-01,9.069599e+00,8.917567e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.862138e-01,2.102520e+01
3.000000e+00,2.604846e+03,9.586129e-01,1.007251e+01,6.711531e-01,9.117009e+00,8.687350e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,3.520735e-01,2.425287e+01
4.000000e+00,2.603783e+03,9.632593e-01,1.014840e+01,7.146640e-01,9.121691e+00,8.880730e-01,1.000000e+00,5.000000e-01,5.000000e-01,7.637664e-01,0.000000e+00,3.996240e-01,2.482810e+01
5.000000e+00,2.603784e+03,9.632522e-01,1.062304e+01,6.768140e-01,9.134740e+00,9.217781e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.814145e-01,0.000000e+00,8.720677e-01,3.216956e+01
6.000000e+00,2.601551e+03,9.761555e-01,9.829205e+00,7.357081e-01,9.035764e+00,8.903965e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.319711e-01,2.117116e+01
7.000000e+00,2.601963e+03,9.732593e-01,9.206363e+00,7.588926e-01,9.019363e+00,8.757677e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.269783e-01,1.117449e+01
8.000000e+00,2.596333e+03,9.638041e-01,1.067424e+01,6.816375e-01,9.158399e+00,9.007192e-01,1.000000e+00,5.000000e-01,5.000000e-01,3.592958e-01,0.000000e+00,4.963213e-01,2.521241e+01
9.000000e+00,2.605751e+03,9.550801e-01,1.031446e+01,7.198092e-01,9.108507e+00,8.970177e-01,1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,2.846436e-01,2.428275e+01
1.000000e+01,2.605082e+03,9.576595e-01,1.010746e+01,7.399370e-01,9.123050e+00,8.996904e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.968453e-01,1.997066e+01
1.100000e+01,2.601247e+03,9.785655e-01,1.114070e+01,6.312097e-01,9.177863e+00,8.899706e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.953485e-01,2.047547e+01
1.200000e+01,2.600028e+03,9.967505e-01,1.026080e+01,7.672626e-01,9.116755e+00,8.934513e-01,1.000000e+00,5.000000e-01,5.000000e-01,3.772955e-01,0.000000e+00,4.072859e-01,2.532375e+01
1.300000e+01,2.601841e+03,9.740820e-01,1.003746e+01,7.227945e-01,9.081706e+00,9.126659e-01,1.000000e+00,0.000000e+00,0.000000e+00,7.531368e-01,0.000000e+00,4.148517e-01,2.012197e+01
1.400000e+01,2.597011e+03,9.672040e-01,9.965338e+00,7.874023e-01,9.077426e+00,8.918499e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.894444e-01,0.000000e+00,7.781223e-01,3.212289e+01
1.500000e+01,2.603081e+03,9.667197e-01,1.123620e+01,6.587655e-01,9.175592e+00,8.969053e-01,-1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.506887e-01,9.365396e+00
1.600000e+01,2.604586e+03,9.596946e-01,9.216390e+00,7.401527e-01,9.020411e+00,8.868913e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,6.931106e-01,3.139925e+01
1.700000e+01,2.606442e+03,9.525841e-01,1.027826e+01,7.209490e-01,9.114833e+00,8.901260e-01,-1.000000e+00,5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,6.943160e-01,1.628987e+01
1.800000e+01,2.602490e+03,9.699814e-01,1.034993e+01,6.828701e-01,9.121944e+00,8.853461e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,7.266569e-01,3.132427e+01
